acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.016801065,-0.006809145,-0.044387907,-0.026848549,616.37524,471.98444,-234.07326,-111.00541,-0.055447996,2.0,1306.5,135.0
-0.016648004,-0.0059662606,-0.043804344,-0.026436495,616.2053,471.71838,-234.09677,-111.043816,-0.09113159,4.0,8.0,135.0
-0.015827017,-0.007922042,-0.043704156,-0.027278068,616.80774,472.2497,-234.07619,-110.989525,0.035375975,6.0,5.0,135.0
-0.016601974,-0.0069084587,-0.043052386,-0.027257469,616.3551,471.75668,-234.08047,-111.0429,-0.05967773,8.0,5.0,135.0
-0.01730361,-0.0063728695,-0.04332518,-0.02553439,616.78564,472.0142,-234.05647,-111.018845,0.030736083,10.0,0.0,135.0
-0.016393347,-0.0067121685,-0.043114997,-0.027102755,617.13916,472.62268,-234.08134,-110.98149,0.10497436,12.0,0.0,135.0
-0.016427143,-0.006541956,-0.042793747,-0.026302079,616.37024,471.4762,-234.06941,-111.00529,-0.056499023,14.0,0.0,135.0
-0.016585197,-0.00592276,-0.043083075,-0.026034703,616.0852,471.7865,-234.08575,-111.00622,-0.116356194,16.0,0.0,135.0
-0.016495546,-0.007814142,-0.043148156,-0.02808444,617.298,472.54407,-234.06274,-110.95991,0.13832518,18.0,0.5,135.0
-0.016341506,-0.006375494,-0.043111566,-0.02632662,616.1226,471.63284,-234.04971,-111.01625,-0.10849914,20.0,0.0,135.0
-0.01678119,-0.0048574503,-0.042532176,-0.025367957,616.3694,471.9174,-234.10123,-111.03132,-0.056678466,22.0,0.5,135.0
-0.016308403,-0.007016784,-0.042528458,-0.027296837,617.7295,472.89304,-234.02866,-110.93125,0.22894408,24.0,0.0,135.0
-0.01689306,-0.006578897,-0.04397314,-0.027467433,616.1243,471.62033,-234.05698,-111.02324,-0.10814025,26.0,0.0,135.0
-0.016071888,-0.0057612597,-0.044013523,-0.026188852,616.20056,471.58203,-234.06696,-111.0423,-0.09213135,28.0,0.0,135.0
-0.016011896,-0.007997721,-0.043848954,-0.028206935,617.4084,472.59668,-234.06892,-110.98881,0.16151184,30.0,0.0,135.0
-0.016355304,-0.007500743,-0.044363067,-0.027497843,616.4591,471.60794,-234.04398,-111.01067,-0.037836913,,,135.0
-0.016546698,-0.006234556,-0.044552,-0.027040372,615.8022,471.36218,-234.07161,-111.0348,-0.1757904,,,135.0
-0.015856396,-0.007439569,-0.043897174,-0.027070327,617.66864,473.05286,-234.06429,-110.97499,0.21616516,,,135.0
-0.016206693,-0.005536372,-0.04356725,-0.026864095,616.38885,471.9404,-234.07426,-111.012054,-0.05258972,,,135.0
-0.015854362,-0.0050712666,-0.044279743,-0.024751559,616.23676,471.73462,-234.07404,-111.033104,-0.08453064,,,135.0
-0.015585612,-0.0064663254,-0.044344567,-0.027850186,617.5963,472.7292,-234.09708,-110.970314,0.20097655,,,135.0
-0.016275397,-0.0066235373,-0.044249117,-0.027075794,616.2455,471.59317,-234.0584,-111.00784,-0.08269775,,,135.0
-0.016159685,-0.005638393,-0.043672167,-0.025492493,615.65106,471.36856,-234.06631,-111.07143,-0.20752624,,,135.0
-0.015769461,-0.007325331,-0.043435212,-0.026670225,617.93884,472.978,-234.09038,-110.96744,0.2729077,,,135.0
-0.016598566,-0.006269752,-0.043335382,-0.027133754,616.32874,471.6115,-234.05478,-110.998665,-0.06521484,,,135.0
-0.01692043,-0.0055824635,-0.043144945,-0.025795829,617.0617,472.5901,-234.08891,-111.01647,0.0887091,,,135.0
-0.016699133,-0.0076256613,-0.04348474,-0.026828066,617.66284,472.84888,-234.0595,-110.96851,0.2149475,,,135.0
-0.017340044,-0.0065898453,-0.04390927,-0.027058724,616.41205,471.86252,-234.05402,-110.99143,-0.047719114,,,135.0
-0.016791936,-0.0055128867,-0.043738518,-0.026278019,615.8131,471.47345,-234.07141,-111.02779,-0.17349608,,,135.0
-0.01640131,-0.007717071,-0.04257544,-0.027880477,617.405,472.8281,-234.07327,-110.99293,0.16080688,,,135.0
-0.017109191,-0.0075032697,-0.04316427,-0.026819848,616.467,471.56094,-234.08,-111.035385,-0.03618347,,,135.0
-0.016639749,-0.0059187487,-0.04401635,-0.026585141,616.0521,471.38992,-234.1072,-111.02888,-0.12330322,,,135.0
-0.016279174,-0.0071341665,-0.043705046,-0.02796136,617.59644,472.76855,-234.05766,-110.98973,0.2010022,,,135.0
-0.01724685,-0.0068664714,-0.04354875,-0.027707655,616.465,471.66388,-234.07547,-111.024666,-0.036593627,,,135.0
-0.017133329,-0.0058144596,-0.043454513,-0.025444519,615.7394,471.1244,-234.08371,-111.0292,-0.18897949,,,135.0
-0.015644984,-0.006816227,-0.043335408,-0.027388044,617.548,472.3047,-234.08188,-110.969536,0.1908252,,,135.0
-0.016752834,-0.005978318,-0.043206014,-0.026469534,616.04974,471.5931,-234.05048,-111.04304,-0.123803094,,,135.0
-0.016853541,-0.0052770185,-0.04382798,-0.025586838,616.23676,471.64252,-234.05876,-111.038216,-0.08453064,,,135.0
-0.016196705,-0.0071660634,-0.043504324,-0.027682336,617.4992,472.2658,-234.04453,-110.97532,0.1805841,,,135.0
-0.01722724,-0.007019329,-0.04341998,-0.026789233,616.5786,471.90002,-234.0792,-111.034004,-0.012740478,,,135.0
-0.017387303,-0.0053184386,-0.043133944,-0.02591825,616.1902,471.6141,-234.04729,-111.06496,-0.0943103,,,135.0
-0.016897537,-0.007256373,-0.0437184,-0.027081158,617.173,472.49957,-234.09033,-110.951904,0.112075195,,,135.0
-0.016973078,-0.0062392056,-0.043901764,-0.02688681,616.6461,471.9535,-234.07451,-110.99616,0.0014355468,,,135.0
-0.016529197,-0.0057996674,-0.0435773,-0.026227515,616.23035,471.5374,-234.09485,-111.02139,-0.085876465,,,135.0
-0.016336607,-0.008117721,-0.043913774,-0.028601758,617.0268,472.5449,-234.07593,-110.98668,0.08137756,,,135.0
-0.016987232,-0.007382594,-0.043364886,-0.027317429,616.4854,472.09656,-234.05356,-111.01515,-0.03231262,,,135.0
-0.016759658,-0.005783566,-0.04418075,-0.026172487,616.7002,472.34973,-234.08607,-111.02838,0.012791747,,,135.0
-0.015832953,-0.006593726,-0.043967657,-0.027680596,617.6175,472.83313,-234.06664,-110.97338,0.20542419,,,135.0
-0.015593028,-0.00751364,-0.043718595,-0.0279547,616.37384,472.05823,-234.05359,-111.0374,-0.055742797,,,135.0
-0.01721127,-0.006519716,-0.044270344,-0.027034635,616.61523,471.9448,-234.08435,-111.02583,-0.0050500487,,,135.0
-0.017344493,-0.007640817,-0.044119105,-0.027658124,617.83966,472.98755,-234.063,-111.03087,0.25207946,,,135.0
-0.01688741,-0.006264618,-0.043297015,-0.026650589,616.5638,472.13077,-234.07591,-111.03171,-0.015855102,,,135.0
-0.016308827,-0.0059420257,-0.04265223,-0.025264176,616.60443,472.06702,-234.0827,-111.00231,-0.0073187253,,,135.0
-0.015692387,-0.007136002,-0.042423777,-0.027840089,617.34796,472.6666,-234.07266,-110.97356,0.14882262,,,135.0
-0.016585924,-0.0066202,-0.043668207,-0.027730534,616.6931,471.9799,-234.06363,-111.015755,0.011304932,,,135.0
-0.017369978,-0.0057935463,-0.044964068,-0.02660595,617.01654,472.35248,-234.08008,-111.00383,0.079224244,,,135.0
-0.017158782,-0.007801083,-0.043680523,-0.027416093,617.5736,472.63132,-234.04982,-110.987976,0.19620849,,,135.0
-0.016863713,-0.0068261414,-0.042446446,-0.027444918,616.9455,472.3243,-234.09361,-111.00537,0.06430481,,,135.0
-0.016933829,-0.00588731,-0.042763405,-0.025834473,616.91376,472.20416,-234.07523,-111.06601,0.05763977,,,135.0
-0.01602439,-0.007127839,-0.042733565,-0.027002785,617.7601,472.84677,-234.05702,-110.98719,0.2353656,,,135.0
-0.01632212,-0.005473682,-0.044819906,-0.027024502,616.36066,471.50385,-234.09285,-111.030914,-0.05851135,,,135.0
-0.016651867,-0.0053522373,-0.04385992,-0.02650045,615.78186,471.34048,-234.09169,-111.07247,-0.18005858,,,135.0
-0.016693262,-0.007855996,-0.043184597,-0.028011438,617.7897,473.07355,-234.096,-111.015915,0.24158202,,,135.0
-0.017227024,-0.008054749,-0.04373591,-0.027139662,616.5099,471.91525,-234.0865,-111.020035,-0.02717285,,,135.0
-0.017069988,-0.005508306,-0.044509232,-0.025485056,615.92487,471.4028,-234.07382,-111.050964,-0.15002745,,,135.0
-0.016293472,-0.0072574425,-0.044239484,-0.027874464,617.65344,472.60022,-234.05098,-110.96086,0.21297362,,,135.0
-0.016404247,-0.006840611,-0.0441639,-0.028173665,616.4704,472.0211,-234.08011,-111.033905,-0.0354657,,,135.0
-0.016169041,-0.0061870893,-0.04522229,-0.02614573,615.86273,471.42676,-234.0494,-111.04593,-0.16307555,,,135.0
-0.016553326,-0.00655309,-0.044135902,-0.028109942,617.2707,472.28967,-234.06726,-110.997955,0.13259582,,,135.0
-0.017428406,-0.0056133084,-0.043568153,-0.026350493,616.7765,471.66293,-234.06285,-111.051125,0.028813476,,,135.0
-0.016863268,-0.0053993505,-0.042867377,-0.026060142,615.70605,471.5308,-234.04611,-111.03754,-0.19597778,,,135.0
-0.015593992,-0.007434025,-0.043579064,-0.027224135,617.33685,472.71045,-234.06749,-110.97253,0.14648986,,,135.0
-0.01647525,-0.0068190526,-0.044111855,-0.028309302,616.33777,471.86868,-234.05676,-111.04891,-0.06331787,,,135.0
-0.016869703,-0.0054088384,-0.0436785,-0.027102318,616.0497,471.57657,-234.07352,-111.04022,-0.12381592,,,135.0
-0.016086452,-0.007731209,-0.042618822,-0.026772998,617.5823,472.712,-234.05959,-110.9832,0.19802856,,,135.0
-0.016679028,-0.006119434,-0.04232055,-0.026795339,616.2058,471.69104,-234.07994,-111.01154,-0.09102905,,,135.0
-0.016142773,-0.005920336,-0.042796377,-0.026190506,615.7442,471.32574,-234.11533,-111.0582,-0.18796691,,,135.0
-0.015500775,-0.0069763497,-0.04277203,-0.028429495,617.3915,472.58813,-234.09074,-110.97765,0.15796143,,,135.0
-0.016856324,-0.0075788805,-0.04373046,-0.027269809,616.3622,471.6897,-234.10315,-111.03619,-0.058190916,,,135.0
-0.016939173,-0.005528876,-0.044391144,-0.026864871,616.4036,471.9714,-234.07587,-111.046875,-0.049487915,,,135.0
-0.01651723,-0.007817571,-0.04384916,-0.028908283,617.4586,472.1736,-234.0613,-110.98009,0.17206053,,,135.0
-0.017241435,-0.007311981,-0.043913223,-0.02757411,616.2431,471.5212,-234.09166,-111.036736,-0.08319763,,,135.0
-0.017222324,-0.0053282264,-0.044255536,-0.025066966,616.0435,471.63965,-234.08257,-111.03572,-0.12511046,,,135.0
-0.015800795,-0.006226617,-0.044170983,-0.026619706,617.8645,472.92984,-234.07309,-110.96939,0.25729614,,,135.0
-0.016163226,-0.0057347524,-0.044719398,-0.026704818,616.1649,471.6221,-234.07988,-111.03237,-0.0996167,,,135.0
-0.016448498,-0.006350583,-0.043498546,-0.026814124,616.21985,471.98395,-234.07646,-111.01362,-0.088081054,,,135.0
-0.01596583,-0.008321713,-0.043522533,-0.02664803,617.6757,472.8448,-234.07108,-111.02927,0.21765198,,,135.0
-0.016799906,-0.00681232,-0.043130394,-0.026406404,616.2787,471.87415,-234.0685,-111.03582,-0.07572509,,,135.0
-0.01754584,-0.0052679493,-0.043651804,-0.025693135,615.79205,471.36868,-234.06834,-111.083336,-0.17791809,,,135.0
-0.017117942,-0.0069418913,-0.04374851,-0.026483601,617.7878,473.00372,-234.05109,-110.993454,0.24118468,,,135.0
-0.016386587,-0.0063666687,-0.042866852,-0.026657637,616.5626,472.14597,-234.06985,-110.97596,-0.016098632,,,135.0
-0.016362716,-0.006415517,-0.043230917,-0.02564778,616.6264,472.00128,-234.07494,-111.02874,-0.0027044676,,,135.0
-0.016976818,-0.0065937806,-0.04290747,-0.028382612,617.54205,472.92514,-234.07457,-110.96632,0.1895819,,,135.0
-0.017066771,-0.007445571,-0.044059742,-0.027105924,616.6522,471.90848,-234.07271,-111.027916,0.0027172852,,,135.0
-0.016549848,-0.005747376,-0.04433282,-0.026620137,616.6761,471.88437,-234.0679,-111.03644,0.0077288817,,,135.0
-0.015974557,-0.007970427,-0.043793853,-0.028597284,617.5864,472.54935,-234.04716,-110.965614,0.19890013,,,135.0
-0.0159163,-0.006856396,-0.044707663,-0.026910262,616.59155,472.11795,-234.0953,-111.02484,-0.010023193,,,135.0
-0.016430125,-0.005507426,-0.04468427,-0.025409475,616.52106,472.32944,-234.06293,-111.05786,-0.02482727,,,135.0
-0.016607478,-0.00699677,-0.043068413,-0.02816708,617.36584,472.693,-234.05371,-110.95389,0.15257812,,,135.0
-0.0166178,-0.0067810286,-0.042839274,-0.026564846,616.5519,471.7772,-234.07889,-111.05035,-0.018354492,,,135.0
-0.016333109,-0.0065075094,-0.043905854,-0.025303014,615.4654,471.20526,-234.063,-111.04206,-0.24651672,,,135.0
-0.016411595,-0.007852284,-0.043739874,-0.027164556,617.3943,472.6438,-234.07832,-110.98692,0.15855102,,,135.0
-0.017443603,-0.0069687576,-0.043127414,-0.027890198,616.13654,471.46982,-234.03716,-111.01345,-0.105576776,,,135.0
-0.017220119,-0.0057489625,-0.04326264,-0.025985615,616.0448,471.59564,-234.11673,-111.07727,-0.1248413,,,135.0
-0.017142955,-0.007450159,-0.04437391,-0.027176555,617.8045,473.08078,-234.07872,-110.97161,0.24469665,,,135.0
-0.016631436,-0.005691662,-0.043494098,-0.026148453,616.2116,471.62524,-234.08464,-111.00709,-0.0898114,,,135.0
-0.016291805,-0.0046793153,-0.042917315,-0.025530696,616.00073,471.71936,-234.07341,-111.03204,-0.13409546,,,135.0
-0.01532297,-0.006171121,-0.04318171,-0.027169485,617.39197,472.95526,-234.07759,-110.990685,0.15806396,,,135.0
-0.016327914,-0.0071824775,-0.044487994,-0.027219202,616.1363,471.21896,-234.07188,-111.02639,-0.10562805,,,135.0
-0.016788667,-0.0066328817,-0.044377103,-0.026843524,616.2516,471.5715,-234.09566,-111.05134,-0.08141601,,,135.0
-0.016426682,-0.008384057,-0.04316191,-0.02749106,617.29224,472.59637,-234.10603,-111.01229,0.13712035,,,135.0
-0.017063092,-0.0066479486,-0.04367733,-0.026239684,616.37646,471.51703,-234.05952,-111.02289,-0.055191647,,,135.0
-0.017049592,-0.0044657853,-0.04440815,-0.025746578,615.321,470.73666,-234.04915,-111.056694,-0.27684265,,,135.0
-0.016291518,-0.0074018617,-0.04455836,-0.028098485,617.13684,472.55692,-234.09016,-110.94815,0.1044873,,,135.0
-0.016875187,-0.0071180896,-0.043501236,-0.026690902,616.39374,472.13983,-234.07019,-111.039406,-0.05156433,,,135.0
-0.016175706,-0.0063990625,-0.04400993,-0.02603204,616.3,471.95917,-234.06592,-111.02984,-0.07125183,,,135.0
-0.016412938,-0.006390884,-0.04348098,-0.028065145,617.3351,472.41028,-234.05344,-110.98845,0.14611816,,,135.0
-0.016723169,-0.006218967,-0.042987943,-0.027930861,616.4211,471.64822,-234.05501,-111.01412,-0.045822144,,,135.0
-0.015999762,-0.0058881026,-0.043923013,-0.025909198,616.50946,471.82266,-234.0838,-111.041016,-0.027262572,,,135.0
-0.016335059,-0.006946467,-0.043892138,-0.028188035,617.88116,472.86603,-234.10208,-110.984665,0.26079527,,,135.0
-0.017327322,-0.0064021596,-0.044579934,-0.02726593,616.2662,471.87155,-234.0636,-111.06522,-0.07835266,,,135.0
-0.018117635,-0.0054115783,-0.043846447,-0.026187845,617.34454,472.6374,-234.07657,-110.96557,0.14810485,,,135.0
-0.016556695,-0.007462211,-0.043445233,-0.026548492,617.5339,472.71893,-234.08904,-111.014786,0.18786438,,,135.0
-0.015875418,-0.0067087943,-0.04310565,-0.02620904,616.9711,472.08997,-234.07155,-111.01412,0.06968811,,,135.0
-0.015409045,-0.0059612105,-0.04302711,-0.02585615,616.7379,472.16504,-234.07324,-111.00797,0.02071289,,,135.0
-0.016442584,-0.0068900613,-0.044020575,-0.02775558,617.55115,472.71762,-234.07289,-110.97878,0.1914917,,,135.0
-0.017228505,-0.00675246,-0.044491164,-0.02783876,616.4451,471.79962,-234.04941,-111.049034,-0.04077209,,,135.0
-0.01658006,-0.006180417,-0.04417814,-0.026044322,616.4876,472.20535,-234.07495,-111.02338,-0.031851195,,,135.0
-0.015536962,-0.0073576546,-0.043022692,-0.02675761,617.2056,472.5211,-234.11224,-110.99173,0.11893249,,,135.0
-0.015395005,-0.006503971,-0.042763703,-0.02575346,616.5145,472.2947,-234.06197,-111.00906,-0.02619873,,,135.0
-0.015497678,-0.00499149,-0.043838575,-0.02659865,616.1306,471.5756,-234.05327,-111.071236,-0.10682006,,,135.0
-0.015685005,-0.007324368,-0.043154046,-0.027689109,617.1174,472.5905,-234.09358,-111.009796,0.100398555,,,135.0
-0.016313694,-0.0070944196,-0.043542776,-0.02669518,616.16077,471.75513,-234.08379,-111.03231,-0.100488275,,,135.0
-0.017092507,-0.0057967613,-0.04398011,-0.025176778,616.33307,471.85736,-234.11247,-111.052155,-0.06430481,,,135.0
-0.016401613,-0.006553,-0.042636454,-0.027202804,616.997,472.94077,-234.07385,-110.97395,0.07512268,,,135.0
-0.017118819,-0.006116275,-0.043273382,-0.026103279,616.33923,471.7752,-234.10132,-111.064064,-0.06301025,,,135.0
-0.017049827,-0.0056799003,-0.04377542,-0.02597911,615.1831,470.66708,-234.06859,-111.065,-0.3057971,,,135.0
-0.015814876,-0.007920873,-0.04435063,-0.027400125,617.43536,472.45056,-234.08678,-110.97808,0.16717713,,,135.0
-0.016353196,-0.0071188947,-0.043069713,-0.026691562,616.30334,471.80997,-234.0489,-111.0137,-0.07054687,,,135.0
-0.017477447,-0.0056831613,-0.04327577,-0.025133714,616.1115,472.04675,-234.06921,-111.03171,-0.11083191,,,135.0
-0.017184388,-0.0066308156,-0.04266046,-0.026239816,616.9538,472.20807,-234.09122,-111.04401,0.066047974,,,135.0
-0.016132616,-0.006261056,-0.04339561,-0.026453884,616.7998,472.14023,-234.08696,-111.011665,0.033709716,,,135.0
-0.015878806,-0.0055171847,-0.043262318,-0.026732476,616.2573,471.41266,-234.09764,-110.994606,-0.08021118,,,135.0
-0.016586978,-0.0077444157,-0.043488342,-0.028059578,617.31836,472.65875,-234.10658,-110.991745,0.1426062,,,135.0
-0.01693958,-0.0068192463,-0.043673154,-0.026192488,616.2177,471.54706,-234.09564,-111.07659,-0.08852966,,,135.0
-0.016517134,-0.005341392,-0.043509513,-0.026021618,616.19806,471.61298,-234.11522,-111.02332,-0.09265686,,,135.0
-0.015036976,-0.007868408,-0.042514887,-0.026777422,617.0172,472.32568,-234.12617,-111.03432,0.07936523,,,135.0
-0.016105508,-0.006905679,-0.043181993,-0.026611319,616.12915,471.51373,-234.08455,-111.04307,-0.10712768,,,135.0
-0.01667125,-0.0057630567,-0.043562695,-0.025516432,616.73065,472.2673,-234.09177,-111.00931,0.019187622,,,135.0
-0.0164308,-0.007445571,-0.04404268,-0.028968532,616.7885,472.48193,-234.12048,-111.01875,0.0313385,,,135.0
-0.016079377,-0.007931925,-0.043104626,-0.027389776,616.4534,472.0681,-234.09236,-111.02862,-0.039028928,,,135.0
-0.016532397,-0.006570867,-0.042590097,-0.026476564,616.2352,472.11313,-234.0823,-111.01571,-0.08485107,,,135.0
-0.016409233,-0.007167239,-0.043337326,-0.027555883,617.26746,472.52292,-234.11414,-111.03903,0.1319165,,,135.0
-0.016818158,-0.006121486,-0.044249643,-0.027021404,616.4371,471.41718,-234.11201,-111.05578,-0.042463988,,,135.0
-0.01669207,-0.006716969,-0.04467483,-0.025489014,616.84784,472.30164,-234.09393,-111.00063,0.043796998,,,135.0
-0.016848527,-0.007117765,-0.044150185,-0.027971901,617.03174,472.43604,-234.10072,-110.99711,0.08241577,,,135.0
-0.016335033,-0.0055274153,-0.043036357,-0.026061103,616.83844,471.99588,-234.08229,-111.02911,0.04182312,,,135.0
-0.016779127,-0.005078554,-0.043785088,-0.025284534,617.1949,472.56467,-234.05011,-110.99115,0.11667663,,,135.0
-0.015229776,-0.0071166637,-0.043468792,-0.027235385,617.3429,472.404,-234.08168,-111.027084,0.14775878,,,135.0
-0.016913394,-0.006429106,-0.04320297,-0.027778778,616.085,471.47513,-234.07367,-111.07173,-0.11639465,,,135.0
