acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.013373192,-0.020672038,-0.035023626,-0.024013383,508.07507,269.0376,-162.84135,-78.45372,-0.0390802,2.0,1366.5,148.96551724137933
-0.013939999,-0.019955559,-0.035539452,-0.022249097,507.9193,268.61716,-162.82185,-78.465065,-0.07179016,4.0,7.5,148.96551724137933
-0.015930293,-0.020569568,-0.03390974,-0.022650372,508.0975,268.80298,-162.75786,-78.43109,-0.03436981,6.0,4.5,148.96551724137933
-0.014659689,-0.019945797,-0.03318723,-0.0215729,507.8637,268.93713,-162.79213,-78.4549,-0.08346679,8.0,5.0,148.96551724137933
-0.013905195,-0.020503853,-0.034588475,-0.023377212,508.0624,269.22308,-162.80331,-78.43549,-0.041739807,10.0,1.5,148.96551724137933
-0.01240383,-0.020986395,-0.034393296,-0.02398038,508.40125,269.22958,-162.7369,-78.437645,0.029415892,12.0,0.5,148.96551724137933
-0.013790972,-0.020628782,-0.035326615,-0.02220249,508.26227,269.43924,-162.77965,-78.46623,0.00023071289,14.0,0.0,148.96551724137933
-0.016201772,-0.019216193,-0.032894354,-0.021056807,509.1298,269.74915,-162.78499,-78.41962,0.18241058,16.0,0.0,148.96551724137933
-0.015063434,-0.021668436,-0.034155384,-0.022732247,508.06125,268.8352,-162.7559,-78.44173,-0.041983336,18.0,0.5,148.96551724137933
-0.014353267,-0.021013068,-0.03482377,-0.024197994,507.919,268.92316,-162.81494,-78.44859,-0.07185425,20.0,0.0,148.96551724137933
-0.015043723,-0.020450367,-0.03489838,-0.022689415,507.84106,268.85767,-162.88841,-78.45539,-0.08822204,22.0,0.5,148.96551724137933
-0.014012607,-0.021453056,-0.03388776,-0.023615781,507.89206,268.71066,-162.76646,-78.429306,-0.07751312,24.0,0.0,148.96551724137933
-0.013526635,-0.01932931,-0.033102468,-0.021732265,508.16937,269.09976,-162.81734,-78.468445,-0.019277344,26.0,0.0,148.96551724137933
-0.014473481,-0.020492963,-0.03415056,-0.023614664,508.13513,269.2662,-162.81473,-78.466194,-0.026467895,28.0,0.0,148.96551724137933
-0.014963589,-0.02258678,-0.03551967,-0.023780085,508.9649,270.17386,-162.70216,-78.42786,0.14778441,30.0,0.0,148.96551724137933
-0.015954798,-0.019315535,-0.035201736,-0.022416046,508.25662,269.27454,-162.81346,-78.48055,-0.000954895,,,148.96551724137933
-0.0146975275,-0.019004652,-0.033787593,-0.022256026,508.88562,270.0267,-162.84744,-78.466286,0.13113464,,,148.96551724137933
-0.0136398515,-0.022172391,-0.032715745,-0.022924539,508.18344,269.55096,-162.74864,-78.46603,-0.016322937,,,148.96551724137933
-0.013627163,-0.020340303,-0.034121387,-0.024398752,507.8078,268.74823,-162.82323,-78.47754,-0.09520752,,,148.96551724137933
-0.01623068,-0.020880733,-0.035081506,-0.02155099,507.07086,267.91528,-162.88823,-78.47606,-0.2499646,,,148.96551724137933
-0.012720604,-0.020605002,-0.03397016,-0.023144398,508.40942,269.4513,-162.73915,-78.43871,0.031133423,,,148.96551724137933
-0.014218342,-0.019740516,-0.033901677,-0.021493923,507.9169,268.34692,-162.82356,-78.43408,-0.07229645,,,148.96551724137933
-0.01648387,-0.019752895,-0.033246998,-0.022826653,507.6598,268.231,-162.80879,-78.43613,-0.12628967,,,148.96551724137933
-0.012604416,-0.0210945,-0.034836784,-0.024891762,508.96152,269.78506,-162.76346,-78.41978,0.14707306,,,148.96551724137933
-0.015767414,-0.021206554,-0.03534398,-0.022983648,508.0936,268.756,-162.79929,-78.42946,-0.035190124,,,148.96551724137933
-0.014354145,-0.019084597,-0.032046087,-0.021938626,507.36115,268.93246,-162.84036,-78.447754,-0.18900512,,,148.96551724137933
