acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.039290678,-0.020522939,-0.063818224,-0.040346432,551.84686,417.98618,-241.10982,-127.71535,0.30509216,2.0,1311.5,135.0
-0.039558046,-0.02002591,-0.06339642,-0.040239643,550.55493,417.14764,-241.17813,-127.85242,0.03378662,4.0,8.0,135.0
-0.039577678,-0.019237239,-0.062448103,-0.039420873,550.0709,416.97748,-241.16397,-127.84023,-0.067855224,6.0,3.0,135.0
-0.038947694,-0.021426655,-0.062179297,-0.040133264,551.81036,418.5531,-241.16197,-127.7182,0.29742736,8.0,5.0,135.0
-0.04006919,-0.020199835,-0.06267854,-0.039440375,550.73456,417.41577,-241.16104,-127.82589,0.07150818,10.0,3.0,135.0
-0.03970254,-0.018910445,-0.063984886,-0.039579973,551.0282,417.3671,-241.1677,-127.76735,0.1331726,12.0,0.5,135.0
-0.038994785,-0.020521278,-0.0632498,-0.0410672,551.37573,417.8633,-241.19807,-127.81671,0.20615478,14.0,0.0,135.0
-0.039850183,-0.020428613,-0.062669516,-0.039748013,550.6845,417.13492,-241.12538,-127.81694,0.060997922,16.0,0.0,135.0
-0.039283644,-0.019417081,-0.06314839,-0.039353073,550.1645,416.58548,-241.15727,-127.85665,-0.048206177,18.0,0.5,135.0
-0.038926832,-0.021125162,-0.063636355,-0.040434085,551.0905,417.4308,-241.21309,-127.874016,0.14625914,20.0,0.0,135.0
-0.03972867,-0.021043722,-0.06263616,-0.04033321,550.70074,417.25037,-241.14575,-127.85217,0.06440735,22.0,0.5,135.0
-0.040194616,-0.019597821,-0.06271529,-0.039614644,550.53735,417.23444,-241.13968,-127.79034,0.030095214,24.0,0.0,135.0
-0.038900297,-0.020926077,-0.0636956,-0.04085709,550.5687,417.12802,-241.20134,-127.841644,0.036683347,26.0,0.0,135.0
-0.038761627,-0.019786203,-0.0639354,-0.03993089,550.51935,417.17517,-241.15721,-127.86845,0.026314085,28.0,0.0,135.0
-0.0388083,-0.018902013,-0.06341499,-0.038760256,549.9377,416.6524,-241.13268,-127.81724,-0.09583557,30.0,0.0,135.0
