acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.023391016,-0.012847954,-0.044945717,-0.02714835,663.27356,485.033,-239.08261,-115.62169,-0.19313231,2.0,1218.0,148.96551724137933
-0.023031276,-0.0114756925,-0.044601213,-0.025999404,662.2293,484.1803,-239.08592,-115.61211,-0.41242492,4.0,7.0,148.96551724137933
-0.023351029,-0.012504312,-0.044818033,-0.027768316,662.8739,484.77707,-239.09248,-115.6794,-0.27706054,6.0,4.5,148.96551724137933
-0.024162466,-0.012364917,-0.04523061,-0.027391396,663.1948,484.93628,-239.07268,-115.65922,-0.20966674,8.0,5.0,148.96551724137933
-0.024094095,-0.011229019,-0.045745958,-0.025785841,662.2753,484.6077,-239.09366,-115.65214,-0.4027606,10.0,1.5,148.96551724137933
-0.023114106,-0.013202272,-0.044839304,-0.027541028,662.8899,484.91333,-239.07542,-115.681625,-0.27370238,12.0,0.5,148.96551724137933
-0.022874553,-0.013111345,-0.04464523,-0.028179606,662.8189,484.9032,-239.05984,-115.6314,-0.288609,14.0,0.0,148.96551724137933
-0.023553977,-0.0114112925,-0.044841718,-0.026406255,662.3101,484.52948,-239.07721,-115.658615,-0.3954547,16.0,0.0,148.96551724137933
-0.023293588,-0.012217126,-0.045688402,-0.026871124,662.57477,484.49768,-239.09935,-115.66519,-0.33987853,18.0,0.5,148.96551724137933
-0.023878276,-0.013035648,-0.04520209,-0.026831258,662.9067,485.49875,-239.07172,-115.62915,-0.2701776,20.0,0.0,148.96551724137933
-0.023546195,-0.011079165,-0.04526478,-0.026315177,663.0324,484.9324,-239.08244,-115.59265,-0.2437738,22.0,0.5,148.96551724137933
-0.023018008,-0.012205651,-0.04546891,-0.027385743,662.511,484.49966,-239.0763,-115.64852,-0.3532727,24.0,0.0,148.96551724137933
-0.02331122,-0.012234556,-0.045214895,-0.02730513,663.1484,485.2941,-239.09807,-115.62853,-0.21942078,26.0,0.0,148.96551724137933
-0.02324577,-0.011601957,-0.045170322,-0.025553875,663.1373,484.92987,-239.04405,-115.61831,-0.22174072,28.0,0.0,148.96551724137933
-0.022551611,-0.012968694,-0.044678662,-0.027443143,662.42096,484.45248,-239.08835,-115.63189,-0.37217835,30.0,0.0,148.96551724137933
-0.023471639,-0.012409316,-0.044750027,-0.027652055,663.0268,485.13773,-239.07396,-115.629196,-0.24495299,,,148.96551724137933
-0.023989772,-0.011243446,-0.045259308,-0.025864955,662.7064,484.59796,-239.07808,-115.637146,-0.31223142,,,148.96551724137933
-0.02331844,-0.012021359,-0.04549994,-0.02690203,662.13214,484.2519,-239.07162,-115.68547,-0.43283018,,,148.96551724137933
-0.02330266,-0.012535492,-0.045593318,-0.026625281,663.18243,485.1276,-239.07736,-115.64069,-0.21226867,,,148.96551724137933
-0.023533888,-0.011177145,-0.045018855,-0.02650111,663.19147,484.95172,-239.07628,-115.578804,-0.2103717,,,148.96551724137933
-0.02300174,-0.013145954,-0.0447212,-0.027656537,662.2615,484.40704,-239.06508,-115.64878,-0.40567017,,,148.96551724137933
-0.02355371,-0.012425026,-0.045035828,-0.027418656,663.12445,485.36282,-239.07187,-115.642586,-0.22444518,,,148.96551724137933
-0.024040537,-0.011271331,-0.0455175,-0.025788346,663.52625,486.1609,-239.0899,-115.5901,-0.14006835,,,148.96551724137933
-0.02282485,-0.013159374,-0.045482162,-0.026998611,662.3116,484.06216,-239.07991,-115.66912,-0.3951471,,,148.96551724137933
-0.023561703,-0.012589118,-0.044876475,-0.027216982,663.0419,485.0691,-239.0995,-115.64733,-0.2417871,,,148.96551724137933
-0.023617117,-0.0107278805,-0.04515042,-0.025890902,662.9457,484.69156,-239.08244,-115.60388,-0.2619873,,,148.96551724137933
-0.023375181,-0.0118908435,-0.04513806,-0.027085934,662.40576,484.3036,-239.06116,-115.66742,-0.37536985,,,148.96551724137933
-0.023185184,-0.012692706,-0.04509333,-0.026821386,663.2146,485.37128,-239.09863,-115.64823,-0.20551391,,,148.96551724137933
-0.022590159,-0.010939688,-0.045004465,-0.0261288,663.63513,485.75122,-239.0682,-115.55964,-0.11720215,,,148.96551724137933
-0.022651609,-0.012584849,-0.044852767,-0.028063286,662.27734,485.11124,-239.05383,-115.6071,-0.40233764,,,148.96551724137933
-0.02332852,-0.012283757,-0.045513023,-0.027328305,662.8205,484.81128,-239.09842,-115.61227,-0.28827575,,,148.96551724137933
-0.024039328,-0.011642629,-0.045742583,-0.025522504,662.86285,484.88507,-239.0678,-115.617516,-0.27938047,,,148.96551724137933
-0.022965236,-0.012405608,-0.045242835,-0.026930053,662.7331,485.02753,-239.07288,-115.639084,-0.30663025,,,148.96551724137933
-0.023703448,-0.011988648,-0.044727646,-0.027977318,662.8663,484.57303,-239.07014,-115.656685,-0.2786627,,,148.96551724137933
-0.023285342,-0.011364396,-0.044747368,-0.026295772,663.52594,485.26657,-239.06952,-115.593056,-0.14013244,,,148.96551724137933
-0.02299441,-0.013011241,-0.044957817,-0.027914071,662.60297,484.6074,-239.05772,-115.62958,-0.3339569,,,148.96551724137933
-0.023380922,-0.013004819,-0.044562805,-0.027839743,662.947,485.50253,-239.07434,-115.614,-0.2617053,,,148.96551724137933
-0.023094596,-0.011017625,-0.045306638,-0.025995707,663.8428,485.74875,-239.08461,-115.61453,-0.07359741,,,148.96551724137933
-0.023463342,-0.012351969,-0.04518017,-0.027537255,662.6877,484.09518,-239.0707,-115.67197,-0.31616637,,,148.96551724137933
-0.023342038,-0.013000275,-0.045070842,-0.02723497,662.68915,484.639,-239.08882,-115.610596,-0.31585875,,,148.96551724137933
-0.023496287,-0.011155999,-0.04489049,-0.026145097,663.2313,485.57907,-239.09055,-115.636635,-0.20200194,,,148.96551724137933
-0.0226179,-0.012391953,-0.04464805,-0.027237412,663.3765,485.40652,-239.02414,-115.618904,-0.1715094,,,148.96551724137933
-0.023385415,-0.012678646,-0.045187674,-0.02724784,662.60504,484.82886,-239.06367,-115.642784,-0.3335211,,,148.96551724137933
-0.024356777,-0.01139092,-0.045169443,-0.026408238,662.776,484.7963,-239.10336,-115.66327,-0.2976196,,,148.96551724137933
-0.023016406,-0.012924506,-0.046013232,-0.02731731,662.8404,485.05997,-239.06963,-115.589806,-0.28409728,,,148.96551724137933
-0.023300428,-0.011851763,-0.045693915,-0.02737925,662.4531,485.17923,-239.0768,-115.64468,-0.36542356,,,148.96551724137933
-0.023165839,-0.0111151,-0.045273893,-0.024667148,662.8896,484.86316,-239.10382,-115.61382,-0.27376646,,,148.96551724137933
-0.023365438,-0.012191457,-0.04455646,-0.027101176,663.2941,485.6851,-239.03448,-115.594696,-0.18881287,,,148.96551724137933
-0.023505453,-0.013122232,-0.045269366,-0.027469734,662.72034,484.95993,-239.0856,-115.60842,-0.30930907,,,148.96551724137933
-0.023521477,-0.011802391,-0.045787007,-0.025744483,663.2373,485.14148,-239.11891,-115.67365,-0.20074584,,,148.96551724137933
-0.02332395,-0.01280826,-0.04530372,-0.027112441,663.49976,485.34875,-239.03217,-115.63401,-0.1456311,,,148.96551724137933
