acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.0013746326,0.0030928324,-0.020570757,-0.016627418,602.03204,452.36026,-315.45038,-185.20033,-0.068009034,2.0,1492.0,116.75675675675677
-0.0014978397,0.0042166924,-0.021085087,-0.01510523,601.5076,451.76935,-315.40268,-185.19809,-0.17813598,4.0,3.0,116.75675675675677
-0.00086859625,0.0033542244,-0.02075511,-0.015668541,601.5334,451.98953,-315.51144,-185.22972,-0.17272705,6.0,1.0,116.75675675675677
-0.0012778234,0.0034367088,-0.020563653,-0.016048577,601.68677,451.78976,-315.45938,-185.25238,-0.14051697,8.0,0.0,116.75675675675677
-0.00159157,0.0044095027,-0.020872215,-0.015158688,602.8011,452.23813,-315.40598,-185.18921,0.09348999,10.0,0.0,116.75675675675677
-0.000745128,0.0025582977,-0.020582097,-0.01583812,601.6881,451.80124,-315.49185,-185.21877,-0.14023498,12.0,0.0,116.75675675675677
-0.0012563671,0.0022627604,-0.020786734,-0.016803553,601.93976,451.85388,-315.42438,-185.2269,-0.08738891,14.0,0.5,116.75675675675677
-0.0019293759,0.0042216023,-0.02095683,-0.015260997,602.4004,452.3205,-315.42697,-185.18591,0.009343872,16.0,0.5,116.75675675675677
-0.0014397294,0.00354284,-0.021060923,-0.015650323,601.5057,451.5452,-315.49924,-185.2363,-0.17854613,18.0,0.0,116.75675675675677
-0.0012813312,0.002497217,-0.0207388,-0.016068565,602.0308,452.0608,-315.46368,-185.21202,-0.06826538,20.0,0.0,116.75675675675677
-0.0017000303,0.0041150283,-0.020718686,-0.01568671,602.51105,452.38477,-315.44946,-185.19695,0.032581788,22.0,0.0,116.75675675675677
-0.0009299824,0.0033292088,-0.021006182,-0.015573367,601.86975,451.77512,-315.46692,-185.27855,-0.10209045,24.0,0.0,116.75675675675677
-0.00085703,0.0021932288,-0.021055128,-0.016062807,601.47815,451.72952,-315.43054,-185.20445,-0.18432678,26.0,0.0,116.75675675675677
-0.0015110552,0.0036921266,-0.020623151,-0.01609562,602.6223,452.3737,-315.4248,-185.19983,0.055947874,28.0,0.0,116.75675675675677
-0.00038355123,0.0029717942,-0.02125382,-0.015818747,601.61536,451.7916,-315.47253,-185.2265,-0.1555133,30.0,0.0,116.75675675675677
-0.0009119568,0.0022889804,-0.02117786,-0.0157408,601.2511,451.6538,-315.45242,-185.25629,-0.23200744,,,116.75675675675677
-0.0021618395,0.004579873,-0.020919528,-0.014968232,602.93726,452.68314,-315.45435,-185.16214,0.122085564,,,116.75675675675677
-0.0013178075,0.0038418884,-0.021261254,-0.015784303,601.76,451.60577,-315.48618,-185.25414,-0.1251361,,,116.75675675675677
-0.0014560759,0.002748892,-0.020554308,-0.016011823,601.6728,451.40485,-315.48276,-185.25395,-0.14345214,,,116.75675675675677
-0.0022270475,0.0037265737,-0.02087439,-0.015387967,602.776,452.71863,-315.44275,-185.20175,0.08822204,,,116.75675675675677
-0.0013022615,0.0032324109,-0.021222118,-0.01642219,601.7578,452.02695,-315.43304,-185.24658,-0.12559754,,,116.75675675675677
-0.00065927475,0.0024981138,-0.021256298,-0.016428242,602.005,451.89276,-315.4754,-185.2235,-0.07368713,,,116.75675675675677
-0.0012820087,0.0043256693,-0.020624626,-0.015052187,603.08826,452.66733,-315.47937,-185.19144,0.15379578,,,116.75675675675677
-0.0010307725,0.0041612983,-0.020778112,-0.015653018,601.82715,452.12006,-315.45596,-185.26497,-0.111036986,,,116.75675675675677
-0.0013549203,0.0036375767,-0.020995233,-0.016049884,601.6188,451.53284,-315.43884,-185.2135,-0.15479553,,,116.75675675675677
-0.0012557538,0.0036227596,-0.021390943,-0.015008924,602.0603,452.0762,-315.52933,-185.23314,-0.062074583,,,116.75675675675677
-0.0011119399,0.0025181507,-0.020729207,-0.01576745,601.93756,452.01843,-315.45584,-185.21025,-0.08785034,,,116.75675675675677
-0.0014000961,0.0024127737,-0.02074537,-0.016547265,601.823,451.7829,-315.433,-185.22194,-0.11190856,,,116.75675675675677
-0.0015410456,0.0038106043,-0.021277174,-0.015236468,601.6077,451.7116,-315.52087,-185.24557,-0.15711547,,,116.75675675675677
-0.0011780174,0.0036722736,-0.021391757,-0.015762947,601.6634,451.8771,-315.44678,-185.22467,-0.14542602,,,116.75675675675677
-0.001183102,0.0033486572,-0.021106193,-0.016016036,602.0015,452.22443,-315.4887,-185.21298,-0.074417725,,,116.75675675675677
-0.0011798319,0.0045140167,-0.020604564,-0.014923886,601.3653,451.59082,-315.51456,-185.24103,-0.20802611,,,116.75675675675677
-0.0005347408,0.0034110998,-0.020224413,-0.015780294,601.99805,452.162,-315.4556,-185.2303,-0.075148314,,,116.75675675675677
-0.00019762256,0.0034151413,-0.02044074,-0.016115068,601.7099,452.00607,-315.4568,-185.24994,-0.13565917,,,116.75675675675677
-0.001209873,0.0040038507,-0.021274867,-0.014908986,601.1722,451.48517,-315.51746,-185.2556,-0.24858032,,,116.75675675675677
-0.0010065264,0.003465282,-0.021220127,-0.015996864,602.2809,452.09933,-315.46094,-185.23866,-0.015752563,,,116.75675675675677
-0.0010597988,0.0026336394,-0.021030627,-0.01593271,602.1771,452.10294,-315.42657,-185.24055,-0.037542112,,,116.75675675675677
-0.0015006886,0.004642172,-0.020578902,-0.015030008,600.6297,451.16476,-315.53543,-185.25171,-0.3625012,,,116.75675675675677
-0.0007475987,0.0034429368,-0.021029068,-0.015607185,601.9144,451.94775,-315.44684,-185.21907,-0.092708126,,,116.75675675675677
-0.0012056787,0.003174937,-0.02098277,-0.016144855,602.0252,452.04114,-315.42926,-185.2098,-0.069444574,,,116.75675675675677
-0.0017676282,0.003338186,-0.020779857,-0.015429243,600.22015,450.58096,-315.51343,-185.30585,-0.44850585,,,116.75675675675677
-0.0009091396,0.0026651556,-0.020220267,-0.015061781,601.64056,451.7189,-315.4424,-185.24234,-0.15021972,,,116.75675675675677
-0.001116636,0.003038482,-0.02087495,-0.01565235,601.5415,451.49335,-315.47003,-185.26862,-0.17102234,,,116.75675675675677
-0.00138101,0.0047874087,-0.021458488,-0.015079527,601.21844,451.3331,-315.46152,-185.23813,-0.23886473,,,116.75675675675677
-0.0007948324,0.003122207,-0.020638512,-0.015604305,601.98773,452.0844,-315.49533,-185.19858,-0.07731445,,,116.75675675675677
-0.0012888552,0.0028784967,-0.02002552,-0.016034514,601.847,451.8195,-315.47177,-185.25131,-0.10687134,,,116.75675675675677
-0.001663278,0.004761907,-0.021115653,-0.015044314,601.1321,451.5372,-315.44568,-185.2164,-0.25700134,,,116.75675675675677
-0.000652855,0.0033431489,-0.021537315,-0.015479181,601.5943,451.95447,-315.50043,-185.2622,-0.1599353,,,116.75675675675677
-0.00077426806,0.0028183202,-0.020736989,-0.016664041,601.7596,451.63202,-315.45782,-185.22134,-0.12522583,,,116.75675675675677
-0.0011714704,0.004054857,-0.020356182,-0.015923206,600.84827,451.292,-315.4328,-185.25607,-0.31660217,,,116.75675675675677
-0.00024969847,0.0031572636,-0.020378431,-0.015443253,601.7567,451.35684,-315.46304,-185.21405,-0.12582824,,,116.75675675675677
