acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
0.001012534,0.0061776526,-0.024151457,-0.014421306,504.80344,376.02072,-298.555,-185.81358,0.1461438,2.0,1472.5,166.15384615384616
0.0009187128,0.004694905,-0.02340144,-0.015926901,504.0401,375.61523,-298.5493,-185.86296,-0.014156799,4.0,6.5,166.15384615384616
0.00028730585,0.0066939136,-0.024502099,-0.014567947,503.62332,374.86694,-298.55795,-185.86253,-0.10168029,6.0,3.0,166.15384615384616
0.00060710934,0.006242718,-0.024500517,-0.01411396,503.49576,375.1389,-298.5274,-185.86969,-0.12846862,8.0,0.0,166.15384615384616
0.00097249576,0.004523949,-0.02404737,-0.015798898,504.74426,376.02292,-298.5777,-185.90445,0.13371734,10.0,0.0,166.15384615384616
0.000287204,0.0063690026,-0.023966216,-0.014357883,504.08585,375.17416,-298.5501,-185.88213,-0.0045501706,12.0,0.0,166.15384615384616
0.0010551929,0.007196561,-0.02383279,-0.0145133585,504.67706,375.59943,-298.5522,-185.87283,0.11960541,14.0,0.0,166.15384615384616
0.0013760099,0.0054357173,-0.024024667,-0.015635218,504.59314,375.55084,-298.55057,-185.87762,0.101981506,16.0,0.5,166.15384615384616
0.00070644217,0.0056267623,-0.023601381,-0.013775213,503.66638,375.20508,-298.526,-185.86871,-0.09263763,18.0,0.5,166.15384615384616
0.0008189958,0.005628143,-0.024098804,-0.014437743,504.60263,375.7653,-298.57907,-185.85715,0.1039746,20.0,0.0,166.15384615384616
0.0011033536,0.0047909175,-0.023879461,-0.015925044,505.0344,375.80844,-298.5447,-185.8637,0.19464476,22.0,0.0,166.15384615384616
0.00013813049,0.0064009908,-0.023975883,-0.014106251,504.2969,375.3054,-298.54678,-185.83702,0.03977234,24.0,0.0,166.15384615384616
0.0008441071,0.006248799,-0.023659635,-0.013790398,504.3196,375.7494,-298.56213,-185.90866,0.044540405,26.0,0.0,166.15384615384616
0.0014253977,0.004975623,-0.023642734,-0.0157408,504.21313,375.48322,-298.5427,-185.86348,0.02218048,28.0,0.0,166.15384615384616
0.0007509443,0.0058755856,-0.024030017,-0.014312254,504.1666,375.56696,-298.52792,-185.85822,0.0124072265,30.0,0.0,166.15384615384616
0.0006505628,0.0064947885,-0.02379266,-0.014372429,505.11185,376.24222,-298.567,-185.81792,0.21091002,,,166.15384615384616
0.0010718183,0.005382187,-0.023976164,-0.01574252,504.8206,376.01086,-298.56882,-185.84766,0.14974548,,,166.15384615384616
0.001555617,0.006244563,-0.0244217,-0.014283151,504.6464,375.73535,-298.55655,-185.82597,0.11316467,,,166.15384615384616
0.00096742,0.005340699,-0.02405685,-0.014298691,504.85388,376.34213,-298.59827,-185.8795,0.15673736,,,166.15384615384616
0.00041373554,0.0051256907,-0.023757022,-0.015238209,503.58817,375.10443,-298.56512,-185.88023,-0.109063104,,,166.15384615384616
7.4820537e-06,0.0070826155,-0.024061337,-0.01361451,504.89532,376.03043,-298.5523,-185.84258,0.16544037,,,166.15384615384616
0.00052312075,0.006175098,-0.024123209,-0.014008067,504.1182,375.49945,-298.5381,-185.8892,0.002243042,,,166.15384615384616
0.0005005623,0.0042969137,-0.023976084,-0.015800219,503.68277,374.91907,-298.52335,-185.85844,-0.08919617,,,166.15384615384616
0.0004581848,0.0052454574,-0.023618879,-0.0143842595,505.52573,376.3342,-298.575,-185.8223,0.2978247,,,166.15384615384616
0.0012857207,0.0063304254,-0.024424935,-0.014327838,503.7415,375.1262,-298.5596,-185.90317,-0.076865844,,,166.15384615384616
0.001095421,0.005147975,-0.023541907,-0.016044173,504.81668,375.93353,-298.5396,-185.85564,0.14892517,,,166.15384615384616
0.00055989437,0.006691194,-0.024204938,-0.014546104,505.22855,376.13452,-298.56793,-185.86722,0.23541686,,,166.15384615384616
0.00044643952,0.0059868344,-0.023826163,-0.014027373,504.84222,375.90213,-298.58057,-185.88959,0.15428925,,,166.15384615384616
0.0008763922,0.0049861525,-0.023346366,-0.015533628,504.35248,375.49048,-298.5495,-185.87817,0.051442564,,,166.15384615384616
0.0006882642,0.0069258176,-0.024123644,-0.014238227,505.53903,376.4247,-298.5823,-185.84543,0.3006189,,,166.15384615384616
0.0016309277,0.0065487265,-0.023911437,-0.014840657,503.7737,375.2459,-298.5466,-185.86613,-0.070098266,,,166.15384615384616
0.00084686687,0.0040969746,-0.02404247,-0.016249694,505.05557,376.0196,-298.56183,-185.85313,0.1990924,,,166.15384615384616
0.00027395817,0.0058051595,-0.023826953,-0.014633925,505.13815,376.01733,-298.57187,-185.83127,0.21643431,,,166.15384615384616
0.00084889005,0.006512093,-0.024148894,-0.014090747,503.08807,374.4995,-298.5469,-185.89467,-0.21408233,,,166.15384615384616
0.00073928066,0.0050283526,-0.024047041,-0.015140828,504.0596,375.36734,-298.52155,-185.85545,-0.010061645,,,166.15384615384616
0.00019067696,0.0064011663,-0.023960365,-0.014163283,505.0815,375.5854,-298.55093,-185.83916,0.20453979,,,166.15384615384616
0.0009274966,0.0056980206,-0.024063261,-0.014462351,504.28632,375.62662,-298.5532,-185.88612,0.037548523,,,166.15384615384616
0.0011572764,0.004708889,-0.024207393,-0.015985752,505.13885,375.8414,-298.57785,-185.83075,0.21658172,,,166.15384615384616
8.511382e-06,0.0057949615,-0.024327507,-0.014386182,505.07803,375.64807,-298.55484,-185.87032,0.2038092,,,166.15384615384616
0.00065495714,0.006431595,-0.024467358,-0.014259187,505.81635,376.25235,-298.56403,-185.7593,0.35885465,,,166.15384615384616
0.0008796269,0.0047414186,-0.023937063,-0.016360674,505.4821,376.49384,-298.5627,-185.84883,0.28866026,,,166.15384615384616
0.0007500137,0.0064179003,-0.023643093,-0.014578311,503.87234,375.3012,-298.54968,-185.8854,-0.049385376,,,166.15384615384616
0.00040043204,0.0066750688,-0.024588563,-0.013929323,503.83,374.95853,-298.52597,-185.82246,-0.05828064,,,166.15384615384616
0.0006447192,0.005031825,-0.02427214,-0.015349883,505.07837,375.6639,-298.5359,-185.81732,0.2038797,,,166.15384615384616
0.0002345875,0.005855414,-0.024278512,-0.014428701,504.05713,375.20007,-298.54907,-185.86163,-0.010580749,,,166.15384615384616
0.001079312,0.005445042,-0.02348925,-0.015227069,502.4319,374.23816,-298.54752,-185.90657,-0.351882,,,166.15384615384616
0.00088850694,0.004283219,-0.023796227,-0.016314978,505.10416,376.26907,-298.56894,-185.8464,0.20929503,,,166.15384615384616
0.00011852988,0.005797477,-0.023972545,-0.013831134,503.8338,374.94476,-298.5336,-185.85835,-0.057479553,,,166.15384615384616
0.0002757377,0.006596479,-0.024020523,-0.013750727,507.13007,377.6207,-298.5716,-185.79982,0.634736,,,166.15384615384616
0.000853416,0.0052085724,-0.024118006,-0.015466192,503.91345,375.12424,-298.53375,-185.87656,-0.04075287,,,166.15384615384616
0.0011402959,0.00628083,-0.023425063,-0.014541862,503.7254,375.01688,-298.57593,-185.8432,-0.08024322,,,166.15384615384616
0.0013378225,0.0060346783,-0.023858339,-0.014593944,504.74335,375.58035,-298.54605,-185.85823,0.13352509,,,166.15384615384616
0.0010099659,0.004485987,-0.023913547,-0.015761267,505.76923,376.79822,-298.56305,-185.84073,0.34895965,,,166.15384615384616
-3.5250225e-05,0.0060431976,-0.024463115,-0.01437068,504.21042,375.47235,-298.5474,-185.85507,0.021610107,,,166.15384615384616
0.0005884724,0.0064213206,-0.024065303,-0.014417165,505.58994,376.25916,-298.57846,-185.86981,0.3113086,,,166.15384615384616
0.0012683247,0.004887542,-0.024153559,-0.016025046,505.07513,376.0251,-298.545,-185.84166,0.20320037,,,166.15384615384616
0.0007100539,0.006720199,-0.023873562,-0.0138842845,504.15195,375.14053,-298.56525,-185.887,0.009331054,,,166.15384615384616
