acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.012050465,-0.003019702,-0.039028116,-0.022172201,516.38666,380.66385,-273.4959,-161.85338,-0.058844604,2.0,1423.5,123.42857142857143
-0.011743533,-0.004664417,-0.03797123,-0.02385353,517.49963,381.83658,-273.34634,-161.80391,0.17488037,4.0,4.0,123.42857142857143
-0.012579642,-0.0031273675,-0.03818493,-0.022558507,516.5398,381.1017,-273.4919,-161.83499,-0.026685791,6.0,3.0,123.42857142857143
-0.013156325,-0.0021170604,-0.038998786,-0.022209484,516.8825,381.3453,-273.54095,-161.78542,0.045283813,8.0,0.0,123.42857142857143
-0.01295591,-0.0039502983,-0.03896881,-0.023553511,518.0241,381.71445,-273.37982,-161.76031,0.28502014,10.0,0.0,123.42857142857143
-0.012870816,-0.0035652088,-0.038805936,-0.022805236,516.64294,381.10168,-273.51053,-161.84033,-0.005024414,12.0,0.0,123.42857142857143
-0.012279437,-0.0028686086,-0.038035825,-0.021834921,517.99243,382.14664,-273.50342,-161.77112,0.2783679,14.0,0.0,123.42857142857143
-0.012294375,-0.0038044322,-0.037781365,-0.023268227,517.7592,381.64236,-273.3329,-161.75627,0.22939269,16.0,0.5,123.42857142857143
-0.0132083595,-0.0029731998,-0.038132567,-0.021887587,516.68896,380.8552,-273.48343,-161.81836,0.0046398924,18.0,0.5,123.42857142857143
-0.012967264,-0.002638867,-0.038846232,-0.021503862,517.0194,380.9759,-273.4526,-161.77795,0.0740332,20.0,0.0,123.42857142857143
-0.01184043,-0.00448194,-0.03875112,-0.023805564,517.89874,381.43896,-273.30286,-161.73488,0.25869322,22.0,0.0,123.42857142857143
-0.012428994,-0.003221451,-0.03847719,-0.022475965,516.37177,380.62363,-273.52457,-161.82674,-0.061972044,24.0,0.0,123.42857142857143
-0.012241233,-0.00254416,-0.038763657,-0.021844897,516.5197,380.75333,-273.5208,-161.83876,-0.03090271,26.0,0.0,123.42857142857143
-0.012184313,-0.0038174803,-0.03827701,-0.023402272,517.033,381.35614,-273.28983,-161.76016,0.076891474,28.0,0.0,123.42857142857143
-0.012476911,-0.0029097528,-0.038894475,-0.022279488,516.5628,380.8447,-273.49368,-161.81442,-0.021853637,30.0,0.0,123.42857142857143
-0.012034295,-0.0031386141,-0.03854751,-0.02255931,516.4115,380.84024,-273.4721,-161.84236,-0.053627927,,,123.42857142857143
-0.011720094,-0.004216628,-0.038721688,-0.023700431,516.32776,380.67654,-273.2902,-161.79771,-0.07121338,,,123.42857142857143
-0.012106775,-0.0027131578,-0.039317373,-0.02203572,516.7593,380.99054,-273.4844,-161.76747,0.019405518,,,123.42857142857143
-0.01228067,-0.0017745264,-0.03847046,-0.021853153,516.45325,381.00363,-273.4382,-161.85999,-0.04486084,,,123.42857142857143
-0.012258373,-0.004075856,-0.038204476,-0.023310134,515.66425,380.23834,-273.31665,-161.7937,-0.21055114,,,123.42857142857143
-0.012797999,-0.0033940598,-0.038290873,-0.022992836,516.49854,380.99033,-273.46414,-161.8193,-0.03535034,,,123.42857142857143
-0.0124215605,-0.0024077815,-0.038489465,-0.021294761,516.3319,380.64304,-273.4532,-161.86594,-0.070341796,,,123.42857142857143
-0.012079253,-0.003980529,-0.03861761,-0.022726726,515.90015,380.65182,-273.3279,-161.83,-0.16101196,,,123.42857142857143
-0.012855349,-0.0034689857,-0.038256116,-0.02249503,516.6762,381.00876,-273.49954,-161.82219,0.0019610594,,,123.42857142857143
-0.012462444,-0.0030106944,-0.03793398,-0.02207674,516.12897,380.94324,-273.4704,-161.8399,-0.11295959,,,123.42857142857143
-0.01195916,-0.0041294037,-0.03772374,-0.02356656,514.9029,379.9617,-273.35736,-161.92496,-0.37043518,,,123.42857142857143
-0.012822387,-0.002504645,-0.03852277,-0.02221217,516.94214,381.1798,-273.42404,-161.80469,0.057806395,,,123.42857142857143
-0.012817299,-0.0020181586,-0.038780287,-0.021709273,515.93005,380.55322,-273.4591,-161.85829,-0.15473144,,,123.42857142857143
-0.012384025,-0.0040051593,-0.038173947,-0.023390464,515.46277,380.2294,-273.3675,-161.90016,-0.25286132,,,123.42857142857143
-0.012763065,-0.0032849717,-0.038319178,-0.02286195,516.71313,381.03244,-273.4625,-161.80383,0.009715576,,,123.42857142857143
-0.012842292,-0.0028385366,-0.038240913,-0.021971904,516.5362,380.75583,-273.44934,-161.83014,-0.027442016,,,123.42857142857143
-0.012006942,-0.004229071,-0.038148407,-0.02299055,515.74146,380.24646,-273.39297,-161.87038,-0.19433716,,,123.42857142857143
-0.012868409,-0.0030815252,-0.03890798,-0.021974584,516.69995,381.29764,-273.4935,-161.77153,0.0069470215,,,123.42857142857143
-0.012144733,-0.0023473422,-0.03925465,-0.022617597,516.46204,381.03033,-273.48315,-161.81921,-0.043015134,,,123.42857142857143
-0.012164434,-0.0043490706,-0.037997182,-0.02293714,516.1564,380.9061,-273.37213,-161.85237,-0.107204586,,,123.42857142857143
-0.012841088,-0.0035716824,-0.03759282,-0.022609191,516.53613,381.15414,-273.5252,-161.8114,-0.027454833,,,123.42857142857143
-0.011811674,-0.0026978522,-0.03866439,-0.02203716,516.0386,380.5018,-273.43256,-161.86736,-0.13194214,,,123.42857142857143
-0.012179316,-0.0039459546,-0.03939373,-0.023380572,516.47217,381.08582,-273.32605,-161.8418,-0.04088745,,,123.42857142857143
-0.013236369,-0.0035893978,-0.038896352,-0.022242269,516.6605,380.81152,-273.4874,-161.7896,-0.0013330078,,,123.42857142857143
-0.012684612,-0.0027582024,-0.0384936,-0.021470126,516.01544,380.7758,-273.4456,-161.89267,-0.13679992,,,123.42857142857143
-0.011316024,-0.0041869404,-0.03802338,-0.023493616,516.166,380.7293,-273.38016,-161.87015,-0.10517944,,,123.42857142857143
-0.011784369,-0.003306337,-0.038168207,-0.022621192,516.41327,381.07162,-273.48367,-161.8385,-0.053256225,,,123.42857142857143
-0.0123274,-0.002585597,-0.038952034,-0.021424865,515.79016,380.7108,-273.50504,-161.89372,-0.18410888,,,123.42857142857143
-0.012299748,-0.0042083682,-0.03866201,-0.022997836,516.01013,380.89957,-273.38397,-161.83257,-0.13791503,,,123.42857142857143
-0.012338678,-0.0031073762,-0.038661305,-0.023124248,516.401,380.89163,-273.5022,-161.86049,-0.055832516,,,123.42857142857143
-0.012051947,-0.0025767721,-0.039109554,-0.02174136,516.8625,381.59158,-273.49734,-161.83789,0.04107971,,,123.42857142857143
-0.012491461,-0.0038294676,-0.038675882,-0.023143725,516.5064,380.90567,-273.36008,-161.85089,-0.033696897,,,123.42857142857143
-0.013041282,-0.003221928,-0.03807901,-0.021248821,516.4939,380.61813,-273.4905,-161.8159,-0.03632446,,,123.42857142857143
-0.012346701,-0.002737939,-0.038586173,-0.021326112,517.0113,381.1848,-273.4708,-161.79562,0.072328486,,,123.42857142857143
-0.011923966,-0.0044793906,-0.03795624,-0.023348844,516.2796,380.89664,-273.3721,-161.83888,-0.08132629,,,123.42857142857143
-0.012848506,-0.003416577,-0.038087387,-0.022394303,516.7336,381.17584,-273.46222,-161.81326,0.014009399,,,123.42857142857143
-0.012971784,-0.002340857,-0.037868224,-0.021432567,517.20197,381.3869,-273.46082,-161.80829,0.11236999,,,123.42857142857143
-0.012637694,-0.003375161,-0.037673406,-0.023073703,517.4577,381.66183,-273.33313,-161.79199,0.16607483,,,123.42857142857143
-0.012788939,-0.0034473436,-0.038482048,-0.022618892,516.5027,380.65472,-273.51883,-161.8046,-0.034478758,,,123.42857142857143
-0.012197088,-0.003322402,-0.038899235,-0.022272743,516.2318,381.12628,-273.51102,-161.86406,-0.091362305,,,123.42857142857143
-0.012793319,-0.003867415,-0.038440455,-0.0230677,517.52405,381.82187,-273.37592,-161.8256,0.18000732,,,123.42857142857143
-0.012904564,-0.0025093444,-0.038399808,-0.021794843,516.1837,381.15625,-273.51035,-161.87251,-0.1014624,,,123.42857142857143
-0.012356952,-0.0020944604,-0.038709268,-0.021718077,516.50446,380.88522,-273.47293,-161.82799,-0.034107056,,,123.42857142857143
-0.012087713,-0.0039796266,-0.038961556,-0.023354616,517.25073,381.39584,-273.34225,-161.77084,0.12261108,,,123.42857142857143
-0.012378678,-0.0031888385,-0.039460782,-0.02278376,516.6276,380.84952,-273.46954,-161.82602,-0.008241577,,,123.42857142857143
