acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.049072918,-0.027359247,-0.075648665,-0.050315347,571.87177,441.63486,-210.81154,-102.89268,0.35087585,2.0,1292.5,135.0
-0.049930345,-0.026329285,-0.0766749,-0.049638305,570.7651,440.67102,-210.76222,-102.966255,0.11847106,4.0,8.0,135.0
-0.05015644,-0.028130468,-0.07730734,-0.05118945,571.4576,441.81448,-210.84233,-102.947136,0.2638971,6.0,3.0,135.0
-0.050529316,-0.027948227,-0.07635102,-0.051026195,571.7295,441.92926,-210.82355,-102.9008,0.32099852,8.0,5.0,135.0
-0.050035845,-0.02573986,-0.076179154,-0.048694886,570.2207,440.9969,-210.76964,-103.01856,0.004152832,10.0,3.0,135.0
-0.04932364,-0.026748938,-0.07686078,-0.050271668,571.8878,442.56168,-210.83812,-102.93451,0.35424682,12.0,0.5,135.0
-0.04944017,-0.02799629,-0.07668782,-0.050651897,571.2889,441.76233,-210.81818,-102.93391,0.22846985,14.0,0.0,135.0
-0.04986082,-0.027064905,-0.07615608,-0.049362376,570.4156,441.14203,-210.80255,-102.97897,0.045078736,16.0,0.5,135.0
-0.049620032,-0.027725343,-0.07629362,-0.05004041,571.7565,441.41656,-210.84584,-102.947754,0.32666382,18.0,0.0,135.0
-0.05057985,-0.027472967,-0.07791463,-0.050630234,571.3247,441.09317,-210.82204,-102.91327,0.23599364,20.0,0.0,135.0
-0.050917678,-0.026842646,-0.07788711,-0.04971765,570.30756,440.52374,-210.79945,-102.987686,0.022391967,22.0,0.5,135.0
-0.048845556,-0.027771948,-0.07567835,-0.051005524,571.71405,442.1739,-210.82828,-102.93491,0.31775573,24.0,0.0,135.0
-0.04907998,-0.027154226,-0.075969644,-0.050730456,571.4868,441.9946,-210.80722,-102.89307,0.2700366,26.0,0.0,135.0
-0.050043583,-0.026307393,-0.076638766,-0.04988508,570.6738,441.0501,-210.79396,-102.95799,0.09930908,28.0,0.0,135.0
-0.050100967,-0.027946051,-0.077380285,-0.050041936,571.8814,441.4753,-210.82887,-102.910225,0.35290098,30.0,0.0,135.0
-0.0499982,-0.027692344,-0.077234246,-0.050283264,571.9062,442.07382,-210.79712,-102.85812,0.35810485,,,135.0
