acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.0742613,-0.050645187,-0.084755085,-0.058561474,672.60315,518.4828,-181.07156,-66.06917,0.15939696,2.0,1217.0,135.0
-0.07319082,-0.050542023,-0.08497312,-0.05814442,672.4682,518.3515,-180.99594,-66.04963,0.13105774,4.0,7.5,135.0
-0.07410437,-0.050018754,-0.084618226,-0.058249626,672.76904,518.37195,-181.04175,-66.08128,0.19423461,6.0,4.0,135.0
-0.07410299,-0.050746843,-0.08547153,-0.058477018,673.41595,519.3605,-180.99335,-66.06348,0.33008605,8.0,5.5,135.0
-0.0750086,-0.049752712,-0.08543671,-0.05762845,672.4515,518.1655,-181.07056,-66.09088,0.12754577,10.0,1.5,135.0
-0.073844455,-0.05062587,-0.08514119,-0.058432397,672.9088,519.1733,-181.03836,-66.04039,0.22358643,12.0,0.5,135.0
-0.07297134,-0.051895194,-0.08465346,-0.05888634,672.89996,518.69464,-181.0335,-66.09089,0.2217279,14.0,0.0,135.0
-0.07536434,-0.04912249,-0.084088326,-0.05748911,672.3445,518.285,-181.01643,-66.064804,0.1050769,16.0,0.0,135.0
-0.07373579,-0.048810177,-0.08536479,-0.05715284,672.6992,518.66504,-181.03905,-66.06883,0.17957152,18.0,0.5,135.0
-0.07334909,-0.04994644,-0.085259624,-0.05812103,672.9374,519.182,-181.05705,-66.04504,0.22958495,20.0,0.0,135.0
-0.07386083,-0.04984482,-0.08535163,-0.05806907,672.13336,518.41284,-181.0307,-66.066,0.060741574,22.0,0.5,135.0
-0.07414954,-0.04934075,-0.08516189,-0.058443584,672.896,518.7945,-181.03453,-66.05816,0.22089477,24.0,0.0,135.0
-0.07379063,-0.05027823,-0.08451096,-0.059361372,673.3188,518.7906,-181.04105,-66.04933,0.3096808,26.0,0.0,135.0
-0.07307343,-0.05024359,-0.08362023,-0.057530016,672.7661,518.74054,-181.06026,-66.02796,0.19361939,28.0,0.0,135.0
-0.07437764,-0.05086054,-0.083496206,-0.05760035,672.6528,518.9119,-181.04095,-66.06684,0.16981749,30.0,0.0,135.0
-0.07395391,-0.05173278,-0.085030764,-0.059501752,672.141,517.9036,-181.03886,-66.08616,0.062343746,,,135.0
-0.0742216,-0.049175162,-0.0851448,-0.057010945,672.52893,518.7722,-181.0255,-66.03729,0.14381103,,,135.0
-0.07296412,-0.04854786,-0.08454759,-0.056373198,672.7568,518.6134,-181.03712,-66.06775,0.19165832,,,135.0
-0.07309434,-0.050168414,-0.084898986,-0.057446897,672.75653,518.68195,-181.02199,-66.076065,0.19160704,,,135.0
-0.07489555,-0.050480552,-0.08527432,-0.058595184,672.7086,518.6691,-181.03592,-66.04855,0.1815454,,,135.0
-0.07464071,-0.050927017,-0.08526659,-0.05890276,673.56165,519.2988,-180.97684,-65.97099,0.36068115,,,135.0
-0.0741717,-0.050922636,-0.083859615,-0.059527583,673.2452,519.0311,-181.02716,-66.02605,0.294223,,,135.0
-0.0730421,-0.049949728,-0.083897665,-0.05719829,672.44934,518.84174,-181.06638,-66.053535,0.12709716,,,135.0
-0.07322514,-0.04946637,-0.08452506,-0.05671917,673.055,518.2151,-181.00267,-66.03555,0.25428405,,,135.0
-0.07332682,-0.049993757,-0.085298225,-0.058699504,672.42065,518.56775,-181.0907,-66.097435,0.12107299,,,135.0
-0.07402817,-0.048930038,-0.085925564,-0.057801098,672.8266,518.6535,-181.05269,-66.02382,0.2063214,,,135.0
-0.074177034,-0.049658038,-0.08496085,-0.057616986,672.522,518.71484,-181.03789,-66.08493,0.14234985,,,135.0
-0.074500546,-0.05158705,-0.08465167,-0.05849669,672.6348,518.12384,-181.02618,-66.063576,0.16604918,,,135.0
-0.07502001,-0.050655887,-0.085291535,-0.05864463,672.9477,518.70874,-181.03471,-66.06386,0.23175108,,,135.0
-0.07295662,-0.050240196,-0.08468843,-0.058447156,671.7041,517.9446,-180.99919,-66.083466,-0.029403076,,,135.0
-0.07333823,-0.049959548,-0.08316183,-0.057888225,672.9658,518.96576,-181.01854,-66.048256,0.23555785,,,135.0
