acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.010758245,-0.0038430498,-0.03465846,-0.022976153,613.66583,461.6129,-286.02625,-153.25826,0.07332824,2.0,1498.5,93.91304347826087
-0.011898024,-0.002589368,-0.034905843,-0.02222739,613.5067,461.36624,-285.98828,-153.23708,0.03991333,4.0,2.0,93.91304347826087
-0.010825867,-0.00180164,-0.034727603,-0.02208106,613.61847,461.20114,-286.01294,-153.27013,0.063381955,6.0,0.0,93.91304347826087
-0.01037841,-0.0042005097,-0.034473862,-0.02335987,613.3046,461.21255,-286.09906,-153.271,-0.0025250243,8.0,0.0,93.91304347826087
-0.011751407,-0.0031424614,-0.034956362,-0.022353588,613.5534,461.32205,-286.02634,-153.25826,0.049718626,10.0,0.0,93.91304347826087
-0.012003278,-0.002285499,-0.035232306,-0.021545708,613.6177,461.5341,-285.91876,-153.2467,0.06321533,12.0,0.0,93.91304347826087
-0.01081805,-0.003971412,-0.034525704,-0.023132458,613.6575,461.53702,-286.12302,-153.27354,0.07157227,14.0,1.0,93.91304347826087
-0.011042898,-0.0035361634,-0.03442959,-0.022784129,613.40643,461.3112,-286.01852,-153.25778,0.01885437,16.0,0.0,93.91304347826087
-0.011299409,-0.0024274052,-0.034491967,-0.021971794,612.76416,460.67728,-285.99448,-153.2779,-0.116022944,18.0,0.0,93.91304347826087
-0.010906798,-0.0036464776,-0.034868028,-0.022751678,613.49176,461.10947,-286.15952,-153.26596,0.03677307,20.0,0.0,93.91304347826087
-0.01090009,-0.002937895,-0.03478033,-0.022240818,613.4798,461.02606,-286.0387,-153.2455,0.03426086,22.0,0.0,93.91304347826087
-0.010693873,-0.002602224,-0.034560718,-0.022508366,613.33325,460.79587,-286.08145,-153.29228,0.003486328,24.0,0.0,93.91304347826087
-0.010772311,-0.0039276993,-0.034566186,-0.0230438,613.52136,461.02005,-286.07635,-153.27768,0.0429895,26.0,0.0,93.91304347826087
-0.011405933,-0.0028919193,-0.034812607,-0.022554783,613.6552,461.01572,-286.0428,-153.2685,0.07109802,28.0,0.0,93.91304347826087
-0.011436179,-0.0026981207,-0.034895893,-0.022084977,613.0278,460.82898,-285.96536,-153.2783,-0.060664672,30.0,0.0,93.91304347826087
-0.010907283,-0.0039334707,-0.034045197,-0.023056952,614.05865,461.27423,-286.09247,-153.24939,0.15582092,,,93.91304347826087
-0.0113416305,-0.0027379743,-0.03423533,-0.022358742,613.72485,461.1971,-286.0351,-153.25542,0.085722655,,,93.91304347826087
-0.0110752275,-0.0023023798,-0.034951385,-0.02206419,613.2829,460.64056,-285.98602,-153.26492,-0.0070880125,,,93.91304347826087
-0.010505054,-0.003888959,-0.03476145,-0.02347288,612.9813,460.85263,-286.11896,-153.2961,-0.0704187,,,93.91304347826087
-0.011239899,-0.0027076185,-0.034464613,-0.022705637,613.4616,461.19763,-285.97137,-153.22105,0.030441282,,,93.91304347826087
-0.01151931,-0.002480295,-0.03522013,-0.022102546,613.0547,460.6468,-286.01633,-153.27676,-0.055012204,,,93.91304347826087
-0.010799,-0.003979852,-0.035032336,-0.023131873,613.9633,461.4244,-286.07727,-153.25739,0.13580017,,,93.91304347826087
-0.011153924,-0.0036980675,-0.03480942,-0.02239146,613.27466,461.0766,-285.99753,-153.27945,-0.008818359,,,93.91304347826087
