acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
0.05167316,0.029050577,0.037133977,0.023363506,440.86774,234.0223,-271.8795,-185.03215,0.061145324,2.0,1389.0,135.0
0.051601343,0.02986816,0.036311653,0.023332877,440.98657,233.74753,-271.82584,-185.04025,0.086100765,4.0,9.5,135.0
0.052591033,0.030292938,0.036584835,0.02459813,440.8184,234.1302,-271.75027,-185.05612,0.05078247,6.0,2.5,135.0
0.05265284,0.029153083,0.03819456,0.02366639,440.38715,233.34332,-271.78757,-185.06581,-0.039778747,8.0,5.5,135.0
0.052255165,0.030023847,0.037890818,0.024725901,440.9155,233.97812,-271.78506,-185.0397,0.07117493,10.0,3.0,135.0
0.05238158,0.031414945,0.03697714,0.025602818,443.01773,235.6556,-271.89243,-185.07301,0.51264405,12.0,0.5,135.0
0.05295805,0.029628677,0.036959887,0.023264313,439.51178,233.16237,-271.7684,-185.0374,-0.22360565,14.0,0.0,135.0
0.05229312,0.03006488,0.038042065,0.02359315,441.30573,234.7165,-271.83023,-185.05244,0.15312286,16.0,0.0,135.0
0.051579524,0.031035699,0.036872655,0.025369793,441.1382,234.40294,-271.92557,-185.04688,0.11794555,18.0,0.5,135.0
0.052722093,0.029323589,0.03669076,0.023400467,439.6296,233.29982,-271.7542,-185.02148,-0.19886169,20.0,0.0,135.0
0.052237917,0.029629052,0.03727046,0.023846213,441.26825,234.3533,-271.82156,-185.05597,0.14525299,22.0,0.5,135.0
0.052483566,0.030270934,0.037402034,0.024759509,440.26465,233.42628,-271.91254,-185.02344,-0.06550323,24.0,0.0,135.0
0.052502573,0.028681165,0.036754984,0.023255613,440.66736,233.78258,-271.7935,-185.0333,0.019065857,26.0,0.0,135.0
0.051671296,0.029628858,0.036271174,0.024411175,441.2431,233.88448,-271.84598,-185.06572,0.13997222,28.0,0.0,135.0
0.05192891,0.03166196,0.036382187,0.025547933,442.8984,235.5118,-271.85938,-185.0155,0.48758605,30.0,0.0,135.0
0.053016655,0.029181037,0.03730042,0.023658708,441.42032,234.68475,-271.83044,-185.03308,0.17718749,,,135.0
0.052732285,0.02926271,0.03784654,0.023663627,442.1031,234.97038,-271.80753,-185.02414,0.32056916,,,135.0
0.052753,0.031048032,0.037262972,0.025153063,440.608,233.90756,-271.7622,-184.99344,0.006600952,,,135.0
0.053665996,0.03008389,0.03638725,0.023670008,442.23456,235.46649,-271.90668,-185.08119,0.3481778,,,135.0
0.052014057,0.029863223,0.036718078,0.024241269,440.86688,234.25684,-271.84448,-185.03577,0.06096588,,,135.0
0.051282216,0.03046389,0.037109446,0.025472201,439.17548,232.65834,-271.69537,-185.00497,-0.29422942,,,135.0
0.052758053,0.028696448,0.037029445,0.022415647,442.58273,235.44041,-271.92438,-185.08636,0.42129454,,,135.0
0.052797377,0.029693443,0.036973756,0.022995798,441.22418,234.2538,-271.8079,-185.0477,0.13599883,,,135.0
0.052044492,0.031029291,0.036995944,0.025846627,438.86395,232.2585,-271.7055,-184.9988,-0.35964933,,,135.0
0.05190886,0.029397491,0.03714325,0.024355032,441.86105,234.65656,-271.89258,-185.0313,0.2697418,,,135.0
0.05236745,0.0292181,0.03745601,0.023827141,440.44363,234.10742,-271.81186,-185.00461,-0.027916258,,,135.0
0.052436423,0.030792655,0.038134232,0.025152417,439.66992,232.90126,-271.83215,-185.03792,-0.1903958,,,135.0
0.052881792,0.030342245,0.038031854,0.024152143,440.7463,233.98625,-271.8825,-185.07819,0.035645142,,,135.0
0.052315664,0.030407662,0.03691578,0.024653109,441.6068,234.54625,-271.82565,-185.02486,0.216351,,,135.0
0.051286727,0.030779386,0.036406845,0.024822235,441.9448,235.07072,-271.82065,-185.0521,0.28732726,,,135.0
0.052287314,0.02810504,0.036369286,0.02205315,440.0998,233.63188,-271.76443,-185.02777,-0.10012298,,,135.0
0.052205402,0.02941431,0.036604717,0.022377841,440.56888,233.95694,-271.8106,-185.03421,-0.0016149902,,,135.0
0.05191624,0.031095613,0.036872208,0.02609565,442.82236,235.76935,-271.92624,-185.05486,0.47161558,,,135.0
0.05224221,0.029859405,0.037320442,0.024471797,439.648,233.27324,-271.72977,-185.04176,-0.19499725,,,135.0
0.052688736,0.028876372,0.03737433,0.023583665,441.4185,234.61012,-271.79623,-185.03415,0.17680298,,,135.0
0.05362043,0.0303274,0.03722811,0.024984514,443.0502,236.1928,-271.91516,-185.0397,0.5194629,,,135.0
0.052550107,0.029988179,0.036820617,0.024071306,439.91626,233.3285,-271.74002,-185.02298,-0.13866486,,,135.0
