acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.014989993,-0.0061172177,-0.03945877,-0.02574025,616.4461,471.9022,-285.288,-153.75436,-0.08640198,2.0,1504.5,80.0
-0.014685704,-0.005361574,-0.038845606,-0.025225667,616.8129,471.7885,-285.26733,-153.7352,-0.0093695065,4.0,2.0,80.0
-0.014060826,-0.006156981,-0.03932719,-0.02624495,617.57245,472.21143,-285.24448,-153.67973,0.15013,6.0,0.0,80.0
-0.014937838,-0.0051360065,-0.039486147,-0.026303492,616.52704,471.44653,-285.22247,-153.74677,-0.06940613,8.0,0.0,80.0
-0.014644543,-0.0054301564,-0.039094083,-0.024410777,616.5881,471.60684,-285.30457,-153.75783,-0.056588743,10.0,0.0,80.0
-0.01343831,-0.0074684694,-0.038826205,-0.026579496,617.1985,472.0342,-285.29483,-153.7081,0.0715979,12.0,0.0,80.0
-0.014305216,-0.0062972824,-0.039807793,-0.026479049,616.27686,471.44736,-285.25412,-153.76501,-0.12194458,14.0,1.0,80.0
-0.014932055,-0.0047063124,-0.040428806,-0.025169902,616.22876,471.38916,-285.21426,-153.7703,-0.13204467,16.0,0.0,80.0
-0.013969217,-0.0065889778,-0.03953659,-0.02635824,616.9565,472.1469,-285.3168,-153.66695,0.020776978,18.0,0.0,80.0
-0.014127934,-0.0063592256,-0.038864844,-0.026535887,616.402,471.67404,-285.26324,-153.75734,-0.09566894,20.0,0.0,80.0
-0.014692145,-0.004770638,-0.039485518,-0.026257664,616.3379,471.6252,-285.29974,-153.78839,-0.10912719,22.0,0.0,80.0
-0.014976879,-0.0064244815,-0.040078957,-0.0262225,617.1094,472.1943,-285.35327,-153.69994,0.05288452,24.0,0.0,80.0
-0.014566366,-0.006298376,-0.039071802,-0.026085816,616.5033,471.73178,-285.27057,-153.77669,-0.07439209,26.0,0.0,80.0
-0.013846392,-0.0050779507,-0.038405072,-0.02501628,616.32983,471.64316,-285.26746,-153.75179,-0.11081909,28.0,0.0,80.0
-0.013553659,-0.005784697,-0.039528847,-0.02671934,616.80927,471.6765,-285.29416,-153.70389,-0.01013855,30.0,0.0,80.0
-0.0153216785,-0.0056421557,-0.039972868,-0.026317105,616.4492,471.60855,-285.21448,-153.73332,-0.085748285,,,80.0
-0.015040644,-0.005561817,-0.038792547,-0.025187396,616.6839,471.87622,-285.27148,-153.72346,-0.03646545,,,80.0
-0.013500688,-0.007070072,-0.03797641,-0.027320627,616.0383,471.37164,-285.32138,-153.6967,-0.1720349,,,80.0
-0.0150141865,-0.0058942274,-0.039014366,-0.026419641,616.4986,471.79785,-285.2601,-153.74586,-0.07537903,,,80.0
