acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.066373914,-0.043087047,-0.08442542,-0.05876176,638.1756,507.96964,-189.87396,-72.63182,0.21488342,2.0,1267.5,135.0
-0.06546513,-0.042395163,-0.08440446,-0.05859386,638.0278,507.6298,-189.89766,-72.75943,0.18383971,4.0,8.0,135.0
-0.06540324,-0.04288403,-0.083344035,-0.059268277,638.00256,507.6353,-189.93163,-72.72877,0.17854613,6.0,4.0,135.0
-0.0659925,-0.04245326,-0.0834542,-0.05827075,638.2046,507.72263,-189.87268,-72.64921,0.22097167,8.0,5.0,135.0
-0.06566964,-0.04281893,-0.084474295,-0.059159968,638.3875,507.61942,-189.88997,-72.76942,0.25938538,10.0,2.0,135.0
-0.06594899,-0.043452967,-0.08451111,-0.060314264,638.22314,507.6549,-189.9016,-72.72433,0.22486816,12.0,0.5,135.0
-0.06602314,-0.041930847,-0.08412481,-0.05907035,638.189,507.31818,-189.89783,-72.66406,0.21770324,14.0,0.0,135.0
-0.065826945,-0.042089503,-0.08436581,-0.058595397,638.0762,507.97757,-189.91118,-72.76644,0.1940039,16.0,0.5,135.0
-0.065206714,-0.043937784,-0.08316225,-0.059322745,638.7506,507.8762,-189.885,-72.69621,0.335636,18.0,0.0,135.0
-0.06614038,-0.04298455,-0.08308601,-0.058905736,637.7443,507.5869,-189.88428,-72.65957,0.12431579,20.0,0.0,135.0
-0.06589165,-0.042185914,-0.08384092,-0.058648694,637.84705,507.8134,-189.95587,-72.786896,0.14588745,22.0,0.5,135.0
-0.06590426,-0.042610105,-0.08322897,-0.0589007,638.6324,507.94803,-189.91573,-72.713776,0.31080872,24.0,0.0,135.0
-0.0658635,-0.04265106,-0.08336272,-0.05898368,637.7607,507.7176,-189.89235,-72.69127,0.12775084,26.0,0.0,135.0
-0.06488978,-0.042697005,-0.08470204,-0.05913112,638.78186,507.83502,-189.91501,-72.73689,0.34219846,28.0,0.0,135.0
-0.06525329,-0.04312834,-0.084601864,-0.059695374,638.79254,507.94904,-189.91179,-72.68496,0.3444415,30.0,0.0,135.0
-0.06615746,-0.041654624,-0.08375986,-0.058801703,637.9362,507.57272,-189.88704,-72.66711,0.16461365,,,135.0
-0.06598869,-0.042148903,-0.08399136,-0.05883648,638.45306,508.03046,-189.87354,-72.76191,0.27315125,,,135.0
-0.06521305,-0.044364545,-0.08420664,-0.059429232,638.5344,508.08194,-189.8824,-72.66655,0.2902368,,,135.0
-0.065780364,-0.04288878,-0.08382502,-0.059129935,638.2263,507.97217,-189.87758,-72.65519,0.22553466,,,135.0
-0.065585785,-0.041668974,-0.0838036,-0.05912028,638.3506,507.90826,-189.93594,-72.74909,0.25163084,,,135.0
-0.0649877,-0.04264194,-0.08349305,-0.05946424,638.1363,507.28458,-189.87747,-72.745316,0.20662902,,,135.0
-0.06631174,-0.042710077,-0.084035546,-0.05852359,638.81323,507.84402,-189.8886,-72.66306,0.34878662,,,135.0
-0.0646561,-0.042932093,-0.08511885,-0.05924693,638.5117,508.20764,-189.90207,-72.729195,0.28546873,,,135.0
-0.065140754,-0.042733725,-0.084528536,-0.05962863,637.2254,506.81418,-189.87277,-72.751076,0.015342407,,,135.0
-0.066388674,-0.041023064,-0.08380656,-0.05821848,638.84595,507.6865,-189.90594,-72.62832,0.3556567,,,135.0
