acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.010853617,-0.006869563,-0.020136002,-0.01569335,507.44543,352.764,-346.10464,-238.47368,-0.189505,2.0,1516.5,110.76923076923076
-0.010540721,-0.0026620033,-0.021094386,-0.0128785195,509.41702,353.98257,-346.00098,-238.2705,0.22452849,4.0,3.5,110.76923076923076
-0.01083919,-0.005881028,-0.02093322,-0.017031496,508.08966,353.51862,-346.1874,-238.7,-0.05421753,6.0,1.0,110.76923076923076
-0.010713773,-0.006431212,-0.02024427,-0.016785268,508.2511,353.1575,-346.08682,-238.45561,-0.02031555,8.0,0.0,110.76923076923076
-0.010831829,-0.0026381535,-0.020874716,-0.013491029,508.9678,354.03372,-346.0672,-238.52887,0.13019256,10.0,0.0,110.76923076923076
-0.010690963,-0.0054488704,-0.020604974,-0.017060632,507.9795,353.1112,-346.23907,-238.93723,-0.077352904,12.0,0.0,110.76923076923076
-0.01048881,-0.0060858787,-0.02035163,-0.016609708,507.99496,353.32385,-346.09106,-238.40912,-0.0741037,14.0,0.0,110.76923076923076
-0.010775118,-0.002659914,-0.0209913,-0.01315915,507.97598,353.1531,-346.03763,-238.63283,-0.0780899,16.0,1.0,110.76923076923076
-0.010790526,-0.006053991,-0.020670393,-0.016961772,506.8012,352.11325,-346.1645,-238.75098,-0.32479247,18.0,0.0,110.76923076923076
-0.010540535,-0.0065740724,-0.020231994,-0.016154213,507.8124,352.90903,-346.09903,-238.40942,-0.11244049,20.0,0.0,110.76923076923076
-0.010990661,-0.0024848634,-0.020449892,-0.012973814,508.529,353.56702,-346.07172,-238.4858,0.03804199,22.0,0.0,110.76923076923076
-0.011026362,-0.005947226,-0.0204725,-0.016621461,508.34918,353.79434,-346.1574,-238.46907,0.00028198241,24.0,0.0,110.76923076923076
-0.011048925,-0.0069118836,-0.020080747,-0.016540397,508.21277,353.49875,-346.1147,-238.63693,-0.028364867,26.0,0.0,110.76923076923076
