acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.016667508,-0.006264337,-0.0425195,-0.025170263,596.95764,458.10687,-235.59294,-114.85987,0.09273376,2.0,1338.0,148.96551724137933
-0.016032342,-0.00492848,-0.042990312,-0.02430248,597.35846,457.99237,-235.63109,-114.8716,0.17690551,4.0,9.0,148.96551724137933
-0.016027661,-0.006858058,-0.042697325,-0.026712172,597.7627,458.60623,-235.61122,-114.86653,0.26179504,6.0,5.0,148.96551724137933
-0.01699762,-0.0063160094,-0.043365132,-0.025125276,597.14465,458.17093,-235.59273,-114.86922,0.13200623,8.0,4.0,148.96551724137933
-0.01662767,-0.0052872044,-0.043190345,-0.02449195,597.25244,458.21246,-235.62706,-114.83155,0.15464172,10.0,1.5,148.96551724137933
-0.015855487,-0.0068014693,-0.042991605,-0.026127415,597.2337,458.2336,-235.58768,-114.89368,0.15070678,12.0,0.0,148.96551724137933
-0.016049182,-0.0060118907,-0.042682305,-0.025218869,596.911,457.93634,-235.57916,-114.87018,0.08294128,14.0,0.0,148.96551724137933
-0.016200032,-0.0055339,-0.04305519,-0.024339506,596.68567,458.27777,-235.60428,-114.85065,0.035619505,16.0,0.0,148.96551724137933
-0.015773043,-0.0072013624,-0.042988643,-0.02647272,597.9136,458.90234,-235.64308,-114.84755,0.2934796,18.0,0.5,148.96551724137933
-0.016815968,-0.0060754586,-0.042935904,-0.025353486,596.46466,457.95465,-235.58179,-114.86852,-0.010792236,20.0,0.0,148.96551724137933
-0.016968444,-0.005133545,-0.04270516,-0.024812004,596.7396,458.3196,-235.58894,-114.84498,0.046950072,22.0,0.5,148.96551724137933
-0.016391627,-0.007036343,-0.043159667,-0.026480403,597.8042,459.05212,-235.62546,-114.856186,0.27051085,24.0,0.0,148.96551724137933
-0.016368723,-0.0061953086,-0.043358,-0.025193628,596.8208,457.7408,-235.5803,-114.885284,0.06399719,26.0,0.0,148.96551724137933
-0.016243737,-0.005893123,-0.042381067,-0.024606764,596.2581,457.57635,-235.60498,-114.90645,-0.054166257,28.0,0.0,148.96551724137933
-0.016287044,-0.006843885,-0.042502724,-0.026174353,597.5098,458.6296,-235.59947,-114.84054,0.20869263,30.0,0.0,148.96551724137933
-0.0169384,-0.006037131,-0.043134317,-0.02569363,596.88074,458.0859,-235.60866,-114.88507,0.07658386,,,148.96551724137933
-0.016318489,-0.005989456,-0.043516282,-0.024192095,596.29486,457.45737,-235.6278,-114.87967,-0.046450194,,,148.96551724137933
-0.016089767,-0.007389598,-0.04242498,-0.026732352,597.98096,458.88303,-235.62646,-114.82526,0.30763,,,148.96551724137933
-0.015900562,-0.00600339,-0.042485174,-0.025177015,596.8488,457.75168,-235.61424,-114.89814,0.06988037,,,148.96551724137933
-0.01644717,-0.004486871,-0.042534824,-0.024998374,596.75775,458.28,-235.58589,-114.87855,0.050756834,,,148.96551724137933
-0.016762204,-0.007011191,-0.042763323,-0.026199479,598.5,459.45703,-235.62798,-114.835815,0.41662902,,,148.96551724137933
-0.016728926,-0.0065552895,-0.04345678,-0.025591267,597.0804,458.35263,-235.6103,-114.83823,0.118509516,,,148.96551724137933
