acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.015862586,-0.007692218,-0.039789785,-0.0258615,622.0691,474.87372,-269.42465,-143.62694,0.0744049,2.0,1235.0,135.0
-0.016303007,-0.0064425184,-0.040667355,-0.025329746,621.2217,474.30484,-269.48166,-143.64714,-0.10355163,4.0,7.5,135.0
-0.015975343,-0.008302931,-0.040680572,-0.02645751,621.9584,475.3277,-269.5344,-143.64069,0.051154174,6.0,3.5,135.0
-0.015767002,-0.0077954973,-0.04011732,-0.025843866,621.6328,474.75018,-269.4739,-143.61661,-0.017213745,8.0,6.0,135.0
-0.016021771,-0.006663991,-0.04047674,-0.025092084,621.1163,474.34793,-269.50327,-143.6741,-0.12568726,10.0,2.0,135.0
-0.01706039,-0.008160131,-0.04136697,-0.02657719,621.5316,474.498,-269.54733,-143.63658,-0.038464963,12.0,0.5,135.0
-0.016524207,-0.008005519,-0.040561438,-0.026486492,622.1979,474.91068,-269.50314,-143.63,0.10144958,14.0,0.0,135.0
-0.015746368,-0.0057683154,-0.039932664,-0.024863185,621.693,474.39517,-269.4328,-143.5993,-0.0045758057,16.0,0.0,135.0
-0.015298625,-0.008430318,-0.040450685,-0.02645251,620.83594,473.95795,-269.54245,-143.6513,-0.18455748,18.0,0.5,135.0
-0.016674249,-0.008261521,-0.040855315,-0.025964223,621.7866,474.94867,-269.50888,-143.6265,0.015086059,20.0,0.0,135.0
-0.016499976,-0.006950817,-0.040570553,-0.024901317,622.57916,475.5412,-269.38446,-143.57397,0.18151978,22.0,0.5,135.0
-0.015751246,-0.0075247316,-0.040049925,-0.026283735,620.97205,474.17596,-269.4887,-143.64243,-0.15597473,24.0,0.0,135.0
-0.016353555,-0.008031687,-0.039968196,-0.025871381,621.65094,474.56348,-269.46378,-143.6522,-0.013406982,26.0,0.0,135.0
-0.016155684,-0.0065655853,-0.04074557,-0.026069889,622.6042,475.6465,-269.39575,-143.6086,0.1867749,28.0,0.0,135.0
-0.015971905,-0.008052012,-0.04102329,-0.025992785,621.2872,474.52692,-269.46967,-143.6155,-0.089798585,30.0,0.0,135.0
-0.016490394,-0.008261094,-0.040946502,-0.025892347,621.86237,474.85025,-269.46576,-143.64172,0.030992432,,,135.0
-0.016835744,-0.0070925592,-0.04045476,-0.024578994,622.5255,475.32425,-269.43243,-143.60686,0.17025329,,,135.0
-0.016053855,-0.008913107,-0.04088918,-0.025995111,621.77673,474.89688,-269.43735,-143.5784,0.013009643,,,135.0
-0.016418997,-0.008064737,-0.041155275,-0.026006544,621.7517,474.93842,-269.5026,-143.63345,0.0077545163,,,135.0
-0.016192421,-0.00634693,-0.041036192,-0.02457279,622.1342,474.77124,-269.48636,-143.63249,0.088081054,,,135.0
-0.015523661,-0.007897612,-0.040822957,-0.026177844,622.2913,475.05524,-269.445,-143.62463,0.12107299,,,135.0
-0.016875496,-0.008696291,-0.04081641,-0.026488597,621.7975,474.3166,-269.53323,-143.63004,0.017367553,,,135.0
-0.016420575,-0.0066448553,-0.04072939,-0.02676949,622.0621,475.03198,-269.58673,-143.6292,0.0729309,,,135.0
-0.016205879,-0.008348397,-0.03985551,-0.026731998,622.43054,475.63834,-269.4592,-143.61794,0.15030944,,,135.0
-0.01669034,-0.007869515,-0.04045571,-0.025335891,621.975,475.1756,-269.46667,-143.65787,0.0546405,,,135.0
-0.017186847,-0.007229842,-0.04145165,-0.025026092,621.8221,474.7996,-269.506,-143.65031,0.022532959,,,135.0
-0.01626179,-0.0085570775,-0.041156966,-0.026322693,622.6232,475.5989,-269.46494,-143.57841,0.19077392,,,135.0
-0.01667053,-0.008519487,-0.039888054,-0.025791628,622.1848,475.33807,-269.4614,-143.63182,0.09870666,,,135.0
-0.017731529,-0.0065245065,-0.040487926,-0.02485678,620.8754,473.98544,-269.44513,-143.64764,-0.17626464,,,135.0
-0.016919991,-0.009188876,-0.040919896,-0.02668728,622.1763,475.10236,-269.49194,-143.59897,0.09691223,,,135.0
-0.01706082,-0.008826995,-0.040658865,-0.027227063,622.4148,475.0499,-269.46063,-143.63182,0.14700256,,,135.0
-0.016783353,-0.0066419537,-0.04133266,-0.02578259,620.7386,473.6346,-269.48358,-143.67505,-0.20500122,,,135.0
-0.017076429,-0.007894583,-0.040635344,-0.02673272,621.5378,474.84012,-269.52255,-143.6433,-0.03717041,,,135.0
-0.017871326,-0.008082081,-0.040397722,-0.02596963,622.0764,474.7335,-269.46008,-143.62822,0.07594299,,,135.0
-0.017210899,-0.007145199,-0.04136831,-0.02544872,622.6086,475.5745,-269.46017,-143.61461,0.18769775,,,135.0
-0.016075028,-0.008518498,-0.041709837,-0.02686939,621.07324,474.1515,-269.53387,-143.67319,-0.1347235,,,135.0
-0.016984506,-0.008645776,-0.04092924,-0.026034089,622.0227,474.84805,-269.4726,-143.64276,0.06466369,,,135.0
-0.017428711,-0.0061614397,-0.04090196,-0.024886996,622.31726,475.13495,-269.37454,-143.61295,0.12652038,,,135.0
-0.016724406,-0.008773322,-0.041474562,-0.026763227,620.8817,473.66092,-269.4852,-143.63403,-0.17494445,,,135.0
-0.016191494,-0.009117938,-0.040422745,-0.026770819,621.8252,474.87442,-269.472,-143.58638,0.023186645,,,135.0
-0.016700463,-0.0069140997,-0.040525973,-0.024619766,622.0638,475.38345,-269.43048,-143.61559,0.07328979,,,135.0
-0.016618114,-0.007863859,-0.041236386,-0.026159698,621.4044,474.51596,-269.46494,-143.61523,-0.06517639,,,135.0
-0.017256524,-0.008224069,-0.041405756,-0.026844235,621.7242,474.71567,-269.44315,-143.62863,0.001973877,,,135.0
-0.016296836,-0.0072023375,-0.0410585,-0.025556317,622.522,475.0989,-269.4404,-143.60532,0.16950989,,,135.0
-0.016292408,-0.008765176,-0.040940348,-0.026562316,621.6359,474.54852,-269.4421,-143.6033,-0.016560057,,,135.0
-0.017661745,-0.0083108,-0.041613586,-0.026546318,621.8568,474.66833,-269.44943,-143.64256,0.029826049,,,135.0
-0.0168785,-0.006772489,-0.042050898,-0.025201302,622.36554,475.40536,-269.48242,-143.64934,0.13665894,,,135.0
-0.01613955,-0.008179575,-0.041461,-0.026057616,621.9273,474.81165,-269.4321,-143.6052,0.044630125,,,135.0
-0.016346028,-0.008209402,-0.040695027,-0.026507795,621.6132,474.3553,-269.49258,-143.66943,-0.021328125,,,135.0
-0.017195951,-0.006561909,-0.041070953,-0.025245868,622.04156,474.70428,-269.51315,-143.62395,0.068624265,,,135.0
-0.01657892,-0.008039293,-0.041042324,-0.026103344,622.3755,475.21048,-269.4008,-143.58038,0.13874817,,,135.0
-0.01670417,-0.008219718,-0.0413626,-0.026444413,622.0483,475.12643,-269.48627,-143.63797,0.070034176,,,135.0
-0.016420148,-0.007353147,-0.04171436,-0.025836695,621.6371,474.5769,-269.54367,-143.63045,-0.016316528,,,135.0
-0.016043723,-0.008564733,-0.041215107,-0.026569534,622.26385,475.2334,-269.457,-143.60626,0.11530517,,,135.0
-0.01708793,-0.008437227,-0.040636268,-0.026032118,622.33765,475.13443,-269.45212,-143.63768,0.1308014,,,135.0
-0.016588438,-0.0066829873,-0.04124563,-0.025780365,621.2612,474.66647,-269.51187,-143.64656,-0.09524597,,,135.0
-0.015619723,-0.007714116,-0.040717475,-0.026146965,622.401,475.32205,-269.50098,-143.62631,0.14410584,,,135.0
-0.01657824,-0.007785824,-0.040693853,-0.026232615,621.5762,474.76996,-269.47324,-143.64494,-0.029108275,,,135.0
-0.016198756,-0.0057767387,-0.041498534,-0.02512839,620.8235,473.8238,-269.4962,-143.67902,-0.18717223,,,135.0
