A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
3.4329749999999866e-05,1.1177249999999887e-05,-9.244724999999971e-05,-0.11800950000000654,0.3150787500000014,-0.06726824999998371,2.0,1068.5,2.0,1054.5,2.0,1017.5
-2.4470250000000046e-05,-7.492275000000009e-05,-0.00018694724999999968,-0.1726095000000072,0.050478749999999906,-0.1092682499999853,4.0,14.0,4.0,2.0,4.0,3.0
5.532975000000005e-05,-3.712274999999993e-05,9.865275000000033e-05,-0.13270950000000425,0.13447874999999954,-0.06306824999998639,6.0,2.0,6.0,0.0,6.0,0.0
0.00048372974999999984,-0.00055792275,0.00013015275000000017,-0.0991095000000044,0.14497874999999993,-0.029468249999979435,8.0,0.0,8.0,0.0,8.0,1.0
-0.0009232702500000001,0.0003009772499999999,-0.00013234724999999954,-0.19990950000000396,0.12607875000000135,-0.025268249999982118,10.0,0.0,10.0,0.0,10.0,0.0
0.0012376297499999997,0.00050257725,0.00022465275000000057,-0.27340949999999964,0.018978750000002265,-0.14706824999998958,12.0,0.0,12.0,0.0,12.0,0.0
0.00112212975,0.0012480772499999999,-0.0006279472499999997,-0.12430950000000962,0.03157875000000132,-0.00846824999999285,14.0,0.0,14.0,0.0,14.0,0.0
-5.570250000000183e-06,-0.00151342275,-0.00011764724999999924,-0.14950950000000773,0.056778749999999434,-0.08616824999998585,16.0,0.0,16.0,0.0,16.0,0.0
-0.00149657025,-0.00113752275,0.0005312527500000003,-0.25240950000000595,-0.0734212499999991,-0.0735682499999939,18.0,0.0,18.0,0.0,18.0,0.0
-0.0005851702500000001,-0.00059992275,0.00045565275000000044,-0.12430950000000962,0.0924787500000015,-0.1974682499999858,20.0,0.0,20.0,0.0,20.0,1.0
0.00010572974999999997,0.0003387772499999998,0.0004136527500000005,-0.11170950000000346,0.09457875000000016,0.0419317500000318,22.0,2.0,22.0,2.5,22.0,0.0
0.0007294297499999998,0.00027997725000000013,0.0005018527500000006,-0.0214095000000043,0.17647875000000113,0.006231750000011971,24.0,1.0,24.0,0.5,24.0,0.0
0.0010570297499999997,0.00119137725,7.345275000000036e-05,-0.06130950000000723,0.05257875000000212,-0.05256824999997889,26.0,0.0,26.0,1.0,26.0,0.0
-0.0016414702500000002,-0.00016732274999999995,-0.0004767472499999999,-0.18520950000000624,-0.00412124999999719,-0.044168249999984255,28.0,0.5,28.0,0.0,28.0,0.0
-0.00108287025,-0.0014378227499999999,-0.0006678472499999995,-0.12640950000000117,0.08617874999999842,-0.08196824999998853,30.0,0.5,30.0,0.0,30.0,0.0
0.0013426297499999997,0.0008301772499999997,-0.0005712472499999994,-0.059209500000008575,0.28567874999999887,0.046131750000029115,32.0,0.0,32.0,0.0,32.0,0.0
0.0017395297499999997,0.0012774772499999996,4.152750000000361e-06,-0.06550950000000455,0.0714787500000007,-0.025268249999982118,34.0,0.0,34.0,0.0,34.0,0.0
-0.0005032702500000001,-0.00116902275,0.0003254527500000004,-0.09070950000000977,0.1701787500000016,-0.18486824999999385,36.0,0.0,36.0,0.0,36.0,0.0
