A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
2.9042999999999972e-05,0.0005224747499999998,-0.00014031675000000018,-0.002115750000001526,-0.10029075000000276,-0.13010024999999814,2.0,1042.0,2.0,1045.0,2.0,988.0
-0.00031955700000000004,-0.0007669252500000002,-8.151674999999983e-05,-0.023115750000002322,0.015209250000001617,-0.1385002500000212,4.0,14.0,4.0,1.5,4.0,2.0
0.0004364429999999999,-0.0010693252500000002,0.0002565832500000002,0.0797842499999959,0.10760924999999943,-0.10280025000000137,6.0,0.0,6.0,0.0,6.0,0.0
-0.00010535700000000004,0.00021377474999999995,0.00020198325000000007,0.0377842499999943,0.04880924999999792,-0.08390025000002765,8.0,0.0,8.0,0.0,8.0,1.0
-0.00035315700000000005,0.0009004747500000001,0.00012638324999999975,0.0377842499999943,0.12440924999999936,-0.1322002499999826,10.0,0.0,10.0,0.0,10.0,0.0
-0.000138957,0.0003124747499999999,-0.00019701674999999998,0.10498425000000111,-0.00789075000000139,9.975000000395084e-05,12.0,0.0,12.0,0.0,12.0,0.0
-0.000537957,-0.0010609252500000002,-0.00027471675,0.2351842499999961,0.0887092499999973,-0.02930025000000569,14.0,0.0,14.0,0.0,14.0,0.0
-0.0003615570000000001,-0.0007060252500000001,0.00012428325000000007,0.07768424999999723,-0.024690750000001316,-0.09440025000000674,16.0,0.0,16.0,0.0,16.0,0.0
-0.0002901570000000001,0.00010247475000000001,0.0003699832499999998,-0.006315749999998843,-0.060390749999999827,-0.1322002499999826,18.0,0.0,18.0,0.0,18.0,0.0
-0.0002922570000000001,0.0006001747499999998,0.0002313832499999998,0.09028424999999629,0.03200924999999799,0.05679975000001036,20.0,0.0,20.0,0.0,20.0,1.0
-0.000134757,-0.00028182525000000006,0.00014738324999999993,0.08818424999999763,0.08450924999999998,-0.037700250000000324,22.0,3.0,22.0,3.0,22.0,0.0
0.0009257429999999997,-0.00110082525,0.00032378324999999967,0.012584249999996189,-0.028890750000002186,0.04629974999997444,24.0,0.0,24.0,0.0,24.0,0.0
0.0003062429999999999,-0.0006850252500000001,0.00021248325000000016,0.002084249999995791,-0.1422907500000008,-0.1322002499999826,26.0,0.0,26.0,1.0,26.0,0.0
-4.865700000000013e-05,0.0004930747499999999,-0.00010251675000000002,0.18478424999999987,0.23570924999999932,-0.037700250000000324,28.0,1.0,28.0,0.0,28.0,0.0
0.00019914299999999993,0.0007807747499999997,-0.00023061675000000037,0.0482842499999947,0.000509249999996797,-0.12590025000000082,30.0,0.0,30.0,0.0,30.0,0.0
-0.000582057,0.00011717474999999988,-0.00044481675000000026,0.10918424999999843,-0.0015907499999983088,-0.052400250000005144,32.0,0.0,32.0,0.0,32.0,0.0
0.00023904299999999998,-0.0006136252500000001,-0.00018861675,0.07348424999999992,-0.014190750000000918,-0.1952002499999992,34.0,0.0,34.0,0.0,34.0,0.0
0.00016554299999999998,-0.0005842252500000002,7.388324999999972e-05,-0.010515750000003266,0.1118092500000003,-0.09230025000002229,36.0,0.0,36.0,0.0,36.0,0.0
-0.00039515700000000004,0.0008311747500000001,0.00022088325000000015,0.12178424999999748,0.0446092500000006,-0.11960025000001906,38.0,0.0,38.0,0.0,38.0,0.0
0.00010044299999999997,0.0009445747500000001,0.00014948325000000004,0.0797842499999959,-0.04149075000000124,-0.07130025000000728,40.0,0.0,40.0,0.0,40.0,0.0
0.0005036429999999998,-0.0004918252500000002,-1.7167500000001695e-06,0.15328424999999868,0.03830925000000107,-0.012500250000016422,42.0,0.0,42.0,0.0,42.0,0.0
0.0012323430000000001,-0.0004204252500000002,-3.111674999999991e-05,0.08818424999999763,0.05090925000000013,0.04629974999997444,44.0,0.0,44.0,0.0,44.0,0.0
0.0002180429999999998,0.00012137474999999987,6.338325000000006e-05,0.10078424999999669,0.07820925000000045,0.09669974999999909,46.0,0.0,46.0,0.0,46.0,0.0
-0.000212457,0.0003733747499999997,0.0001641832499999999,0.0482842499999947,0.019409249999998934,-0.12170025000000351,48.0,0.0,48.0,0.0,48.0,0.0
-0.0005190570000000001,0.0003292747499999999,-9.201674999999992e-05,-0.02521575000000098,-0.07299074999999888,-0.11750025000000619,50.0,0.0,50.0,0.0,50.0,0.0
-0.000267057,0.0003166747499999999,-0.0001928167500000002,0.1889842499999972,0.12020924999999849,-0.04820025000000783,,,,,,
0.0009173429999999997,-0.0004120252500000001,-6.891675000000007e-05,0.1931842499999945,0.11390924999999896,0.02949975000001359,,,,,,
-0.00023135699999999996,-0.0008047252500000001,6.128324999999995e-05,0.07348424999999992,0.04250924999999839,-0.07760024999998905,,,,,,
-0.000939057,0.0003691747499999997,0.00014738324999999993,-0.0399157500000058,0.06560924999999784,-0.025100250000008373,,,,,,
-0.000210357,0.0010957747499999995,0.0001536832499999998,0.12388424999999614,0.013109249999999406,-0.05660025000003088,,,,,,
5.214299999999994e-05,0.0001738747499999999,4.583250000000146e-06,0.12808425000000057,0.025709249999998462,0.008499749999998585,,,,,,
-0.000489657,-0.0007753252500000001,0.00018938324999999987,0.09448425000000071,-0.00369075000000052,0.07359974999997121,,,,,,
-0.00038675700000000005,-0.0006766252500000001,0.00033848324999999997,0.06508424999999818,0.025709249999998462,-0.025100250000008373,,,,,,
-0.00017465700000000005,0.0009487747499999999,0.00026078325,0.21628424999999396,0.04670924999999926,-0.05870025000001533,,,,,,
-0.000342657,0.0008689747499999998,-6.471674999999986e-05,0.19528424999999316,0.02780924999999712,0.004299750000001268,,,,,,
0.00011514299999999984,-0.00074592525,-0.0002600167500000001,0.12178424999999748,-0.04779075000000077,0.03369974999998249,,,,,,
