A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
-9.058349999999994e-05,-0.0007783072500000001,-0.00014202824999999964,0.17635800000000046,0.14989800000000386,-0.08915549999997552,2.0,1018.0,2.0,1046.5,2.0,985.0
-0.0001220835,0.0007924927499999999,0.00033467174999999997,0.11545800000000384,-0.007601999999998554,-0.04505549999998948,4.0,11.0,4.0,2.5,4.0,2.0
0.0003735164999999999,-0.00012310725,3.227174999999999e-05,-0.039942000000003475,0.08689800000000147,-0.009355499999969652,6.0,4.0,6.0,0.0,6.0,1.0
0.00033571649999999996,0.0001078927500000001,-0.00023232824999999983,-0.023141999999999996,0.08059800000000195,0.005344500000006747,8.0,0.0,8.0,0.0,8.0,0.0
-0.0002627834999999999,5.959275000000006e-05,0.0001036717500000001,0.11965800000000115,-0.003401999999994132,0.07464450000003353,10.0,0.0,10.0,0.0,10.0,0.0
-5.06835e-05,-0.00048640725,4.697175000000029e-05,0.05875799999999742,-0.045401999999995724,0.022144500000024436,12.0,0.0,12.0,0.0,12.0,0.0
-0.0007310835,-0.0004066072500000001,0.0006286717500000004,0.09235799999999728,-0.0748019999999947,-0.05345549999998411,14.0,0.0,14.0,0.0,14.0,0.0
0.00011311650000000008,-0.0007573072500000001,-1.8128249999999502e-05,0.06925800000000493,0.1477980000000052,0.05994450000002871,16.0,0.0,16.0,0.0,16.0,0.0
-5.06835e-05,-0.00012310725,0.00015617175000000013,-0.04624199999999945,0.0595980000000047,0.005344500000006747,18.0,0.0,18.0,0.0,18.0,0.0
-0.00015358350000000006,0.0005320927499999999,2.3871750000000434e-05,0.016758000000002937,0.011298000000003583,-0.019855499999977155,20.0,0.0,20.0,0.0,20.0,1.0
-0.00016618349999999993,-0.00103240725,3.227174999999999e-05,0.07765799999999956,0.06589800000000423,0.022144500000024436,22.0,2.0,22.0,3.0,22.0,0.0
-0.0008360835,-0.00017140725000000002,0.0004123717500000004,0.12595799999999713,0.06799800000000289,-0.02615549999998734,24.0,1.0,24.0,1.0,24.0,0.0
0.0003903165000000001,-0.00014410725000000017,0.0004039717500000004,-0.03574199999999905,0.000798000000003185,-0.0744554999999707,26.0,0.0,26.0,0.0,26.0,0.0
-0.0005588835,7.927499999999324e-07,0.00013937175000000015,0.03565799999999797,0.01759800000000311,-0.03665549999996642,28.0,1.0,28.0,0.0,28.0,0.0
-0.00017038349999999992,-0.0003310072499999999,-0.00014202824999999964,0.020958000000000254,-0.06220199999999565,0.04944450000002121,30.0,0.0,30.0,0.0,30.0,0.0
-0.0012224835,-0.00097570725,0.00031157175000000054,0.05875799999999742,-0.1168019999999963,0.03054450000001907,32.0,0.0,32.0,0.0,32.0,0.0
-0.00028588349999999997,0.00021499275000000004,0.0006013717500000003,-0.037842000000004816,-0.07690199999999692,0.07674450000001798,34.0,0.0,34.0,0.0,34.0,0.0
-0.00014308349999999997,0.0004627927500000001,0.0001771717500000003,0.010457999999999856,0.032298000000000826,0.11034450000002494,36.0,0.0,36.0,0.0,36.0,0.0
-0.0013967835,9.319274999999979e-05,0.0001729717500000001,-4.2000000000541604e-05,-0.03070199999999801,0.005344500000006747,38.0,0.0,38.0,0.0,38.0,0.0
0.0004575165,0.00019819275000000007,7.07175000000046e-06,0.12175799999999981,0.0595980000000047,0.053644500000018525,40.0,0.0,40.0,0.0,40.0,0.0
-0.0007709835,0.00040609274999999986,7.007175000000058e-05,-0.04204199999999503,0.07849800000000329,0.0914445000000228,42.0,0.0,42.0,0.0,42.0,0.0
0.0003735164999999999,-3.9107250000000116e-05,0.0003367717500000005,0.029358000000001994,-0.02440199999999848,-0.14375549999999748,44.0,0.0,44.0,0.0,44.0,0.0
-6.328349999999998e-05,-0.00031840725000000013,-0.00011682824999999968,0.12385799999999847,0.03649800000000525,0.0809445000000153,46.0,0.0,46.0,0.0,46.0,0.0
-0.0006008834999999999,0.00073369275,2.871750000000249e-06,0.020958000000000254,-0.007601999999998554,-0.04505549999998948,48.0,0.0,48.0,0.0,48.0,0.0
0.0005772165000000001,-0.00020080724999999998,-0.0001126282499999999,0.004158000000003881,0.02809800000000351,-0.06605549999997606,50.0,0.0,50.0,0.0,50.0,0.0
0.0002328165,0.00021079275000000005,0.00034517175000000006,0.11335799999999807,0.044898000000003435,-0.02825549999997179,,,,,,
-0.00018298350000000001,0.00021919275000000004,0.0003934717500000003,0.11125799999999941,-0.005501999999996343,0.09564450000002012,,,,,,
0.00013411650000000005,0.00039559275,-0.00034782824999999976,0.10705799999999499,-0.0181019999999954,0.0914445000000228,,,,,,
-0.00018298350000000001,0.0003892927500000001,-0.0001000282499999997,-0.05464200000000119,-0.15460199999999702,-0.04505549999998948,,,,,,
-0.00014098349999999997,5.7492749999999955e-05,-0.00033102824999999957,0.05245800000000145,-0.05170199999999525,-0.10805549999997766,,,,,,
0.00021601650000000003,-0.00021970725000000006,0.0001183717500000004,0.08815799999999996,0.032298000000000826,0.011644500000016933,,,,,,
0.0004974165,0.0005425927499999998,7.427175000000036e-05,-0.07774200000000064,0.13309800000000394,0.14394450000000347,,,,,,
0.0005982164999999999,-8.320724999999994e-05,3.227174999999999e-05,-0.06304200000000293,-0.10210199999999858,0.005344500000006747,,,,,,
3.9616499999999976e-05,-0.00039400725,-0.00028272824999999975,0.04405799999999971,0.0154980000000009,-0.03875549999997929,,,,,,
0.0002559165000000001,5.7492749999999955e-05,-0.00036672824999999963,0.05875799999999742,-0.039101999999996195,0.036844500000000835,,,,,,
-0.0001871835,-1.3072500000001729e-06,5.537175000000028e-05,0.05035800000000279,0.019698000000005322,0.06834450000002334,,,,,,
0.00020971649999999994,-0.0003226072500000001,9.527175000000054e-05,-0.06304200000000293,-0.028601999999995797,-0.05975549999996588,,,,,,
0.00042181649999999994,1.549275000000002e-05,0.00022967175000000034,0.13015800000000155,0.07429800000000242,-0.06605549999997606,,,,,,
-0.00013258349999999998,0.0002464927500000001,-2.2328249999999713e-05,0.16585800000000006,0.030198000000002168,-0.06395549999999162,,,,,,
-0.00044128349999999995,0.0003703927499999998,-6.432824999999965e-05,0.19315799999999683,0.08479800000000282,-0.005155499999972335,,,,,,
0.00022021650000000003,0.00013729274999999984,3.227174999999999e-05,-0.05044200000000387,-0.0727019999999996,-0.33695549999998775,,,,,,
0.00041971649999999984,7.927499999999324e-07,9.317175e-05,0.004158000000003881,0.10159800000000274,-0.10175549999996747,,,,,,
-0.0005567834999999999,9.739274999999979e-05,0.0001267717500000004,0.1847579999999951,0.046998000000002094,0.1691445000000158,,,,,,
8.161650000000002e-05,0.0005215927499999998,-0.0001672282499999996,-0.06514200000000159,0.05749800000000249,-0.06605549999997606,,,,,,
0.00027901649999999994,0.0002884927499999998,-0.0002470282499999997,-0.025241999999998654,-0.0013019999999990262,-0.034555499999981976,,,,,,
0.00015511650000000002,0.00020239275000000006,-0.00021132824999999964,0.14485799999999927,0.06589800000000423,-0.03035549999998466,,,,,,
0.0008565165,-0.0003499072500000001,5.537175000000028e-05,0.23305799999999977,0.18559800000000237,0.06834450000002334,,,,,,
0.00022021650000000003,0.00014989275000000003,2.807175000000021e-05,0.07345799999999514,-0.005501999999996343,0.007444500000019616,,,,,,
9.63165e-05,-6.640724999999997e-05,-0.0003457282499999999,-0.11764200000000358,-0.12310199999999583,-0.20255549999998834,,,,,,
0.00026851650000000006,0.00014779274999999993,-0.00016092824999999972,0.08815799999999996,0.07849800000000329,0.05784450000001584,,,,,,
0.0008208165,0.00014149274999999983,-0.0001630282499999994,0.09445799999999593,0.02809800000000351,0.005344500000006747,,,,,,
