A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
0.00024303824999999998,0.0003684974999999999,0.00010955699999999971,0.14075249999999784,0.0799837500000038,0.026670000000024174,2.0,1023.5,2.0,1069.5,2.0,1006.0
-4.256174999999992e-05,0.00026769749999999985,-0.00018864300000000006,0.06725249999999505,0.04638375000000394,-0.048929999999984375,4.0,15.0,4.0,3.5,4.0,2.0
2.463825000000009e-05,0.00043359749999999993,-0.00027474300000000047,0.04205249999999694,-0.11111624999999492,0.0917699999999968,6.0,1.0,6.0,0.0,6.0,0.0
0.00013173825000000004,0.0003222975,-0.0002348430000000002,0.0021524999999940064,0.05478375000000213,0.028770000000008622,8.0,0.0,8.0,0.0,8.0,1.0
0.00024303824999999998,1.989750000000001e-05,0.0001179569999999997,0.014752499999993063,0.014883750000002749,-0.07622999999998115,10.0,0.0,10.0,0.0,10.0,0.0
-5.516175000000001e-05,6.399750000000005e-05,0.00010955699999999971,0.054652499999995996,-0.0019162499999971772,-0.05522999999999456,12.0,0.0,12.0,0.0,12.0,0.0
5.613824999999993e-05,2.8297499999999998e-05,1.2956999999999639e-05,0.0903524999999945,-0.060716249999998695,0.03087000000002149,14.0,0.0,14.0,0.0,14.0,0.0
0.00011073825000000007,-8.510250000000005e-05,-7.734300000000012e-05,0.10295250000000067,0.08628375000000332,0.11906999999999357,16.0,0.0,16.0,0.0,16.0,0.0
-0.00013076175,7.239750000000004e-05,-6.474299999999992e-05,0.0903524999999945,-0.008216249999996705,-0.135029999999972,18.0,0.0,18.0,0.0,18.0,0.0
-0.00014966174999999997,8.499750000000002e-05,0.0002082569999999999,0.05675250000000176,0.033783750000004886,-0.14342999999999506,20.0,1.0,20.0,0.0,20.0,1.0
0.00035013825000000014,5.349749999999996e-05,0.000201957,-0.0062475000000006276,-0.010316249999998917,-0.02582999999998492,22.0,2.0,22.0,2.5,22.0,0.0
0.00027243825000000015,-0.00010190250000000002,-1.8543000000000205e-05,0.19325249999999983,0.033783750000004886,0.11486999999999625,24.0,0.0,24.0,0.5,24.0,0.0
4.983825000000005e-05,-8.090250000000005e-05,-0.0002243430000000001,0.11765249999999838,-0.06491624999999601,0.04347000000001344,26.0,0.0,26.0,1.0,26.0,0.0
0.0002493382500000001,-2.2102499999999926e-05,-0.0001634430000000001,-0.054547499999998195,-0.008216249999996705,0.037170000000003256,28.0,1.0,28.0,0.0,28.0,0.0
0.0002850382499999999,-0.00014180250000000007,0.0001221569999999999,0.06935250000000082,-0.054416249999995614,-0.08672999999998865,30.0,0.0,30.0,0.0,30.0,0.0
7.923825e-05,-0.00015860250000000005,0.00030065699999999975,0.23735249999999297,-0.012416249999997575,0.08337000000000216,32.0,0.0,32.0,0.0,32.0,0.0
0.00033123825000000006,-3.680250000000001e-05,2.1356999999999626e-05,0.1218524999999957,-0.03551624999999703,0.0014700000000118507,34.0,0.0,34.0,0.0,34.0,0.0
0.00017163825000000008,-0.0002783025000000001,-9.204299999999999e-05,0.025252500000000566,-0.1279162499999984,-0.07622999999998115,36.0,0.0,36.0,0.0,36.0,0.0
-0.00022316174999999986,-8.720250000000015e-05,6.545699999999967e-05,0.11555249999999972,0.07158375000000206,-0.12032999999999561,38.0,0.0,38.0,0.0,38.0,0.0
-4.046174999999981e-05,-0.00017120250000000003,0.0003426569999999997,0.14075249999999784,-0.016616249999998445,0.0665700000000129,40.0,0.0,40.0,0.0,40.0,0.0
0.00029133825,-9.560250000000014e-05,0.00023765700000000006,0.0336524999999952,0.11148375000000144,-0.14762999999999238,42.0,0.0,42.0,0.0,42.0,0.0
-8.666174999999996e-05,-0.00016910249999999992,-1.4343000000000428e-05,0.00425249999999977,-0.006116249999994494,-0.23162999999999556,44.0,0.0,44.0,0.0,44.0,0.0
-4.4661749999999915e-05,5.197499999999924e-06,-5.424300000000026e-05,0.14075249999999784,0.0064837500000010095,-0.02582999999998492,46.0,0.0,46.0,0.0,46.0,0.0
0.00018213824999999996,0.00012279749999999996,0.00014735699999999987,0.1533524999999969,0.14928375000000216,0.1442700000000059,48.0,0.0,48.0,0.0,48.0,0.0
-0.00014336174999999987,-2.2102499999999926e-05,0.0003153569999999996,0.13865249999999918,0.13248375000000223,0.10857000000001449,50.0,0.0,50.0,0.0,50.0,0.0
-0.00046256174999999983,4.299749999999987e-05,0.00010535699999999993,0.023152500000001908,0.01068375000000188,-0.05522999999999456,,,,,,
-0.00012656175,0.00018159749999999988,-9.83430000000003e-05,0.17225249999999193,0.09258375000000285,-0.05732999999997901,,,,,,
-0.00018116174999999993,0.0002466974999999999,-3.3243000000000075e-05,0.05255249999999734,0.09258375000000285,0.1295700000000295,,,,,,
-0.0002651617499999999,0.00010179749999999978,0.00015155699999999965,0.10715249999999799,0.1156837500000023,-0.05522999999999456,,,,,,
-9.506175000000006e-05,0.00019209749999999997,0.0003531569999999998,-0.033547500000004504,-0.03761624999999569,-0.05522999999999456,,,,,,
0.00014433825000000002,0.0001731974999999999,0.00014525699999999976,0.0651524999999964,0.1156837500000023,-0.0888299999999731,,,,,,
0.00026823825000000016,0.00034329749999999996,-8.3643e-05,0.1533524999999969,0.17868375000000114,0.00357000000002472,,,,,,
0.0003753382500000001,0.00036009749999999993,-0.00017184300000000008,0.09875249999999625,-0.018716249999997103,-0.14762999999999238,,,,,,
0.0002241382500000001,0.00033909749999999975,7.805699999999987e-05,0.03785249999999962,0.0064837500000010095,-0.1875299999999811,,,,,,
-0.0001244617499999999,0.0006267974999999999,7.595699999999976e-05,0.05045249999999868,0.14088375000000042,0.01617000000001667,,,,,,
0.00011283825000000017,0.0003117974999999999,-0.00012354300000000026,0.035752500000000964,-0.03341624999999837,0.06237000000001558,,,,,,
0.0003060382500000001,0.00011229750000000009,-0.0002516430000000002,0.08405249999999853,-0.03551624999999703,-0.0993299999999806,,,,,,
-7.196174999999987e-05,5.349749999999996e-05,-0.00020124300000000026,0.014752499999993063,0.0064837500000010095,-0.04682999999999993,,,,,,
-0.00011816175000000002,-7.460249999999996e-05,0.00014525699999999976,0.1533524999999969,-0.08591624999999681,0.08967000000001235,,,,,,
0.00025983825000000017,-9.770250000000003e-05,0.00020615699999999978,0.010552499999995746,-0.016616249999998445,-0.036329999999964,,,,,,
0.00017793825000000018,-0.0001964025,-1.7430000000002305e-06,0.19115249999999406,0.11778375000000096,-0.061529999999976326,,,,,,
-4.886174999999991e-05,-0.00022370249999999995,-1.7430000000002305e-06,0.04625249999999426,0.033783750000004886,0.0665700000000129,,,,,,
0.00027453825000000004,-0.0002447025,4.655699999999959e-05,0.13655250000000052,0.08628375000000332,0.007770000000022037,,,,,,
0.0002283382500000001,-0.0001880025,0.00031955699999999983,0.06935250000000082,0.04218375000000307,0.07497000000000753,,,,,,
-0.0003491617499999999,-2.420250000000003e-05,0.0002586569999999998,0.08825250000000295,-0.07961624999999728,0.06867000000002577,,,,,,
-0.00030296174999999985,-0.00010610250000000002,-3.954299999999996e-05,0.025252500000000566,-0.020816249999999314,0.007770000000022037,,,,,,
-2.9961749999999937e-05,7.029749999999993e-05,-0.0001760430000000003,0.1428524999999965,0.10728375000000057,0.0014700000000118507,,,,,,
-0.00030296174999999985,0.00014589749999999982,6.656999999999757e-06,0.10925249999999664,0.08838375000000198,-0.11612999999996987,,,,,,
-0.00029036174999999987,2.1997500000000116e-05,0.0002691569999999999,-0.031447500000005846,-0.04391624999999877,-0.04052999999998974,,,,,,
-0.00042476175,0.0002424974999999999,0.0003174569999999997,-0.054547499999998195,-0.027116249999998843,-0.019530000000003156,,,,,,
-0.0006998617499999999,0.0001710975,0.00010115699999999972,0.0651524999999964,-0.016616249999998445,0.053970000000020946,,,,,,
1.5382500000000153e-06,-0.0001313025000000002,0.00015575699999999986,0.07775249999999545,-0.020816249999999314,-0.1098299999999881,,,,,,
