A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
-0.0007798559999999999,-0.0001900132499999998,0.00042713475000000006,0.15304274999999734,0.05566574999999574,0.0029609999999706815,2.0,1011.0,2.0,1062.0,2.0,1015.5
-0.00042495599999999993,-1.7813249999999855e-05,0.00022133475000000015,0.06274274999999818,0.08926574999999559,0.05126099999998246,4.0,11.0,4.0,1.5,4.0,1.0
0.000837144,-7.031324999999988e-05,7.013474999999995e-05,0.10894274999999709,0.1039657499999933,-0.03483900000000517,6.0,2.0,6.0,0.0,6.0,1.0
4.754400000000006e-05,-0.0004126132499999999,0.00014363474999999973,0.050142749999999126,0.026265749999996757,0.05336099999999533,8.0,0.0,8.0,0.0,8.0,0.0
-0.0013342559999999998,0.0005638867500000002,0.0001730347499999999,0.16354275000000484,0.047265749999994,0.044961000000000695,10.0,0.0,10.0,0.0,10.0,0.0
-0.000977256,0.00015228675,-6.216525000000018e-05,0.14044274999999828,0.024165749999994546,-0.060039000000017495,12.0,0.0,12.0,0.0,12.0,0.0
4.754400000000006e-05,-0.0002068132499999998,-0.0001335652500000003,0.14254274999999694,0.015765749999992806,-0.032739000000020724,14.0,0.0,14.0,0.0,14.0,0.0
0.0009694440000000001,-0.00030131324999999975,-0.00029526525000000015,0.08374274999999898,-0.009434250000005306,0.09326099999995563,16.0,0.0,16.0,0.0,16.0,0.0
0.0005641439999999999,-0.00048611325,0.00010163474999999979,0.1446427500000027,-0.0031342500000022255,-0.04113900000001536,18.0,0.0,18.0,0.0,18.0,0.0
0.0002512440000000001,0.00014178675000000012,0.00033893475,0.13204275000000365,0.005265749999995961,0.07226099999999747,20.0,0.0,20.0,0.5,20.0,1.0
-0.0009079559999999999,0.00065838675,2.6034749999999905e-05,0.11314275000000151,-0.02623425000000168,-0.0075390000000084,22.0,2.0,22.0,2.5,22.0,0.0
-0.0002800559999999999,0.0003685867500000002,-0.00036246525000000005,0.20974275000000375,-0.04933425000000469,-0.04323900000002823,24.0,1.0,24.0,0.0,24.0,0.0
0.000898044,0.00029508675,-0.0002826652500000004,0.15934275000000042,0.16486574999999704,0.013460999999978185,26.0,0.0,26.0,1.0,26.0,0.0
-0.00017085599999999994,-0.00016481324999999985,-5.465250000000373e-06,0.2853427499999981,0.028365749999995415,-0.045339000000012675,28.0,1.0,28.0,0.0,28.0,0.0
-0.0008281559999999999,5.148675000000015e-05,0.0002570347499999998,0.23914274999999918,0.12496574999999766,0.04706099999998514,30.0,0.0,30.0,0.0,30.0,0.0
0.00047174400000000007,0.00017958675000000006,-4.5365250000000204e-05,0.08584275000000474,0.04516574999999534,0.01976099999998837,32.0,0.0,32.0,0.0,32.0,0.0
0.0007237440000000001,0.0006646867500000003,-0.00028476525000000006,0.006042750000005981,0.05146574999999487,-0.00963900000002127,34.0,0.0,34.0,0.0,34.0,0.0
-0.00030105599999999985,-0.0006142132499999998,-0.0003372652500000001,0.12154274999999615,0.009465749999993278,0.057560999999964224,36.0,0.0,36.0,0.0,36.0,0.0
-0.00018555599999999992,-0.00117491325,-4.7465249999999876e-05,0.12784274999999923,0.047265749999994,-0.03693900000001804,38.0,0.0,38.0,0.0,38.0,0.0
-0.0007693559999999999,0.00027618675000000014,8.693474999999992e-05,0.10684274999999843,0.04096574999999447,-0.0054390000000239525,40.0,0.0,40.0,0.0,40.0,0.0
-0.0008323559999999999,0.0003097867500000001,0.0001604347499999997,0.06484275000000395,0.05356574999999708,-0.09573900000003732,42.0,0.0,42.0,0.0,42.0,0.0
0.0008035439999999998,5.358675000000004e-05,8.273474999999971e-05,0.20554274999999933,0.03886574999999581,-0.057939000000004626,44.0,0.0,44.0,0.0,44.0,0.0
0.001194144,-0.0003454132499999999,-5.465250000000373e-06,0.0669427500000026,0.06616574999999614,-0.0054390000000239525,46.0,0.0,46.0,0.0,46.0,0.0
-0.0011872559999999998,0.0003160867500000002,0.00048173474999999976,0.03334275000000275,-0.0010342500000071198,0.05966099999997709,48.0,0.0,48.0,0.0,48.0,0.0
-0.0012880559999999999,0.0006478867499999999,0.00033893475,0.17824275000000256,0.15016574999999577,-0.03483900000000517,50.0,0.0,50.0,0.0,50.0,0.0
0.00024074399999999998,0.0007864867500000003,9.23474999999993e-06,0.10054275000000246,0.15856574999999395,0.07856099999997923,,,,,,
1.3944e-05,-0.0003370132499999998,-0.00062916525,0.19924275000000335,-0.03253425000000476,0.07646099999999478,,,,,,
-4.905600000000001e-05,2.2086749999999976e-05,-0.0006627652500000001,0.16774275000000216,0.024165749999994546,0.03866099999996209,,,,,,
-0.0002590559999999999,-4.091324999999993e-05,-0.00017766525000000033,0.03544275000000141,0.05986574999999661,-0.020139000000028773,,,,,,
-0.0004060559999999999,-0.00043781325,0.00033683474999999987,0.23494274999999476,-0.02623425000000168,-0.032739000000020724,,,,,,
0.0001693440000000001,-0.0001900132499999998,0.00012893474999999986,0.17824275000000256,-0.051434250000003345,0.0701609999999846,,,,,,
0.0004003440000000002,6.198675000000002e-05,-0.0001251652500000003,0.08374274999999898,0.04096574999999447,-0.06423900000004323,,,,,,
-0.0005551559999999999,-0.0006100132499999998,-0.00044016525000000004,0.14254274999999694,0.04516574999999534,-0.09783900000002177,,,,,,
-0.0005005559999999999,0.0004399867500000001,2.813475000000001e-05,0.13204275000000365,0.12076574999999323,-0.05163900000002286,,,,,,
-0.0003220559999999999,4.7286750000000155e-05,0.00021503474999999984,0.12574275000000057,0.0010657499999950915,-0.047439000000025544,,,,,,
-0.0004060559999999999,-0.00036641325,4.283474999999988e-05,0.14674275000000137,0.05356574999999708,0.028160999999983005,,,,,,
0.00048224399999999995,-0.0006961132499999999,-0.00013146525000000018,0.17824275000000256,0.00736574999999462,0.03656099999997764,,,,,,
0.00010634399999999997,-0.0007717132499999999,4.703474999999966e-05,0.10264275000000112,0.09136574999999425,-0.06633900000002768,,,,,,
-0.0006055559999999999,-1.991324999999996e-05,1.5534749999999813e-05,0.14254274999999694,0.0787657499999952,0.04916099999999801,,,,,,
0.00033734400000000006,0.00040428675000000005,0.00013943474999999995,0.09424274999999938,0.026265749999996757,0.03656099999997764,,,,,,
0.0014209439999999997,-0.0004714132499999998,-0.0002532652499999998,0.19294275000000027,-0.02833425000000389,0.07436099999998191,,,,,,
9.58440000000001e-05,0.00039798674999999995,-0.00016296525000000003,0.11734275000000594,-0.07033425000000548,-0.09153900000004,,,,,,
0.00014204400000000002,-0.00016691324999999996,-7.266525000000027e-05,0.16774275000000216,0.01996574999999723,-0.0012390000000266355,,,,,,
-3.4356000000000035e-05,-0.0006520132499999999,8.903475000000003e-05,0.16354275000000484,-0.01993425000000215,0.105860999999976,,,,,,
-0.0011179559999999998,0.0004441867499999999,0.0001604347499999997,0.012342750000001956,0.09766574999999378,-0.06213900000000194,,,,,,
-1.1255999999999853e-05,-0.0005092132499999999,0.00019613474999999976,0.1761427500000039,-0.04723425000000603,-0.020139000000028773,,,,,,
0.000721644,-0.0007969132499999999,-3.906524999999989e-05,0.2223427500000028,0.03886574999999581,0.09326099999995563,,,,,,
3.494400000000008e-05,-0.00018581324999999982,-0.00024276525000000012,0.09424274999999938,-0.05353425000000556,-0.04953900000000999,,,,,,
0.00020294400000000004,0.0006793867500000002,0.00010583475,0.20554274999999933,0.11026574999999639,-0.05163900000002286,,,,,,
0.0011731440000000003,-0.0002089132499999999,0.0003977347499999999,0.1341427500000023,-0.0010342500000071198,-0.07473900000002232,,,,,,
0.0006754440000000001,-0.00074441325,9.953474999999969e-05,0.17404274999999814,-0.04513425000000382,-0.09153900000004,,,,,,
-0.0008638559999999999,-0.0007024132499999999,-0.00044226525000000036,0.1656427500000035,-0.0010342500000071198,0.05336099999999533,,,,,,
-0.0002716559999999999,6.828675000000012e-05,-0.0002595652500000001,0.14884275000000002,0.05566574999999574,0.04706099999998514,,,,,,
0.00019244399999999995,0.0003013867500000001,4.913474999999976e-05,0.12364275000000191,0.10816574999999773,-0.03693900000001804,,,,,,
-5.5355999999999895e-05,-0.0007234132499999999,0.00035363474999999985,0.12154274999999615,-0.10813425000000265,0.026060999999970136,,,,,,
-0.0006286559999999999,-0.0008620132499999999,0.00028223475000000017,0.12154274999999615,0.11236574999999505,0.10166099999997869,,,,,,
0.0003205440000000001,0.00017958675000000006,2.813475000000001e-05,0.10894274999999709,-0.017834250000003493,0.030260999999967453,,,,,,
-1.5455999999999847e-05,0.00037278675,9.533474999999991e-05,0.0669427500000026,0.07456574999999432,-0.032739000000020724,,,,,,
-0.00038085599999999995,0.0005953867500000001,0.0003116347499999999,0.1446427500000027,0.09766574999999378,0.057560999999964224,,,,,,
-2.1755999999999946e-05,-0.0004084132499999998,0.0001709347499999998,0.09424274999999938,-0.01993425000000215,-0.028539000000023407,,,,,,
-0.0003283559999999999,-0.00088511325,-7.056525000000017e-05,0.08164275000000032,-0.03253425000000476,0.08906099999998673,,,,,,
-4.695599999999991e-05,-2.201324999999985e-05,-0.00024906525,0.08584275000000474,-0.0031342500000022255,0.12476099999997814,,,,,,
-0.0005089559999999999,-0.0002698132499999999,5.753474999999975e-05,0.20554274999999933,-0.0745342500000028,-0.04113900000001536,,,,,,
-0.000288456,-0.00023621324999999996,0.0003683347499999997,0.15934275000000042,-0.03673425000000563,-0.011739000000034139,,,,,,
-0.00039135599999999993,0.0002887867500000001,0.0004061347499999999,0.14254274999999694,0.022065749999995887,0.09326099999995563,,,,,,
-0.0004186559999999999,-0.0002488132499999997,6.803474999999984e-05,-0.002357250000002864,0.0682657499999948,-0.06213900000000194,,,,,,
-9.525599999999994e-05,-0.00023201324999999997,-0.00016506525000000013,0.10474274999999977,0.04516574999999534,0.026060999999970136,,,,,,
0.000370944,0.0005554867500000003,-0.00021546525000000006,0.14884275000000002,0.06616574999999614,-0.12093900000002122,,,,,,
-0.00018135599999999992,0.00046308674999999996,-9.156524999999992e-05,0.17194274999999948,0.18376574999999562,-0.06633900000002768,,,,,,
3.0744000000000084e-05,-7.241324999999999e-05,0.00012263474999999998,0.13834274999999963,0.07456574999999432,-0.10203900000001909,,,,,,
-0.0006832559999999999,0.0012526867500000003,-9.366525000000046e-05,0.2748427500000048,0.07666574999999654,-0.03693900000001804,,,,,,
0.000501144,-0.0018070132499999998,-0.0005157652500000001,0.08584275000000474,0.08506574999999827,-0.015939000000031456,,,,,,
0.00013154400000000015,0.0027373867499999997,-6.426524999999985e-05,0.2328427499999961,0.0010657499999950915,-0.09153900000004,,,,,,
0.0011731440000000003,0.00011448675000000005,-0.0008874652500000001,0.058542750000000865,0.05146574999999487,-0.06633900000002768,,,,,,
-0.00020655599999999988,-0.0018448132499999997,0.00031373475,0.22024274999999705,0.036765749999997155,-0.06213900000000194,,,,,,
-0.001953756,-0.0004252132499999999,0.00032423474999999967,0.16354275000000484,0.1354657499999945,0.09536099999999692,,,,,,
0.0017947439999999998,-0.0016999132499999998,-6.0065250000000073e-05,0.26224275000000574,-0.07663425000000501,-0.08733900000001427,,,,,,
-0.0010717559999999999,0.0026827867500000004,0.0005111347499999999,0.20344275000000067,0.05566574999999574,-0.11253899999999817,,,,,,
0.0031219439999999998,-0.00039581324999999983,0.00018353474999999956,0.09004274999999495,0.09556574999999512,0.040760999999974956,,,,,,
-0.00030735599999999995,0.00142698675,-0.00018606525000000032,0.14884275000000002,0.0031657499999973027,-0.018039000000015903,,,,,,
-0.003157056,-0.0002740132499999999,-0.0006963652500000001,0.17194274999999948,0.09136574999999425,0.03236099999998032,,,,,,
-0.0004186559999999999,-0.00201281325,0.00026333474999999966,0.04594275000000181,0.1459657499999949,-0.02223900000001322,,,,,,
0.002237844,0.00142908675,-4.32652500000001e-05,0.12574275000000057,0.04516574999999534,-0.07893900000001963,,,,,,
0.0015070440000000001,-0.0001354132499999999,0.0013049347499999994,0.13204275000000365,0.047265749999994,-0.07473900000002232,,,,,,
