A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
0.00036303750000000004,-9.550800000000022e-05,7.857675000000038e-05,0.20709675000000516,0.033904500000002,0.0881790000000251,2.0,1038.0,2.0,1023.5,2.0,1016.5
0.0004491375,-2.200800000000001e-05,-0.00021962324999999982,0.07059675000000709,0.14520450000000196,0.05247900000003369,4.0,13.0,4.0,5.5,4.0,3.0
-4.436249999999989e-05,0.00014179199999999996,-0.00025532324999999944,-0.007103250000000116,-0.05219549999999984,-0.04622099999997431,6.0,3.0,6.0,0.0,6.0,0.0
-0.00015776249999999983,-8.710800000000024e-05,-0.00019652324999999997,0.14619675000000143,0.03180449999999979,-0.15962099999998713,8.0,0.0,8.0,0.0,8.0,1.0
0.0001047375000000001,-3.25080000000001e-05,0.00010797675000000012,0.22809675000000595,-0.08789549999999835,-0.039920999999964124,10.0,0.0,10.0,0.0,10.0,0.0
-0.0001829624999999999,-5.980800000000017e-05,0.00011007675000000022,0.2511967499999983,0.04230450000000019,-0.004220999999972719,12.0,0.0,12.0,0.0,12.0,0.0
-0.00041816249999999987,2.2091999999999815e-05,-0.0001692232499999999,0.001296750000001623,-0.08579549999999969,-0.0525209999999845,14.0,0.0,14.0,0.0,14.0,0.0
-0.00015146249999999984,3.8892000000000006e-05,-0.0002448232499999998,0.0390967500000059,-0.04379550000000165,-2.0999999975401806e-05,16.0,0.0,16.0,0.0,16.0,0.0
-0.00013676249999999997,-0.00012490800000000018,-0.0001041232500000001,0.043296750000003215,-0.033295500000001255,0.2288790000000347,18.0,0.0,18.0,0.0,18.0,0.0
-0.0001808624999999999,-9.550800000000022e-05,0.00015627675000000037,0.1734967499999982,-0.03959549999999723,0.06927900000002296,20.0,0.0,20.0,1.0,20.0,1.0
0.00014463750000000015,9.491999999999834e-06,0.00016047675000000015,-0.017603250000000514,-0.022795499999997304,-0.06932099999997376,22.0,2.0,22.0,2.0,22.0,0.0
3.9375000000002516e-06,-5.7708000000000065e-05,-9.15232499999999e-05,0.17979675000000128,0.04440449999999885,0.004179000000021915,24.0,1.0,24.0,0.0,24.0,0.0
-0.00021656249999999985,-0.00015220800000000003,-0.0001587232499999998,0.23439675000000193,0.07170449999999917,0.035679000000044425,26.0,0.0,26.0,1.0,26.0,0.0
-2.546249999999992e-05,-7.308000000000141e-06,-9.623249999999705e-06,0.16089675000000625,0.12630449999999982,-0.037820999999979676,28.0,1.0,28.0,0.0,28.0,0.0
-0.00029006249999999985,2.6292000000000025e-05,0.00017727675000000012,0.028596749999998394,-0.005995500000000931,-0.04202099999997699,30.0,0.0,30.0,0.0,30.0,0.0
-0.0005399624999999999,5.149199999999977e-05,9.327675000000025e-05,0.026496749999999736,-0.033295500000001255,-0.039920999999964124,32.0,0.0,32.0,0.0,32.0,0.0
-0.00015566249999999983,-7.870800000000025e-05,-9.782324999999979e-05,0.0957967500000052,-0.033295500000001255,-0.04622099999997431,34.0,0.0,34.0,0.0,34.0,0.0
-0.0001073624999999998,-4.930800000000008e-05,-0.00023012324999999991,0.1629967500000049,0.023404500000001605,-0.04202099999997699,36.0,0.0,36.0,0.0,36.0,0.0
-0.00028376249999999986,0.00012079199999999999,-9.782324999999979e-05,0.1272967499999993,0.06330450000000098,-2.0999999975401806e-05,38.0,0.0,38.0,0.0,38.0,0.0
0.00015303750000000014,0.00014389199999999985,9.117675000000014e-05,0.0390967500000059,-0.00809549999999959,0.002079000000009046,40.0,0.0,40.0,0.0,40.0,0.0
0.0003966375000000002,-1.7808000000000017e-05,0.0001163767500000001,0.03279675000000282,-0.07319550000000064,-0.027320999999972173,42.0,0.0,42.0,0.0,42.0,0.0
0.0001824375000000001,8.929199999999993e-05,-0.00013772324999999962,0.17139674999999954,0.021304499999999393,0.03987900000004174,44.0,0.0,44.0,0.0,44.0,0.0
0.00019713750000000018,5.149199999999977e-05,-0.00025742325,0.19029675000000168,-0.005995500000000931,-2.0999999975401806e-05,46.0,0.0,46.0,0.0,46.0,0.0
0.0006318375000000003,-5.2080000000000355e-06,-0.0002343232499999997,0.10419674999999984,-0.024895499999999515,0.07557900000003315,48.0,0.0,48.0,0.0,48.0,0.0
0.00037563750000000023,-1.1508000000000134e-05,-5.1623250000000075e-05,0.04749675000000053,-0.026995500000001726,-0.09662099999997054,50.0,0.0,50.0,0.0,50.0,0.0
-8.846249999999993e-05,6.409199999999975e-05,-1.2232499999997176e-06,0.08109675000000038,-0.024895499999999515,0.020979000000039605,,,,,,
0.00011313750000000009,-5.140800000000018e-05,-0.0001671232499999998,0.13989674999999835,0.0990044999999995,0.0251790000000085,,,,,,
4.8037500000000294e-05,7.039199999999985e-05,-0.0003897232499999997,0.2196967499999971,0.061204499999998774,-0.002120999999988271,,,,,,
1.0237500000000134e-05,0.00012919199999999998,-0.0002826232499999995,0.09159675000000078,-0.020695500000002198,-0.056720999999981814,,,,,,
