A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
-0.00017028374999999995,0.00019024950000000014,0.00010092599999999988,-0.12380549999999602,0.12530174999999844,0.0021052499999996144,2.0,1019.5,2.0,1061.0,2.0,1019.5
0.0004135162499999999,-0.0002927504999999999,-0.0004009740000000001,-0.1406054999999995,0.10010174999999677,-0.03569474999997624,4.0,25.0,4.0,10.0,4.0,3.0
-0.00018078375000000005,0.00012514949999999992,-0.00025607400000000023,-0.17420549999999935,-0.01959825000000137,-0.20159474999996974,6.0,9.0,6.0,0.0,6.0,1.0
0.0001489162500000001,-0.00016885049999999986,-0.0001258740000000002,0.04839450000000056,0.037101749999997935,-0.0692947499999832,8.0,0.0,8.0,0.0,8.0,0.0
0.0006508162499999999,-4.285049999999983e-05,6.425999999999914e-06,-0.06710550000000381,-0.009098250000000974,0.0084052500000098,10.0,0.0,10.0,0.0,10.0,0.0
0.0006025162499999999,0.00039394949999999995,-0.00030647400000000016,0.008494499999997629,0.09170174999999858,-0.14279474999997888,12.0,0.0,12.0,0.0,12.0,0.0
0.0004345162500000001,0.00046324949999999995,-0.00031487400000000014,-0.1196055000000058,-0.03009825000000177,-0.11339474999999766,14.0,0.0,14.0,0.0,14.0,0.0
8.591624999999999e-05,0.0003015495000000001,0.0001576259999999997,-0.09440550000000059,-0.08049825000000155,-0.12809475000000248,16.0,0.0,16.0,0.0,16.0,0.0
-0.00018288374999999993,0.0006123495,0.000380226,-0.046105499999995914,0.14000174999999615,-0.04829474999999661,18.0,0.0,18.0,0.0,18.0,0.0
-0.00043488375,2.6449499999999957e-05,0.0002878259999999997,-0.0041055000000014275,0.14210174999999836,0.02100525000000175,20.0,1.0,20.0,0.5,20.0,1.0
-0.0005251837500000001,0.00013774950000000011,0.00012612599999999984,-0.11540550000000138,-0.059498250000004305,-0.14279474999997888,22.0,2.0,22.0,2.5,22.0,0.0
-0.00018498374999999993,-8.065049999999999e-05,-0.000251874,-0.023005500000003565,0.04760174999999833,-0.09449474999999552,24.0,0.0,24.0,0.0,24.0,0.0
0.00040511624999999994,-7.435049999999989e-05,-0.0005164740000000001,0.01479450000000071,0.1169017499999967,0.031505250000009255,26.0,0.5,26.0,1.0,26.0,0.0
0.00040091624999999994,-0.0003515504999999999,-3.5574000000000456e-05,-0.09020549999999616,0.06860174999999913,0.0084052500000098,28.0,0.5,28.0,0.0,28.0,0.0
0.00039041625000000007,-0.00026545049999999993,0.0002290259999999998,-0.10280550000000233,-0.01959825000000137,-0.039894749999973556,30.0,0.0,30.0,0.0,30.0,0.0
0.00019931625000000003,-0.00025705049999999994,-1.8774000000000048e-05,-0.14900550000000123,0.09380174999999724,-0.02309475000001271,32.0,0.0,32.0,0.0,32.0,0.0
-0.00055878375,-3.8650499999999836e-05,-3.1374000000000245e-05,-0.19520550000000014,0.05390174999999786,-0.08189475000000357,34.0,0.0,34.0,0.0,34.0,0.0
-6.528375e-05,-5.335049999999992e-05,0.0002311259999999999,-0.044005499999997255,0.06650175000000047,-0.07349475000000893,36.0,0.0,36.0,0.0,36.0,0.0
-0.00032778374999999993,0.0002868495,0.00035082599999999983,-0.1658055000000047,0.005601749999996741,-0.15329474999998638,38.0,0.0,38.0,0.0,38.0,0.0
-0.00057978375,0.00011674949999999993,0.0003676259999999998,-0.09440550000000059,0.05600175000000007,-0.008394749999979467,40.0,0.0,40.0,0.0,40.0,0.0
