A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
0.00013653150000000002,0.0005414692499999998,-0.0005587207500000002,-0.015482249999998032,0.08963850000000306,-0.12805799999998158,2.0,1014.0,2.0,1056.0,2.0,931.5
-0.0002792684999999999,-0.00105453075,-0.0002920207500000005,-0.009182249999994951,0.06863849999999871,-0.04825799999997571,4.0,16.0,4.0,3.0,4.0,6.0
0.0003612315000000002,-7.593075000000013e-05,-0.0001387207500000002,0.02651775000000356,0.12323849999999936,0.046242000000006556,6.0,2.0,6.0,0.0,6.0,0.0
-0.0003842684999999999,0.0014864692499999997,0.0003421792499999996,-0.03228225000000151,0.08753850000000085,-0.05875799999998321,8.0,0.0,8.0,0.0,8.0,1.0
0.0001512315000000001,-0.00028383075000000015,0.0004387792499999997,0.003417750000004105,0.0434385000000006,-0.010457999999999856,10.0,0.0,10.0,0.0,10.0,0.0
0.0007602315000000001,0.0001928692499999999,0.00010487924999999986,0.06431775000000073,0.07493849999999824,-0.11125799999999231,12.0,0.0,12.0,0.0,12.0,0.0
-0.0005501684999999999,-0.00021453075000000014,-0.00033612075000000055,0.10631775000000232,0.06653850000000006,-0.05665799999997034,14.0,0.0,14.0,0.0,14.0,0.0
0.0004305315,-0.0006471307500000001,-4.0020750000000025e-05,0.102117750000005,0.10013849999999991,-0.052457999999973026,16.0,0.0,16.0,0.0,16.0,0.0
0.0007749314999999999,4.796924999999979e-05,-3.372075000000058e-05,0.06641774999999939,0.10853850000000165,-0.0797579999999698,18.0,0.0,18.0,0.0,18.0,0.0
-0.0001364685,-0.0004707307500000001,6.077924999999982e-05,0.04751774999999725,0.05813850000000187,-0.1952579999999955,20.0,0.0,20.0,0.5,20.0,1.0
-0.0003863684999999999,-0.00110073075,-0.0004306207500000005,0.07691775000000689,0.01823850000000249,0.01054200000001515,22.0,2.0,22.0,2.0,22.0,0.0
-6.086850000000001e-05,-0.00021873074999999992,0.00015107924999999958,0.11471774999999695,0.22193850000000026,-0.008357999999986987,24.0,1.0,24.0,0.5,24.0,0.0
8.193149999999999e-05,0.0010391692499999998,0.0004366792499999996,0.06011775000000341,0.0644385000000014,-0.06295799999998053,26.0,0.0,26.0,1.0,26.0,0.0
-0.0008252684999999999,0.00033776925,0.00021827924999999948,0.08321775000000287,0.024538500000002017,-0.21625799999998208,28.0,1.0,28.0,0.0,28.0,0.0
-0.0002099684999999999,-0.0003951307500000001,0.00018887924999999974,0.13571775000000486,0.17783850000000356,-0.010457999999999856,30.0,0.0,30.0,0.0,30.0,0.0
0.00021843150000000022,-8.643075000000001e-05,2.507924999999977e-05,0.07691775000000689,0.08333849999999998,-0.10915799999997944,32.0,0.0,32.0,0.0,32.0,0.0
0.00021633150000000012,-7.173075000000014e-05,5.027924999999973e-05,0.041217750000001274,0.16943850000000182,-0.10915799999997944,34.0,0.0,34.0,0.0,34.0,0.0
-0.0003569684999999999,-0.0004476307500000001,0.0003799792499999998,0.04331775000000704,0.12743850000000023,-0.06295799999998053,36.0,0.0,36.0,0.0,36.0,0.0
-0.0007832684999999999,-0.0006723307500000001,9.857924999999955e-05,0.049617750000003014,0.06653850000000006,0.07984200000001351,38.0,0.0,38.0,0.0,38.0,0.0
0.00047883150000000005,0.00025166925,-0.0004957207500000003,0.1126177499999983,-0.006961499999999177,-0.05875799999998321,40.0,0.0,40.0,0.0,40.0,0.0
0.00039273150000000007,-0.00039723075,-0.00015552075000000018,-0.03438225000000017,0.03503849999999886,-0.0860580000000084,42.0,0.0,42.0,0.0,42.0,0.0
0.00017643150000000007,-0.00066813075,0.00014687924999999937,-0.08688224999999505,-0.009061499999997835,-0.01675799999998162,44.0,0.0,44.0,0.0,44.0,0.0
-7.556849999999988e-05,0.00020756924999999998,0.00019727924999999973,0.0055177500000027635,0.03713850000000107,0.05674200000001406,46.0,0.0,46.0,0.0,46.0,0.0
