A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
0.0003071460000000001,-0.0003114562500000002,1.7408999999999914e-05,0.06458024999999878,-0.022900499999998658,0.04421549999997865,2.0,1055.5,2.0,1053.5,2.0,1007.0
0.00020844600000000015,-0.00019805625000000014,-0.00019049099999999966,0.08768024999999824,-0.04180049999999724,0.021115500000007614,4.0,11.0,4.0,5.0,4.0,1.0
3.624599999999998e-05,-6.562500000002226e-07,-0.00022409100000000005,0.12128024999999809,-0.05440049999999985,0.09251549999999042,6.0,2.0,6.0,0.0,6.0,1.0
0.000252546,0.0001316437499999999,-0.00017579100000000023,0.035180250000003355,0.02539949999999891,-0.06288450000002399,8.0,0.0,8.0,0.0,8.0,0.0
4.674600000000007e-05,9.174374999999985e-05,-9.89099999999972e-06,-0.021519750000003057,0.07369950000000003,-0.058684500000026674,10.0,0.0,10.0,0.0,10.0,0.0
-0.000280854,-0.00027155625000000014,0.00017490900000000044,0.02468024999999585,0.004399500000001666,0.10301549999999793,12.0,0.0,12.0,0.0,12.0,0.0
0.000309246,-9.515625000000019e-05,-5.819099999999954e-05,0.1359802499999958,-0.022900499999998658,-0.03558450000002722,14.0,0.0,14.0,0.0,14.0,0.0
0.000252546,-0.00019175625000000004,-0.00019889099999999965,-0.03621975000000077,-0.13630050000000082,-0.01878450000000953,16.0,0.0,16.0,0.0,16.0,0.0
-0.00030815399999999994,-0.00041435625000000014,-2.2490999999999917e-05,-0.011019749999995554,0.07999949999999956,0.03791549999999688,18.0,0.0,18.0,0.0,18.0,0.0
0.00025674599999999997,-0.0003828562500000001,0.000261009,0.07298024999999342,0.006499500000003877,0.09881549999997219,20.0,1.0,20.0,1.0,20.0,1.0
1.7346000000000115e-05,-9.515625000000019e-05,0.00015600900000000036,0.07088024999999476,0.09259950000000217,-0.020884499999993977,22.0,2.0,22.0,2.0,22.0,0.0
-0.00048245399999999994,-0.00040385625000000016,-0.00015269099999999994,-0.10551974999999914,0.06529950000000184,-0.14688449999999875,24.0,0.0,24.0,1.0,24.0,0.0
-9.185400000000005e-05,-8.46562500000001e-05,-0.0001778909999999999,0.007880249999992373,-0.008200500000000943,-0.07548450000001594,26.0,1.0,26.0,0.0,26.0,0.0
-0.00018005400000000002,-6.956250000000105e-06,-3.5091000000000115e-05,0.062480250000000126,0.08209950000000177,0.0421154999999942,28.0,0.0,28.0,0.0,28.0,0.0
-0.000427854,-0.00014765625,0.0003177090000000002,0.08138025000000226,-0.025000499999997317,0.033715499999999565,30.0,0.0,30.0,0.0,30.0,0.0
-0.0001254539999999999,-4.895625000000004e-05,0.0002652090000000002,0.062480250000000126,0.04849949999999836,0.031615499999986696,32.0,0.0,32.0,0.0,32.0,0.0
0.00011184600000000008,-6.785625000000012e-05,-2.0390999999999812e-05,0.001580249999996397,-0.11740049999999869,0.06311549999998078,34.0,0.0,34.0,0.0,34.0,0.0
-0.0001254539999999999,-0.0001455562500000001,4.80900000000015e-06,0.09608024999999998,0.010699500000001194,0.07991549999999847,36.0,0.0,36.0,0.0,36.0,0.0
2.5746000000000102e-05,4.974374999999992e-05,7.830900000000036e-05,0.11288024999999635,0.11989949999999894,0.016915499999981876,38.0,0.0,38.0,0.0,38.0,0.0
0.00026094599999999996,-0.00012035625000000015,0.0001077090000000001,0.08558024999999958,-0.1636004999999976,-0.02928449999998861,40.0,0.0,40.0,0.0,40.0,0.0
-2.465400000000004e-05,-0.00026105625000000026,-5.189100000000009e-05,-0.132819750000003,-0.08170049999999662,-0.1342845000000068,42.0,0.0,42.0,0.0,42.0,0.0
6.144600000000016e-05,-0.00012875625000000014,-0.00025979099999999967,0.06458024999999878,0.008599499999998983,0.006415500000002794,44.0,0.0,44.0,0.0,44.0,0.0
0.0003722459999999999,-3.8456250000000166e-05,-0.00028919099999999984,0.05198024999999973,-0.01660049999999913,-0.025084499999991294,46.0,0.0,46.0,0.0,46.0,0.0
2.5746000000000102e-05,-0.00013085625000000024,6.089999999999395e-07,-0.011019749999995554,-0.0754004999999971,0.016915499999981876,48.0,0.0,48.0,0.0,48.0,0.0
-0.0001170539999999999,0.00017994374999999994,0.00022740900000000046,-0.04251974999999675,-0.006100499999998732,-0.014584500000012213,50.0,0.0,50.0,0.0,50.0,0.0
0.0004457460000000001,0.00016524374999999985,8.040900000000004e-05,-0.00261975000000092,-0.014500500000000471,0.06101549999999634,,,,,,
-4.7754000000000004e-05,0.00015054374999999977,-0.000179991,0.11288024999999635,-0.05020049999999898,0.05051549999998883,,,,,,
-0.0005097539999999998,0.00015054374999999977,-0.00011489099999999978,0.07298024999999342,0.004399500000001666,-0.11328450000002022,,,,,,
-5.4053999999999886e-05,-3.425625000000017e-05,8.250900000000014e-05,0.06668024999999744,-0.008200500000000943,-0.0985845000000154,,,,,,
-0.00013385399999999998,-0.00025475624999999995,0.0002484090000000002,0.17378025000000008,0.13879950000000107,0.021115500000007614,,,,,,
-0.00030815399999999994,-0.00015185625,7.410900000000015e-05,0.06458024999999878,-0.025000499999997317,-0.04398450000002185,,,,,,
-3.653999999999962e-06,-0.00038915625000000007,-9.389099999999959e-05,0.1107802499999977,-0.05020049999999898,-0.07548450000001594,,,,,,
-0.00015485399999999995,-0.00019595625000000004,-0.00016109099999999993,0.07298024999999342,-0.05230049999999764,0.12611549999999738,,,,,,
-0.00030605399999999994,1.1943749999999758e-05,0.00020850899999999995,0.062480250000000126,-0.0040005000000000734,0.11141549999999256,,,,,,
-7.715399999999985e-05,-4.895625000000004e-05,0.0002568090000000002,0.014180249999995453,0.044299500000001046,-0.016684500000025082,,,,,,
-0.0004005539999999999,-8.67562500000002e-05,0.000105609,-0.07821975000000236,-0.043900499999999454,-0.025084499999991294,,,,,,
-0.0005391539999999999,0.00022824374999999997,-0.00010649099999999979,-0.05301975000000425,0.01909949999999938,-0.07968450000001326,,,,,,
-0.00016115399999999994,5.8143749999999906e-05,2.7909000000000007e-05,0.1002802499999973,0.14089950000000329,-0.06288450000002399,,,,,,
-0.00031025399999999993,2.244374999999985e-05,0.0003534090000000003,-0.06981975000000062,0.09679949999999948,-0.00198449999999184,,,,,,
-0.0002724539999999999,6.23437499999999e-05,0.00018330900000000042,-0.025719750000000374,0.016999500000000722,-0.0817844999999977,,,,,,
0.00011184600000000008,9.84374999999987e-06,-9.179099999999992e-05,-0.02991974999999769,-0.13840049999999948,-0.02928449999998861,,,,,,
7.194600000000003e-05,2.6643749999999845e-05,-0.00028709099999999974,0.09188024999999556,0.13039949999999934,-0.027184500000004164,,,,,,
