A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
-0.00021128624999999996,8.892975000000022e-05,-5.560274999999969e-05,0.11941649999999981,0.030024749999999045,-0.08449349999997935,2.0,1010.5,2.0,1033.5,2.0,984.0
0.0005930137500000001,8.892975000000022e-05,0.0003769972500000003,0.0942164999999946,0.0867247500000019,0.024706500000007736,4.0,17.0,4.0,1.5,4.0,4.0
-0.00024068625000000002,-0.0001903702499999997,0.00015019725000000022,-0.021283500000002675,0.06992474999999843,-0.006793499999986352,6.0,0.0,6.0,0.0,6.0,1.0
-0.00065018625,9.52297500000001e-05,-0.00020050274999999958,-0.0926834999999997,0.05102474999999984,-0.07819349999999758,8.0,0.0,8.0,0.0,8.0,0.0
0.00035151375000000017,0.00021072975000000025,-0.00010390274999999994,0.010216499999991413,0.21272474999999957,-0.010993499999983669,10.0,0.0,10.0,0.0,10.0,0.0
0.00018351375,-0.00043817024999999975,7.249725000000023e-05,0.05221650000000011,0.027924750000000387,0.016306500000013102,12.0,0.0,12.0,0.0,12.0,0.0
-0.00032048625,-0.0005221702499999997,0.00020059725000000058,0.04171649999999261,0.09512475000000009,0.058306500000014694,14.0,0.0,14.0,0.0,14.0,0.0
0.0003200137499999999,-0.0007657702499999997,-3.102749999999658e-06,0.09631650000000036,0.01112475000000046,-0.08029349999998203,16.0,0.0,16.0,0.0,16.0,0.0
0.0008177137500000001,8.892975000000022e-05,-0.0002110027500000001,0.08161649999999554,0.04892475000000118,-0.05089350000000081,18.0,0.0,18.0,0.0,18.0,0.0
-6.008624999999997e-05,0.0004963297500000003,-0.00010390274999999994,0.016516499999994494,0.03632474999999857,-0.11599349999997344,20.0,0.0,20.0,0.5,20.0,1.0
-0.00028478624999999996,-9.587024999999972e-05,0.0003223972500000002,0.1299165000000002,-0.020375250000000733,0.039406500000012556,22.0,2.0,22.0,1.0,22.0,0.0
0.00028641374999999994,9.942975000000009e-05,0.00033289725000000027,-0.01708350000000536,0.0048247500000009325,-0.1180934999999863,24.0,1.0,24.0,1.5,24.0,0.0
-0.00018398625,-3.707024999999981e-05,8.719725000000053e-05,0.0837165000000013,0.07832475000000017,0.0037064999999927295,26.0,0.0,26.0,1.0,26.0,0.0
-0.00017138625000000002,-7.487024999999975e-05,1.99972500000002e-05,0.19081649999999684,0.1518247499999994,0.0058065000000340206,28.0,1.0,28.0,0.0,28.0,0.0
7.641375000000004e-05,0.00011622975000000028,1.5797250000000422e-05,-0.00658350000000496,0.08882475000000056,0.024706500000007736,30.0,0.0,30.0,0.0,30.0,0.0
-0.00029318624999999994,-0.00044867024999999973,6.199725000000014e-05,-0.04858350000000655,-0.08127525000000091,-0.031993499999998676,32.0,0.0,32.0,0.0,32.0,0.0
-0.00034778624999999997,-0.0004990702499999997,0.0001606972500000003,0.09001649999999728,-0.0014752499999985957,-0.061393499999979895,34.0,0.0,34.0,0.0,34.0,0.0
0.00017511375,-0.00014837024999999975,-5.140274999999991e-05,0.15721649999999698,0.16022475000000114,0.10660649999999805,36.0,0.0,36.0,0.0,36.0,0.0
9.213750000000034e-06,-0.00034577024999999967,-6.190274999999957e-05,-0.0821835000000064,-0.05187525000000193,-0.05299349999998526,38.0,0.0,38.0,0.0,38.0,0.0
-0.00023858625000000003,-9.797024999999983e-05,-0.00011860274999999981,-0.010783500000002277,-0.02667525000000026,-0.021493499999991172,40.0,0.0,40.0,0.0,40.0,0.0
-9.686249999999938e-06,-0.00010007024999999971,0.00018589725000000027,-0.04018350000000481,-0.011975250000002546,0.06250650000001201,42.0,0.0,42.0,0.0,42.0,0.0
-0.00019238625,-0.0002659702499999998,0.00021739725000000012,0.03331649999999797,-0.014075249999997652,-0.09289349999997398,44.0,0.0,44.0,0.0,44.0,0.0
-0.00034778624999999997,-1.3970249999999736e-05,0.00018589725000000027,0.001816499999996779,-0.06657524999999964,-0.11599349999997344,46.0,0.0,46.0,0.0,46.0,0.0
6.591375000000006e-05,4.929750000000127e-06,2.8397250000000186e-05,-0.004483500000006302,0.14552474999999987,0.02050650000001042,48.0,0.0,48.0,0.0,48.0,0.0
-7.058624999999995e-05,0.00021282975000000036,0.00020689725000000003,-0.06958350000000735,0.0846247499999997,-0.05719349999998258,50.0,0.0,50.0,0.0,50.0,0.0
0.00011421374999999998,0.00016032975000000033,0.00016489725000000052,0.06481649999999917,0.030024749999999045,-0.05299349999998526,,,,,,
-0.0003288862499999999,-0.0005221702499999997,-0.00011440275000000003,-0.021283500000002675,-0.06027525000000011,-0.05719349999998258,,,,,,
