A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
-0.00038315024999999994,-0.0002895427499999999,-0.00012572175000000012,0.009035249999996608,-0.01293074999999888,0.23604524999996102,2.0,1026.5,2.0,1067.5,2.0,1008.0
-9.755024999999994e-05,-0.00027064275,-8.162175000000008e-05,0.038435249999999144,0.058469250000001693,-0.057954750000021704,4.0,12.0,4.0,3.0,4.0,3.0
-0.00025715025,8.425725e-05,5.697824999999993e-05,-0.06236475000000041,-0.02343074999999928,-0.1356547500000147,6.0,1.0,6.0,0.0,6.0,0.0
-0.00033695025,5.275724999999993e-05,0.00011367825000000017,0.17283524999999855,0.058469250000001693,0.005045249999994894,8.0,0.0,8.0,0.0,8.0,1.0
0.00024264974999999999,-2.0742750000000065e-05,-0.0001341217500000001,0.2379352499999996,-0.08013074999999859,0.04284524999997075,10.0,0.0,10.0,0.0,10.0,0.0
0.0003791497499999999,0.00011365724999999995,-0.0001299217499999999,0.023735249999994323,-0.01713074999999975,-0.011754750000022796,12.0,0.0,12.0,0.0,12.0,0.0
-0.00014165024999999998,0.00012415725000000004,-4.382175000000035e-05,0.0405352499999978,0.060569250000003905,-0.0474547500000142,14.0,0.0,14.0,0.0,14.0,0.0
0.00032454974999999997,2.3572500000000086e-06,0.00025227824999999975,0.06783525000000168,0.012269250000002785,0.05754524999997557,16.0,0.0,16.0,0.0,16.0,0.0
0.0005618497499999999,0.00023755724999999987,0.00013887825000000013,0.12663524999999964,0.043769250000000426,-0.03695475000003512,18.0,0.0,18.0,0.0,18.0,0.0
0.00015234975,4.855724999999994e-05,-0.0002139217500000002,0.10563524999999885,0.06476925000000122,0.04914524999998093,20.0,0.0,20.0,0.5,20.0,1.0
3.894974999999997e-05,0.00015565724999999989,-0.0003546217500000003,0.023735249999994323,-0.13473074999999923,-0.07685474999999542,22.0,3.0,22.0,2.5,22.0,0.0
0.00033714974999999995,2.755724999999997e-05,-0.0001992217499999999,0.051035250000005306,0.052169250000002165,0.09324524999996697,24.0,0.0,24.0,1.0,24.0,0.0
0.00027624974999999993,0.00013255725000000003,-6.272175e-05,0.09303524999999979,0.10676925000000281,0.1604452499999809,26.0,0.0,26.0,0.0,26.0,0.0
-0.00017525024999999993,0.00018505725000000006,3.177824999999997e-05,-0.05606475000000444,0.045869249999999084,-0.05585475000003726,28.0,1.0,28.0,0.0,28.0,0.0
-0.00011855025000000001,0.00036145725,-0.00018032175000000025,0.0006352500000019745,-0.0066307499999993524,-0.11465475000002812,30.0,0.0,30.0,0.0,30.0,0.0
0.00024054974999999988,0.00013465724999999992,-0.0002139217500000002,0.09303524999999979,0.07946924999999894,-0.07265475000002652,32.0,0.0,32.0,0.0,32.0,0.0
0.00016914975,0.00011995725000000005,-1.6521750000000283e-05,0.04683525000000088,0.02906925000000271,-0.08105475000002116,34.0,0.0,34.0,0.0,34.0,0.0
0.00013764974999999993,-0.00020974275,0.00016407824999999966,0.011135249999995267,-0.03183075000000102,-0.17555475000000342,36.0,0.0,36.0,0.0,36.0,0.0
0.00021954975000000013,-0.00015724274999999997,0.00021867825000000023,0.1392352499999987,0.012269250000002785,-0.02015475000001743,38.0,0.0,38.0,0.0,38.0,0.0
-6.815025000000009e-05,-4.174275000000003e-05,-1.2321750000000072e-05,0.13503524999999428,-0.09483074999999985,-0.15455475000001684,40.0,0.0,40.0,0.0,40.0,0.0
