A1,A2,A3,SG2,SG3,SG7,SG2-Range,SG2-Cycles,SG3-Range,SG3-Cycles,SG7-Range,SG7-Cycles
-0.00023015999999999998,-0.00022355024999999996,0.000315231,0.007365749999998172,-0.06305775000000224,-0.0028507500000216623,2.0,1045.5,2.0,1034.0,2.0,1035.0
0.00022344,-0.00047975025,-1.8690000000002628e-06,-0.022034249999997257,-0.09245775000000123,0.062249249999979384,4.0,13.0,4.0,6.0,4.0,4.0
7.85400000000001e-05,-0.00033065025,-3.1269e-05,0.14386575000000335,0.05454225000000079,-0.0994507500000168,6.0,2.0,6.0,0.0,6.0,0.0
-0.00016925999999999996,-0.0001269502500000001,2.9631000000000015e-05,-0.00313424999999512,0.06924225000000206,0.003449249999988524,8.0,0.0,8.0,0.0,8.0,1.0
0.00020874000000000012,-8.495024999999995e-05,0.00036773100000000005,-0.0073342499999995425,0.010442250000000541,-0.07005075000003558,10.0,0.0,10.0,0.0,10.0,0.0
0.00031373999999999996,-0.0001269502500000001,0.00019973099999999987,0.07666575000000364,0.025142249999998256,-0.0742507500000329,12.0,0.0,12.0,0.0,12.0,0.0
-0.00012726000000000003,-1.985025000000016e-05,-0.00013836900000000017,0.028365749999998968,0.004142250000001013,0.018149249999993344,14.0,0.0,14.0,0.0,14.0,0.0
-2.645999999999996e-05,5.784975000000005e-05,-0.00016146900000000002,0.03676575000000071,0.10704224999999923,-0.09315075000000661,16.0,0.0,16.0,0.0,16.0,0.0
0.00016044000000000008,0.00015234975,8.213100000000004e-05,0.17536575000000454,-0.02525774999999797,0.03704924999996706,18.0,0.0,18.0,0.0,18.0,0.0
-4.9559999999999925e-05,0.00031614974999999977,0.0002312309999999997,0.08506574999999827,0.018842249999998728,0.0412492499999928,20.0,1.0,20.0,0.0,20.0,1.0
-3.066000000000006e-05,-3.8750250000000024e-05,8.423100000000015e-05,-0.08083424999999522,0.07554225000000159,-0.10575075000002698,22.0,2.0,22.0,2.5,22.0,0.0
0.00013734,-9.350250000000069e-06,-0.00015306900000000003,0.11866574999999813,0.05664224999999945,-0.07635075000001734,24.0,0.0,24.0,0.5,24.0,0.0
-5.5859999999999916e-05,-7.655025000000018e-05,-6.486899999999995e-05,0.00946574999999683,0.05454225000000079,-0.05325075000001789,26.0,0.0,26.0,1.0,26.0,0.0
6.174000000000002e-05,-0.00015215025000000007,0.000176631,0.0577657500000015,-0.09455774999999988,-0.007050750000018979,28.0,1.0,28.0,0.0,28.0,0.0
0.0001562400000000001,-0.0001311502500000001,0.00027533099999999975,0.047265750000001105,-0.04625775000000232,-0.10575075000002698,30.0,0.0,30.0,0.0,30.0,0.0
-0.00015665999999999998,-0.00012485025,4.013100000000011e-05,0.13336574999999584,-0.010557750000000254,0.03704924999996706,32.0,0.0,32.0,0.0,32.0,0.0
-0.00012306000000000003,-9.755024999999994e-05,-8.168999999999711e-06,0.1669657499999957,-0.012657749999998913,-0.09105074999999374,34.0,0.0,34.0,0.0,34.0,0.0
0.00018353999999999994,-0.00011645025000000002,0.000115731,0.038865749999999366,0.044042250000000394,-0.04905075000002057,36.0,0.0,36.0,0.0,36.0,0.0
-0.00032465999999999994,4.314974999999996e-05,0.00035093100000000007,0.01996574999999723,-0.08405774999999949,0.05384924999998475,38.0,0.0,38.0,0.0,38.0,0.0
-0.0002763599999999999,0.00010194974999999987,0.00019973099999999987,0.11236575000000215,0.00834224999999833,-0.015450750000013613,40.0,0.0,40.0,0.0,40.0,0.0
0.00011844000000000015,0.00015654975,-2.7069000000000225e-05,0.08506574999999827,-0.09245775000000123,-0.10575075000002698,42.0,0.0,42.0,0.0,42.0,0.0
-0.00015455999999999998,0.0001544497499999999,-8.796899999999981e-05,0.0892657500000027,-0.07145775000000043,-0.09525075000001948,44.0,0.0,44.0,0.0,44.0,0.0
-0.00038135999999999997,0.00013764974999999993,0.00017243100000000023,0.05146574999999842,-0.05885774999999782,0.020249249999977792,46.0,0.0,46.0,0.0,46.0,0.0
-2.8559999999999957e-05,0.0002321497500000001,0.0003278309999999998,0.11236575000000215,0.029342249999999126,-0.07635075000001734,48.0,0.0,48.0,0.0,48.0,0.0
-0.00018185999999999994,7.46497499999998e-05,3.383099999999979e-05,0.10396575000000041,0.05034224999999992,0.060149249999966514,50.0,0.0,50.0,0.0,50.0,0.0
-9.575999999999996e-05,6.414974999999993e-05,-0.00016356900000000013,0.007365749999998172,-0.03365774999999971,-0.055350750000002336,,,,,,
0.00012264000000000014,-1.7750250000000056e-05,-8.166900000000036e-05,0.00946574999999683,-0.002157749999998515,-0.0742507500000329,,,,,,
0.00010794000000000005,3.264974999999987e-05,5.693100000000008e-05,0.1774657500000032,0.07554225000000159,-0.05955074999999965,,,,,,
0.00019824000000000003,-8.285025000000007e-05,0.00012413099999999998,0.04306575000000379,0.010442250000000541,-0.03435075000001575,,,,,,
0.0006413400000000001,0.00011874974999999985,-7.956899999999982e-05,-0.08503424999999964,0.004142250000001013,0.0412492499999928,,,,,,
0.00031584000000000007,0.00019224975000000006,-0.0003105690000000001,-0.04303425000000516,0.1007422499999997,-0.025950750000021117,,,,,,
-1.2599999999998897e-06,3.894974999999997e-05,-0.000255969,-0.0073342499999995425,-0.02945774999999884,-0.057450750000015205,,,,,,
0.00025494000000000005,1.3749750000000005e-05,-9.63689999999998e-05,0.07246574999999922,0.04824224999999771,0.01184925000001158,,,,,,
0.00044394,0.0001544497499999999,0.0001640309999999998,-0.05983425000000153,0.035642249999998654,-0.04905075000002057,,,,,,
-5.376000000000003e-05,6.204974999999982e-05,-2.2869000000000014e-05,0.13126574999999718,0.0125422499999992,-0.042750750000010385,,,,,,
-0.00023225999999999998,8.51497499999999e-05,-0.0001908690000000002,0.05146574999999842,0.06294225000000253,-0.044850750000023254,,,,,,
8.483999999999998e-05,3.054974999999976e-05,-7.536900000000004e-05,0.0010657500000021969,-0.06935775000000177,-0.055350750000002336,,,,,,
