acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.05469317,-0.033983372,-0.08446651,-0.05402148,638.8084,489.41696,-171.01575,-61.75331,-0.13581298,2.0,1368.0,123.42857142857143
-0.05366058,-0.03435556,-0.084680215,-0.05355155,638.83844,488.6096,-171.0149,-61.784344,-0.12950683,4.0,7.5,123.42857142857143
-0.05327209,-0.03573496,-0.08423013,-0.054392252,638.3396,488.9693,-170.99559,-61.762695,-0.2342633,6.0,3.0,123.42857142857143
-0.05379564,-0.034072313,-0.084451295,-0.052693184,639.0656,488.95325,-171.04424,-61.772762,-0.081800535,8.0,0.0,123.42857142857143
-0.0539092,-0.033331405,-0.08446844,-0.05232281,638.5093,489.36496,-171.03241,-61.82816,-0.19863097,10.0,0.0,123.42857142857143
-0.05342965,-0.03483322,-0.08385806,-0.0550794,638.34296,488.15186,-171.01169,-61.780487,-0.23355834,12.0,0.0,123.42857142857143
-0.05337883,-0.03454014,-0.08464929,-0.054494034,639.199,489.36108,-170.9843,-61.76103,-0.053794555,14.0,0.0,123.42857142857143
-0.053352673,-0.034839407,-0.08569305,-0.054576825,638.8542,489.1341,-171.01582,-61.789112,-0.12619995,16.0,0.5,123.42857142857143
-0.053938568,-0.035198607,-0.084889,-0.055270698,638.1112,488.47482,-171.02023,-61.835163,-0.28222594,18.0,0.5,123.42857142857143
-0.054695416,-0.034260403,-0.0837584,-0.053978052,638.7897,488.8003,-170.99486,-61.77807,-0.13974792,20.0,0.0,123.42857142857143
-0.05289468,-0.034507524,-0.08377973,-0.05338691,638.9444,489.0726,-171.00636,-61.744953,-0.10725585,22.0,0.0,123.42857142857143
-0.053398933,-0.035214037,-0.0843312,-0.05390817,638.485,488.7728,-170.98917,-61.805992,-0.2037323,24.0,0.0,123.42857142857143
-0.05395742,-0.03343382,-0.08480847,-0.05312913,639.0723,489.20883,-170.95432,-61.739407,-0.080390625,26.0,0.0,123.42857142857143
-0.053758223,-0.033302307,-0.08476954,-0.053201567,638.94586,488.88345,-171.0015,-61.790997,-0.10694824,28.0,0.0,123.42857142857143
-0.054030735,-0.03469304,-0.08450289,-0.054899465,637.4774,488.16946,-171.0284,-61.89477,-0.41532165,30.0,0.0,123.42857142857143
-0.053676,-0.03470282,-0.08494703,-0.05434424,638.4772,489.10815,-170.9842,-61.781387,-0.20537291,,,123.42857142857143
-0.05340174,-0.03529558,-0.08552125,-0.054257292,638.5137,488.35513,-171.04478,-61.826973,-0.19770813,,,123.42857142857143
-0.053550746,-0.035602488,-0.0844455,-0.05478545,637.9428,488.25662,-171.01854,-61.816673,-0.3175891,,,123.42857142857143
-0.054347184,-0.03321818,-0.08389723,-0.053192835,638.83044,488.83615,-171.00194,-61.75299,-0.1311859,,,123.42857142857143
-0.053754393,-0.033279315,-0.08462088,-0.053099297,638.75287,489.28976,-171.07532,-61.770477,-0.1474768,,,123.42857142857143
-0.053067952,-0.03585836,-0.08420224,-0.05397404,637.9107,488.5326,-171.02185,-61.85431,-0.32433105,,,123.42857142857143
-0.053957514,-0.033857238,-0.08363714,-0.053758405,638.8256,489.09033,-171.02829,-61.77362,-0.13219848,,,123.42857142857143
-0.053774945,-0.033009786,-0.08468921,-0.053986926,638.41144,488.84534,-170.9889,-61.762386,-0.21917725,,,123.42857142857143
-0.053342953,-0.035025533,-0.085169,-0.054644156,638.18884,488.55258,-171.04166,-61.820805,-0.26592222,,,123.42857142857143
-0.054307364,-0.03508799,-0.08496997,-0.053955358,638.58685,488.4998,-171.00136,-61.797485,-0.18234009,,,123.42857142857143
-0.053438205,-0.034854226,-0.08417603,-0.054148763,639.0717,488.8024,-171.01575,-61.760197,-0.0805188,,,123.42857142857143
-0.053591993,-0.03511729,-0.08315888,-0.054172844,638.22174,489.00308,-171.03514,-61.809853,-0.25901365,,,123.42857142857143
-0.05445533,-0.033368737,-0.08386927,-0.052441243,638.64124,488.66373,-170.99509,-61.734615,-0.17091979,,,123.42857142857143
-0.052966006,-0.033790033,-0.084574275,-0.053216476,638.2522,488.97833,-171.03467,-61.808716,-0.25261778,,,123.42857142857143
-0.05318692,-0.03518141,-0.08449716,-0.054683734,638.75244,488.92773,-171.06288,-61.790447,-0.14756653,,,123.42857142857143
-0.05483751,-0.034483112,-0.08497928,-0.053809356,638.69183,488.8989,-171.03311,-61.76627,-0.16029419,,,123.42857142857143
-0.054336056,-0.034244146,-0.08498074,-0.05461733,638.33246,488.5684,-171.04855,-61.80276,-0.23576294,,,123.42857142857143
-0.053665172,-0.03481893,-0.08504657,-0.0548601,637.89526,488.46017,-171.00816,-61.804974,-0.32757384,,,123.42857142857143
-0.05382243,-0.0344096,-0.08438584,-0.0536258,638.55975,488.83914,-170.99803,-61.759422,-0.188031,,,123.42857142857143
-0.05335582,-0.034554765,-0.08433839,-0.053169087,638.5873,488.75082,-171.04213,-61.766365,-0.18225037,,,123.42857142857143
-0.053850897,-0.034956723,-0.084731914,-0.05391887,637.94904,488.14832,-170.99977,-61.839508,-0.31628174,,,123.42857142857143
-0.053750426,-0.033539247,-0.083686106,-0.05352441,638.81946,489.49088,-171.00809,-61.742218,-0.13349304,,,123.42857142857143
-0.05317374,-0.033100322,-0.083533645,-0.053026296,638.52936,489.04272,-171.02812,-61.814407,-0.19441405,,,123.42857142857143
