Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
430.00253,0.23387878,0.113222346,0.21232153,0.20944405,0.12404342,0.18657303,0.09068298,0.13472511,8.367671,8.258664,8.903485,8.713069,2.0,930.5,2.0,917.5,2.0,659.5,2.0,658.5,82.634628975265,80.9190311418685
430.00504,0.28967604,0.16225524,0.2461378,0.25171578,0.20689178,0.24575087,0.16677016,0.20235763,8.367272,8.25968,8.90331,8.713244,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,82.634628975265,80.9190311418685
430.0075,0.21189857,0.109841764,0.17850529,0.18239135,0.15955077,0.1916455,0.16169769,0.1837596,8.368173,8.261171,8.904383,8.714131,6.0,0.0,6.0,0.0,6.0,1.0,6.0,1.0,82.634628975265,80.9190311418685
430.01,0.05634201,-0.035568237,0.041548345,0.03528946,0.005684509,0.027637482,0.05855621,0.048492964,8.36987,8.262374,8.906105,8.715829,8.0,1.0,8.0,7.0,8.0,11.0,8.0,3.0,82.634628975265,80.9190311418685
430.0125,-0.12457535,-0.24015929,-0.1173888,-0.15070038,-0.18368912,-0.16849892,-0.08685379,-0.13749687,8.371793,8.263369,8.907641,8.718286,10.0,12.0,10.0,7.0,10.0,2.0,10.0,9.5,82.634628975265,80.9190311418685
430.015,-0.2818222,-0.40078673,-0.24589147,-0.28596702,-0.34600523,-0.337581,-0.21873824,-0.3015065,8.372857,8.264571,8.909622,8.721318,12.0,1.0,12.0,0.0,12.0,0.0,12.0,0.5,82.634628975265,80.9190311418685
430.01752,-0.29703963,-0.4312216,-0.27125385,-0.30794722,-0.40687498,-0.41197792,-0.28637236,-0.37759367,8.373982,8.26596,8.912737,8.724322,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,82.634628975265,80.9190311418685
430.02002,-0.21418968,-0.36866316,-0.22898334,-0.24876776,-0.37475142,-0.391688,-0.2812999,-0.3708309,8.37613,8.267566,8.916707,8.72715,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,82.634628975265,80.9190311418685
430.02252,-0.068778075,-0.2418512,-0.1173888,-0.12533797,-0.23779449,-0.2733307,-0.18661147,-0.2795263,8.378574,8.269234,8.920059,8.72949,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,82.634628975265,80.9190311418685
430.02502,0.05634201,-0.118419796,-0.019321002,-0.034033354,-0.10591003,-0.14144622,-0.07840072,-0.16454956,8.381316,8.270705,8.921668,8.73067,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,82.634628975265,80.9190311418685
430.02753,0.061414488,-0.10320236,-0.022702789,-0.047560498,-0.07885574,-0.10593887,-0.05303833,-0.12058914,8.383555,8.271638,8.921957,8.730602,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,82.634628975265,80.9190311418685
430.03003,-0.014672698,-0.16914459,-0.09033571,-0.1202655,-0.14310928,-0.14313652,-0.09699874,-0.15947707,8.385059,8.272104,8.921874,8.729451,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,82.634628975265,80.9190311418685
430.03253,-0.12288505,-0.27566665,-0.17825855,-0.2183329,-0.2597763,-0.22598808,-0.17139404,-0.23556426,8.386287,8.272861,8.9218025,8.728008,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,82.634628975265,80.9190311418685
430.03503,-0.187137,-0.31455457,-0.20869341,-0.26060462,-0.34262466,-0.29869306,-0.24240874,-0.28290847,8.387033,8.274074,8.921823,8.726935,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,82.634628975265,80.9190311418685
430.0375,-0.13133971,-0.23339492,-0.13260624,-0.19466239,-0.3020448,-0.2682582,-0.22381072,-0.25923637,8.3873,8.275213,8.921163,8.726263,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,82.634628975265,80.9190311418685
430.04,0.014071884,-0.07445938,0.0026596067,-0.050942685,-0.1853778,-0.16849892,-0.12405304,-0.15947707,8.386869,8.275566,8.920173,8.725502,,,,,,,,,82.634628975265,80.9190311418685
430.0425,0.21697105,0.116602935,0.18188667,0.1485743,0.01752136,-0.007869873,0.033193815,0.011295319,8.385745,8.275462,8.91878,8.724302,,,,,,,,,82.634628975265,80.9190311418685
430.045,0.38436127,0.24341491,0.3425149,0.31258392,0.2254898,0.17135559,0.20903869,0.17868713,8.383965,8.275245,8.9171505,8.722713,,,,,,,,,82.634628975265,80.9190311418685
430.04752,0.3961981,0.2467987,0.3932397,0.34978315,0.30326888,0.25758773,0.31218016,0.26660958,8.382093,8.274343,8.916068,8.721396,,,,,,,,,82.634628975265,80.9190311418685
430.05002,0.31841904,0.17578399,0.3458967,0.27876845,0.25761658,0.24913466,0.30541578,0.25308242,8.380211,8.27256,8.915779,8.721581,,,,,,,,,82.634628975265,80.9190311418685
430.05252,0.19498923,0.05573318,0.23768394,0.16548362,0.127424,0.15613815,0.21073058,0.17023246,8.377849,8.270613,8.915738,8.723162,,,,,,,,,82.634628975265,80.9190311418685
430.05502,0.073249735,-0.03218765,0.13961615,0.09108673,-0.004460449,0.0479274,0.08729919,0.0654023,8.37526,8.268716,8.916491,8.724897,,,,,,,,,82.634628975265,80.9190311418685
430.05753,0.04112457,-0.03726013,0.10410879,0.0724871,-0.03320343,0.017492523,0.021360168,0.006222839,8.373154,8.266757,8.9170475,8.725834,,,,,,,,,82.634628975265,80.9190311418685
430.06003,0.1070668,0.025298309,0.13285297,0.113066934,0.01752136,0.049616087,0.03995819,0.016367797,8.372151,8.265151,8.917099,8.725717,,,,,,,,,82.634628975265,80.9190311418685
430.06253,0.21527915,0.11829483,0.21908471,0.20268127,0.120659634,0.11725021,0.14478835,0.08569221,8.372284,8.264218,8.9168825,8.725571,,,,,,,,,82.634628975265,80.9190311418685
430.06503,0.2964388,0.1960739,0.27657267,0.24833357,0.19674683,0.17304748,0.24792983,0.15332474,8.372448,8.263731,8.916718,8.726213,,,,,,,,,82.634628975265,80.9190311418685
430.06754,0.23218848,0.15042159,0.20555837,0.17731887,0.1544783,0.14768508,0.24623793,0.1381073,8.37257,8.263503,8.916212,8.727004,,,,,,,,,82.634628975265,80.9190311418685
430.07,0.08508659,0.01515335,0.04323944,0.023454208,0.03781128,0.0462355,0.15155274,0.033275526,8.373552,8.2638035,8.915274,8.727267,,,,,,,,,82.634628975265,80.9190311418685
