acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.05556385,-0.033847917,-0.07734336,-0.05518593,624.7468,491.6785,-198.95277,-85.51084,0.01796997,2.0,1341.5,160.0
-0.055451006,-0.032948893,-0.077788204,-0.053830687,625.17236,492.20374,-199.03836,-85.46518,0.10733276,4.0,11.0,160.0
-0.055831395,-0.034208395,-0.07723277,-0.055291824,625.8286,492.62115,-199.01549,-85.451454,0.24514526,6.0,5.0,160.0
-0.055497847,-0.033971544,-0.07723443,-0.054516926,624.8842,492.04977,-198.99861,-85.488625,0.0468219,8.0,2.0,160.0
-0.05550019,-0.033101276,-0.077479094,-0.053801283,624.7284,491.5773,-198.98302,-85.46854,0.014099121,10.0,0.0,160.0
-0.054752633,-0.034390666,-0.077326715,-0.05555159,625.85596,492.50937,-198.99974,-85.467804,0.25088745,12.0,0.0,160.0
-0.05521893,-0.0352641,-0.07713567,-0.0548583,625.51764,492.04413,-198.96257,-85.487885,0.1798407,14.0,0.0,160.0
-0.05579177,-0.033280175,-0.07757769,-0.053768434,624.4662,491.4687,-199.01842,-85.495094,-0.040964354,16.0,0.5,160.0
-0.055425983,-0.033326067,-0.07791613,-0.05494642,624.0341,491.37228,-199.00989,-85.54279,-0.13169861,18.0,0.0,160.0
-0.05530516,-0.033539087,-0.077978574,-0.055002782,624.9801,492.00262,-199.02577,-85.49147,0.066958,20.0,0.5,160.0
-0.055537466,-0.03333303,-0.07763956,-0.05382989,625.21497,492.02356,-198.98984,-85.43644,0.1162793,22.0,0.0,160.0
-0.05564851,-0.03547022,-0.07739908,-0.05519805,624.0216,490.9711,-199.02814,-85.53576,-0.13432617,24.0,0.0,160.0
-0.055880107,-0.033582646,-0.07721245,-0.054606285,624.66284,491.55176,-199.00014,-85.515785,0.00033325196,26.0,0.0,160.0
-0.055242047,-0.03285238,-0.077534266,-0.054044478,625.3089,491.96448,-199.00645,-85.47439,0.13600524,28.0,0.0,160.0
-0.054951753,-0.03440544,-0.077690765,-0.055082105,624.4035,491.48923,-199.0042,-85.50681,-0.054127805,30.0,0.0,160.0
-0.05617328,-0.034680557,-0.07776126,-0.055154964,624.94147,491.9022,-199.01643,-85.52393,0.058844604,,,160.0
-0.055532213,-0.033234578,-0.07701816,-0.05354523,625.6004,492.18973,-199.00754,-85.477806,0.19722107,,,160.0
