acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
0.0035979855,0.004160479,-0.012394607,-0.013815843,579.69666,439.71777,-359.60406,-218.63109,0.22095886,2.0,1021.5,135.0
0.0040776087,0.005396452,-0.012423703,-0.014039552,579.8863,439.60324,-359.61368,-218.61021,0.26078245,4.0,7.5,135.0
0.004344179,0.004775958,-0.012969237,-0.01400017,580.03394,439.72104,-359.56088,-218.59384,0.2917877,6.0,3.0,135.0
0.0031632832,0.0040691523,-0.013004594,-0.014073447,579.956,439.64554,-359.5954,-218.62492,0.27541992,8.0,6.0,135.0
0.0049787457,0.0042597344,-0.013251846,-0.013990765,579.6491,439.54434,-359.61658,-218.60251,0.21097411,10.0,2.0,135.0
0.004500063,0.005221398,-0.011999051,-0.014032264,579.9271,439.80508,-359.61,-218.61824,0.2693573,12.0,0.5,135.0
0.0033611355,0.0043063364,-0.012188187,-0.014564128,580.0789,439.72165,-359.55902,-218.59729,0.30123413,14.0,0.0,135.0
0.004895393,0.004242536,-0.013063294,-0.014037942,579.8199,439.5215,-359.60715,-218.59283,0.24683715,16.0,0.0,135.0
0.0038388278,0.003396827,-0.012468682,-0.0135784885,579.8719,439.56015,-359.6042,-218.62427,0.25775757,18.0,0.5,135.0
0.0029314973,0.0039935815,-0.012228604,-0.01460805,579.8469,439.5208,-359.61023,-218.62027,0.25251526,20.0,0.0,135.0
0.0037540859,0.0055881427,-0.013199855,-0.013938481,579.88794,439.6021,-359.6227,-218.60295,0.26112854,22.0,0.5,135.0
0.0045455373,0.0047002872,-0.012597364,-0.013735661,579.947,439.86145,-359.575,-218.621,0.27353576,24.0,0.0,135.0
0.003381278,0.0037439247,-0.01195034,-0.013521592,579.77527,439.5274,-359.59845,-218.5896,0.23746765,26.0,0.0,135.0
0.0045399386,0.0049278946,-0.012660003,-0.01403762,579.99274,439.617,-359.58795,-218.60274,0.28313598,28.0,0.0,135.0
0.0045942506,0.0051430212,-0.0131860105,-0.014035528,579.8549,439.60187,-359.64108,-218.62216,0.25419432,30.0,0.0,135.0
0.0025806478,0.0044540465,-0.012855825,-0.014191968,579.8769,439.88586,-359.62167,-218.59625,0.25880858,,,135.0
0.005006798,0.004197629,-0.013260293,-0.014311033,579.9599,439.34503,-359.60385,-218.59915,0.27624023,,,135.0
0.004763389,0.0038722588,-0.012702328,-0.014096927,580.0905,439.9189,-359.59402,-218.64104,0.30366942,,,135.0
0.0027025621,0.0037046957,-0.011978318,-0.014785245,579.9317,439.84927,-359.59067,-218.61156,0.2703186,,,135.0
0.0034305644,0.004923184,-0.013166918,-0.013922465,579.7079,440.01126,-359.61368,-218.61641,0.22331725,,,135.0
0.004031051,0.0046514217,-0.013081339,-0.014039049,579.7863,439.4256,-359.6125,-218.59624,0.2397876,,,135.0
0.004096458,0.003674866,-0.012325327,-0.013514955,580.03986,439.4644,-359.59512,-218.62022,0.293031,,,135.0
0.0047817095,0.004747181,-0.012158761,-0.013629976,580.1478,439.45996,-359.60977,-218.61671,0.31570494,,,135.0
0.0043101017,0.0049348865,-0.013116956,-0.013633172,579.8615,439.79468,-359.62244,-218.61516,0.2555786,,,135.0
0.0032022244,0.0049871583,-0.012122965,-0.013596354,579.82874,439.7767,-359.58975,-218.6044,0.24869567,,,135.0
0.0048528626,0.004774841,-0.011822164,-0.013742374,579.8588,439.45328,-359.58804,-218.59093,0.25501463,,,135.0
0.004333256,0.004274468,-0.01288297,-0.014397005,579.7995,439.6646,-359.61722,-218.62839,0.24255614,,,135.0
0.0027572194,0.003452399,-0.012975661,-0.0147007955,579.8644,439.68954,-359.61392,-218.60541,0.25618103,,,135.0
0.0043567065,0.004959334,-0.012367765,-0.014174786,580.00085,439.66205,-359.61795,-218.57854,0.2848407,,,135.0
0.004182877,0.0051526916,-0.011991011,-0.013970778,579.9546,439.74518,-359.6005,-218.6532,0.27512512,,,135.0
0.0031329042,0.0035723036,-0.0126105305,-0.014150641,579.95264,439.67337,-359.5754,-218.60135,0.27471495,,,135.0
0.0041245767,0.0040104743,-0.01293328,-0.0135782845,580.058,439.82004,-359.61307,-218.60698,0.29683775,,,135.0
0.0050531,0.005118155,-0.012425164,-0.013483184,579.79236,439.7627,-359.62006,-218.5858,0.24105652,,,135.0
0.003768622,0.0052809236,-0.01220691,-0.013255815,579.79565,439.6643,-359.59402,-218.5939,0.24174865,,,135.0
0.0040894942,0.0046048076,-0.011765946,-0.013631898,579.9387,439.71948,-359.6318,-218.55699,0.2717926,,,135.0
0.004186036,0.0042163054,-0.012778913,-0.014099045,579.9293,439.65552,-359.6082,-218.62584,0.26981872,,,135.0
0.0026561634,0.004714649,-0.013064185,-0.014258737,579.9214,439.65854,-359.61246,-218.62299,0.26815245,,,135.0
0.004477862,0.0053378306,-0.013025456,-0.014318428,580.03986,439.7538,-359.62637,-218.59723,0.293031,,,135.0
0.004274655,0.0042424113,-0.012404282,-0.01392735,579.98804,439.69424,-359.61548,-218.6158,0.28214905,,,135.0
0.0034687768,0.0031948378,-0.012238101,-0.014211172,580.17834,439.87344,-359.60822,-218.61755,0.32211363,,,135.0
0.0050740237,0.0042117788,-0.012745147,-0.013843414,579.9834,439.6884,-359.5852,-218.56929,0.28117493,,,135.0
0.0046009873,0.00532475,-0.012685877,-0.014593865,580.23206,439.91452,-359.60013,-218.6069,0.33339295,,,135.0
0.003344683,0.004747544,-0.012412521,-0.013317595,580.0712,439.6638,-359.57755,-218.58482,0.29961914,,,135.0
0.00442111,0.004227325,-0.012641269,-0.0128797935,579.933,439.54926,-359.60117,-218.60258,0.27058777,,,135.0
0.005030143,0.00485616,-0.013088285,-0.013838862,579.8972,439.54944,-359.57562,-218.6262,0.26307678,,,135.0
0.0038493313,0.0049542426,-0.011679531,-0.014474064,580.023,439.73553,-359.61575,-218.6031,0.2894934,,,135.0
0.0043410016,0.0041271043,-0.01146409,-0.013873025,579.7765,439.48685,-359.63,-218.60153,0.23772399,,,135.0
0.0032786746,0.0042308504,-0.013149597,-0.014182244,579.953,439.71997,-359.60892,-218.63643,0.27479187,,,135.0
0.0030988497,0.004207872,-0.01358559,-0.014756757,580.0684,439.57175,-359.5707,-218.59822,0.29902953,,,135.0
0.0052078455,0.0042985617,-0.012953354,-0.014525245,579.83594,439.51855,-359.60486,-218.58565,0.2502081,,,135.0
0.004214986,0.0047012535,-0.012004506,-0.013837544,579.94965,439.47046,-359.59195,-218.59758,0.2740869,,,135.0
0.00312111,0.004510233,-0.011763594,-0.013620734,579.9246,439.7429,-359.6005,-218.61862,0.2688318,,,135.0
0.004577662,0.004811988,-0.012372953,-0.013386942,580.02344,439.54318,-359.63214,-218.61449,0.28958312,,,135.0
0.0045808717,0.0045042685,-0.013101745,-0.013971069,580.0326,439.75333,-359.6191,-218.62515,0.29150572,,,135.0
0.0026986354,0.005196535,-0.0130822975,-0.014104896,579.8265,439.71838,-359.60037,-218.60614,0.24822143,,,135.0
0.004247036,0.0054148627,-0.012298695,-0.013497758,579.779,439.4902,-359.63248,-218.58917,0.23824951,,,135.0
0.0047514867,0.003937691,-0.01197156,-0.0148531385,580.0809,439.81525,-359.59436,-218.60983,0.30164427,,,135.0
0.0036473407,0.002897019,-0.012358767,-0.015194079,579.99133,439.71964,-359.5811,-218.60867,0.28284118,,,135.0
0.0046424014,0.0040464187,-0.0132112885,-0.013890997,579.93445,439.62646,-359.5674,-218.59305,0.2708954,,,135.0
0.0034519099,0.005186478,-0.013520492,-0.012760796,579.9216,439.56122,-359.55966,-218.59433,0.26819092,,,135.0
0.0025402033,0.004559426,-0.012776848,-0.014212196,580.08844,439.64536,-359.59256,-218.61868,0.30323362,,,135.0
0.0052312086,0.0045803934,-0.01198788,-0.013764405,579.95276,439.67917,-359.6153,-218.60463,0.2747406,,,135.0
0.0054402333,0.004154574,-0.012400028,-0.014353239,579.9285,439.67807,-359.6231,-218.60063,0.2696521,,,135.0
0.0028540825,0.004564485,-0.012879375,-0.013880223,579.9854,439.62775,-359.58566,-218.60352,0.28159788,,,135.0
0.003249804,0.0051220306,-0.012960001,-0.014346505,579.9357,439.6288,-359.58405,-218.6156,0.27116454,,,135.0
0.0049720425,0.0042907107,-0.012518634,-0.014504439,579.98,439.829,-359.61908,-218.62393,0.28045714,,,135.0
0.00409395,0.0033556682,-0.012161977,-0.014708983,579.83307,439.72192,-359.62726,-218.61757,0.2496057,,,135.0
0.004178023,0.004956683,-0.012679221,-0.013436665,579.74994,439.66373,-359.59384,-218.56639,0.23214842,,,135.0
0.0026808972,0.0048685987,-0.013382113,-0.013230292,579.9234,439.7948,-359.59772,-218.60612,0.26857543,,,135.0
0.0023697135,0.0035090933,-0.012775487,-0.014351615,579.7682,439.93085,-359.59628,-218.62836,0.23598082,,,135.0
0.004803796,0.0034998672,-0.012284758,-0.014264072,579.9665,439.44836,-359.59808,-218.5952,0.27762452,,,135.0
0.0042449837,0.004149864,-0.012217353,-0.0141987195,580.1028,439.78604,-359.59668,-218.61665,0.3062457,,,135.0
0.002648253,0.004963045,-0.012340725,-0.013593868,580.1327,439.57184,-359.5751,-218.62,0.31252623,,,135.0
0.0036168485,0.0050295503,-0.011841155,-0.013343572,579.95776,440.0331,-359.6096,-218.60484,0.27579162,,,135.0
