Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
205.0025,-0.14834517,0.01370819,0.064252734,-0.041121367,-0.13925125,-0.011434707,0.09274017,0.12724777,8.313102,8.208684,8.887087,8.695867,2.0,909.0,2.0,934.0,2.0,520.5,2.0,473.0,90.64186046511628,76.4235294117647
205.005,-0.34955245,-0.160448,-0.10821115,-0.21865813,-0.14939621,-0.033414915,0.11133819,0.12555587,8.314473,8.210332,8.8855505,8.706545,4.0,0.0,4.0,2.0,4.0,1.0,4.0,1.0,90.64186046511628,76.4235294117647
205.0075,-0.4357846,-0.22131774,-0.18260725,-0.2761457,-0.16630234,-0.050322644,0.10288513,0.10695785,8.311363,8.2100935,8.886798,8.713127,6.0,0.0,6.0,0.0,6.0,0.0,6.0,1.0,90.64186046511628,76.4235294117647
205.01001,-0.3580087,-0.14691925,-0.13864562,-0.20175041,-0.16630234,-0.07230446,0.057232816,0.07821327,8.311128,8.20799,8.892625,8.717009,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,90.64186046511628,76.4235294117647
205.01251,-0.15679824,0.017088775,0.0033833885,-0.046193846,-0.23055588,-0.13993698,0.006508026,0.042705916,8.315864,8.205078,8.902712,8.71693,10.0,0.0,10.0,1.0,10.0,3.0,10.0,1.0,90.64186046511628,76.4235294117647
205.01501,0.042717133,0.19124496,0.16401163,0.10598052,-0.2220996,-0.12302925,-0.034071807,0.000435791,8.3188505,8.20257,8.905208,8.716268,12.0,4.0,12.0,10.5,12.0,10.0,12.0,8.0,90.64186046511628,76.4235294117647
205.01752,0.15261978,0.28085768,0.24686179,0.17192115,-0.13079497,-0.04186958,-0.06957916,-0.014781646,8.318411,8.204332,8.898174,8.717554,14.0,7.0,14.0,1.5,14.0,1.0,14.0,3.5,90.64186046511628,76.4235294117647
205.02,0.09006134,0.21153487,0.19613719,0.1364154,-0.13586746,-0.03510521,-0.10170273,-0.041835938,8.321612,8.2097,8.897514,8.721094,16.0,3.0,16.0,0.0,16.0,1.0,16.0,0.5,90.64186046511628,76.4235294117647
205.0225,-0.019844512,0.076269835,0.08961513,0.055255737,-0.1967372,-0.070612565,-0.09832214,-0.07565139,8.327146,8.218062,8.902526,8.725502,18.0,0.0,18.0,1.0,18.0,0.0,18.0,0.0,90.64186046511628,76.4235294117647
205.02501,-0.18216065,-0.113103785,-0.074394494,-0.06817566,-0.28128067,-0.121337354,-0.0831047,-0.09086883,8.331258,8.228684,8.905899,8.725765,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,90.64186046511628,76.4235294117647
205.02751,-0.2616316,-0.19595535,-0.15724485,-0.118898846,-0.31678802,-0.14839165,-0.09155776,-0.10101379,8.339358,8.238964,8.899638,8.723737,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,90.64186046511628,76.4235294117647
205.03001,-0.21428742,-0.14184676,-0.10652006,-0.05972099,-0.33369413,-0.17882651,-0.15581131,-0.13821144,8.350958,8.248021,8.892935,8.72045,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,90.64186046511628,76.4235294117647
205.03252,-0.060424346,0.0018713379,0.04227213,0.06878128,-0.31171554,-0.18727958,-0.19977172,-0.14328392,8.359406,8.254032,8.893925,8.716735,26.0,0.0,26.0,0.0,26.0,0.0,26.0,1.0,90.64186046511628,76.4235294117647
205.035,0.12049621,0.1794081,0.21473601,0.2327917,-0.25422636,-0.16191718,-0.20991668,-0.14328392,8.363907,8.256654,8.904837,8.714863,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,90.64186046511628,76.4235294117647
205.0375,0.21348953,0.27747712,0.28575072,0.31564167,-0.18490356,-0.104429625,-0.17271744,-0.114540935,8.367333,8.259959,8.907332,8.716677,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,90.64186046511628,76.4235294117647
205.04001,0.1458586,0.23182479,0.20628215,0.25139052,-0.16461365,-0.060467605,-0.12537643,-0.07057892,8.372212,8.265038,8.908013,8.720695,,,,,,,,,90.64186046511628,76.4235294117647
205.04251,-0.006315765,0.09655975,0.07101631,0.112743296,-0.16461365,-0.023269957,-0.0831047,-0.0266185,8.380763,8.271918,8.910417,8.724829,,,,,,,,,90.64186046511628,76.4235294117647
205.04501,-0.17708816,-0.08436081,-0.08453945,-0.027595824,-0.1747586,-0.0029800413,-0.056050412,0.00550827,8.39138,8.280218,8.907425,8.727443,,,,,,,,,90.64186046511628,76.4235294117647
205.04752,-0.28361022,-0.21117279,-0.18767972,-0.080010906,-0.18490356,0.007164917,-0.039144285,0.008888855,8.4001875,8.289411,8.906332,8.727443,,,,,,,,,90.64186046511628,76.4235294117647
205.05,-0.22612426,-0.1824266,-0.16231732,-0.03604889,-0.1730667,0.013927688,-0.023926849,-0.014781646,8.405885,8.298333,8.907632,8.726575,,,,,,,,,90.64186046511628,76.4235294117647
205.0525,-0.09762039,-0.06575958,-0.05748636,0.060328215,-0.14939621,0.00378273,-0.022234954,-0.03845375,8.412318,8.30741,8.914603,8.727911,,,,,,,,,90.64186046511628,76.4235294117647
205.05501,0.08329696,0.10670471,0.11328684,0.19390297,-0.11050506,0.0020924376,-0.027307434,-0.035071563,8.42269,8.314913,8.915614,8.7284565,,,,,,,,,90.64186046511628,76.4235294117647
205.05751,0.16107604,0.19462554,0.1927554,0.24631804,-0.08852646,0.012237396,-0.028999329,-0.019854125,8.427661,8.317659,8.915707,8.727657,,,,,,,,,90.64186046511628,76.4235294117647
205.06001,0.07653259,0.15066512,0.13019496,0.18037581,-0.0766896,0.035907898,-0.0019450377,0.022416,8.426832,8.313628,8.916326,8.727833,,,,,,,,,90.64186046511628,76.4235294117647
205.06252,-0.119602196,-0.0032011413,-0.037196442,0.021438675,-0.10881637,0.029145125,0.028489837,0.05116058,8.423273,8.305804,8.919946,8.732855,,,,,,,,,90.64186046511628,76.4235294117647
205.065,-0.31911758,-0.1824266,-0.20627855,-0.1560981,-0.1477043,0.013927688,0.05047165,0.05623306,8.420818,8.299535,8.919543,8.739515,,,,,,,,,90.64186046511628,76.4235294117647
205.0675,-0.41549468,-0.2788037,-0.28067505,-0.23049338,-0.20688216,-0.019887771,0.052160338,0.03932373,8.417453,8.296975,8.925691,8.746137,,,,,,,,,90.64186046511628,76.4235294117647
205.07,-0.334335,-0.23315139,-0.19613399,-0.17638801,-0.23393646,-0.05708702,0.030181732,0.025798187,8.415336,8.297908,8.926897,8.749578,,,,,,,,,90.64186046511628,76.4235294117647
205.07251,-0.16018203,-0.10295883,-0.04565071,-0.0580307,-0.24408141,-0.085829996,-0.027307434,-0.002946396,8.41734,8.30139,8.922503,8.749881,,,,,,,,,90.64186046511628,76.4235294117647
205.07501,0.03764465,0.077958524,0.14372171,0.111053005,-0.21364655,-0.084139705,-0.074651636,-0.04521652,8.41823,8.302934,8.924669,8.750847,,,,,,,,,90.64186046511628,76.4235294117647
205.07751,0.1492392,0.18448058,0.2620792,0.22264674,-0.18490356,-0.070612565,-0.089869075,-0.082414165,8.417576,8.299639,8.929382,8.751402,,,,,,,,,90.64186046511628,76.4235294117647
205.08002,0.08329696,0.14052017,0.21135463,0.19559325,-0.18151978,-0.048632354,-0.08648529,-0.08917854,8.41331,8.292529,8.926062,8.749296,,,,,,,,,90.64186046511628,76.4235294117647
