Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
125.0025,-0.09044586,0.017957153,0.026562823,-0.08998443,0.015877532,-0.082947694,-0.09427505,-0.04916588,8.371967,8.25682,8.9132,8.719807,2.0,829.0,2.0,877.0,2.0,881.0,2.0,867.0,91.35,77.43576158940397
125.005005,0.029601745,0.14645782,0.16182867,0.03682594,0.17481628,0.03879181,0.030848235,0.09624412,8.370944,8.255006,8.914882,8.722206,4.0,0.0,4.0,1.0,4.0,0.0,4.0,1.0,91.35,77.43576158940397
125.00751,0.09554397,0.21071136,0.23453407,0.10615036,0.2678096,0.11656929,0.10693542,0.1774038,8.37031,8.25455,8.915985,8.722986,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,91.35,77.43576158940397
125.01,0.0397467,0.17182021,0.21255346,0.07571548,0.24582778,0.09966156,0.11708038,0.16725883,8.370678,8.254239,8.915749,8.722206,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,91.35,77.43576158940397
125.012505,-0.09382644,0.04500824,0.106031395,-0.03249687,0.12916397,0.02357437,0.05113815,0.08271698,8.369758,8.253275,8.915532,8.720461,10.0,0.0,10.0,3.0,10.0,3.0,10.0,0.0,91.35,77.43576158940397
125.01501,-0.20880477,-0.10378235,-0.010635223,-0.1711441,-0.04161163,-0.084637985,-0.06384018,-0.027185667,8.366351,8.251472,8.912675,8.719202,12.0,5.0,12.0,9.0,12.0,9.0,12.0,4.0,91.35,77.43576158940397
125.01751,-0.28827253,-0.20861252,-0.079958834,-0.24723129,-0.16335113,-0.1759426,-0.12978241,-0.09481819,8.361094,8.249431,8.910942,8.719105,14.0,8.0,14.0,1.0,14.0,2.0,14.0,8.0,91.35,77.43576158940397
125.020004,-0.23416397,-0.184942,-0.03768831,-0.18636154,-0.15489486,-0.17425232,-0.09765564,-0.07791046,8.357852,8.246809,8.910364,8.719885,16.0,1.0,16.0,0.0,16.0,1.0,16.0,1.0,91.35,77.43576158940397
125.02251,-0.115808256,-0.08349243,0.04854343,-0.06969452,-0.0483728,-0.09985542,-0.011423492,0.011703872,8.357473,8.24456,8.90923,8.720392,18.0,0.0,18.0,0.5,18.0,0.0,18.0,1.0,91.35,77.43576158940397
125.02501,0.02622116,0.05684509,0.15506549,0.07571548,0.12409149,0.035409622,0.1120079,0.1486592,8.359989,8.244747,8.909695,8.720256,20.0,0.0,20.0,0.5,20.0,0.0,20.0,0.0,91.35,77.43576158940397
125.027504,0.073565364,0.12616791,0.19226354,0.16025734,0.2407553,0.13685921,0.17625824,0.22981887,8.36403,8.248021,8.905641,8.718559,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,91.35,77.43576158940397
125.03001,0.032985535,0.10249741,0.14830232,0.12813057,0.24921156,0.13347861,0.14582336,0.20276618,8.36761,8.252167,8.905497,8.715721,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,91.35,77.43576158940397
125.03251,-0.07184783,0.012884674,0.053615913,0.019918213,0.15959884,0.026956558,0.042681884,0.08271698,8.369021,8.255514,8.907683,8.713605,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,91.35,77.43576158940397
125.035,-0.16991363,-0.10040176,-0.04276079,-0.07476699,0.00404068,-0.11338256,-0.090891264,-0.045785293,8.36987,8.2574415,8.902763,8.711625,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,91.35,77.43576158940397
