Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
535.0025,-0.15935531,-0.33665815,-0.21278156,-0.24832878,-0.22517577,-0.27347168,0.10125091,0.105884396,8.375526,8.257193,8.903196,8.718901,2.0,916.0,2.0,904.0,2.0,724.0,2.0,734.5,81.48292682926828,81.19999999999999
535.005,-0.3098378,-0.46008635,-0.34466562,-0.38021323,-0.39764005,-0.42733634,0.1046315,0.088975064,8.375291,8.256684,8.903423,8.71891,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,81.48292682926828,81.19999999999999
535.0075,-0.3352002,-0.46853942,-0.3936997,-0.40219343,-0.4382199,-0.4577712,0.08434158,0.04670494,8.375066,8.256612,8.903166,8.718744,6.0,1.0,6.0,0.0,6.0,1.0,6.0,1.0,81.48292682926828,81.19999999999999
535.01,-0.22191375,-0.38737974,-0.3294482,-0.32441595,-0.34522337,-0.3867565,0.07419662,0.009507294,8.375251,8.256965,8.90266,8.7184515,8.0,3.0,8.0,10.0,8.0,11.0,8.0,6.0,81.48292682926828,81.19999999999999
535.0125,-0.056213833,-0.26564345,-0.19418234,-0.19084121,-0.13217926,-0.24472868,0.06067108,-0.029382247,8.375567,8.25771,8.902176,8.71813,10.0,10.0,10.0,4.0,10.0,2.0,10.0,6.5,81.48292682926828,81.19999999999999
535.015,0.095960535,-0.15573761,-0.060607392,-0.058956753,0.06902801,-0.111153945,0.02854431,-0.06996208,8.375884,8.258654,8.902155,8.717983,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.5,81.48292682926828,81.19999999999999
535.0175,0.10272491,-0.14897643,-0.030172719,-0.026831588,0.092698514,-0.092554316,-0.006963043,-0.11561439,8.375916,8.259379,8.902526,8.718091,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,81.48292682926828,81.19999999999999
535.02,0.01987335,-0.20477371,-0.08089731,-0.06910171,0.013230743,-0.1449694,-0.035706025,-0.14266708,8.375782,8.259576,8.902722,8.71853,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,81.48292682926828,81.19999999999999
535.0225,-0.08326813,-0.28424147,-0.17389242,-0.15364197,-0.12710677,-0.24134651,-0.06106842,-0.14604926,8.375598,8.259358,8.902671,8.719066,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,81.48292682926828,81.19999999999999
535.025,-0.14413787,-0.32312942,-0.22123542,-0.18238655,-0.21503082,-0.2853085,-0.06952148,-0.13590431,8.375403,8.259265,8.902722,8.719407,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,81.48292682926828,81.19999999999999
535.0275,-0.06297821,-0.2335167,-0.14345776,-0.106299356,-0.16430603,-0.20245697,-0.08305023,-0.13252212,8.375435,8.259099,8.902804,8.719466,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,81.48292682926828,81.19999999999999
535.03,0.08919617,-0.07796173,0.007025528,0.023893204,-0.017204132,-0.051974487,-0.11686569,-0.14773956,8.375465,8.258592,8.902825,8.719261,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,81.48292682926828,81.19999999999999
535.03253,0.30224028,0.14015487,0.20992409,0.20650245,0.2178218,0.15092468,-0.14391997,-0.16971977,8.375547,8.257908,8.90298,8.719037,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,81.48292682926828,81.19999999999999
535.03503,0.4730127,0.3058548,0.36886144,0.35529464,0.41395658,0.30478933,-0.15237305,-0.17817444,8.375628,8.257659,8.903063,8.719134,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,81.48292682926828,81.19999999999999
535.03754,0.50513947,0.33967346,0.41282284,0.38572952,0.457917,0.32846144,-0.13039123,-0.1612667,8.375884,8.258053,8.903125,8.7193,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,81.48292682926828,81.19999999999999
535.04004,0.3935449,0.24329636,0.3519533,0.3164067,0.37337676,0.25406456,-0.11179321,-0.13590431,8.376641,8.258923,8.902846,8.719173,,,,,,,,,81.48292682926828,81.19999999999999
535.04254,0.2532074,0.09619445,0.23866807,0.18621254,0.23134734,0.14077972,-0.09826767,-0.08179733,8.377204,8.259742,8.902516,8.718929,,,,,,,,,81.48292682926828,81.19999999999999
535.04504,0.11794235,-0.030617522,0.122001454,0.056019973,0.09946289,0.02918518,-0.06783279,-0.03107254,8.376846,8.260198,8.902433,8.71891,,,,,,,,,81.48292682926828,81.19999999999999
535.04755,0.10272491,-0.05767181,0.09663906,0.01713043,0.06564743,0.0055130767,-0.015416107,0.028106917,8.376191,8.260477,8.902474,8.7190075,,,,,,,,,81.48292682926828,81.19999999999999
535.05005,0.13822906,-0.030617522,0.1101656,0.040802535,0.08762603,0.024112701,0.023471832,0.07375923,8.375731,8.260602,8.902712,8.719114,,,,,,,,,81.48292682926828,81.19999999999999
535.05255,0.22108062,0.057306517,0.182871,0.123652495,0.1924594,0.11203514,0.047145538,0.09066696,8.3757515,8.260364,8.903134,8.719339,,,,,,,,,81.48292682926828,81.19999999999999
535.05505,0.28364226,0.12831803,0.24374054,0.18283035,0.25501785,0.17966765,0.064051665,0.08728477,8.375362,8.259544,8.903217,8.719543,,,,,,,,,81.48292682926828,81.19999999999999
535.0575,0.21262756,0.080977015,0.18963437,0.13717803,0.18062255,0.13232505,0.09955902,0.105884396,8.374801,8.258249,8.90296,8.719437,,,,,,,,,81.48292682926828,81.19999999999999
535.06,0.033398893,-0.059360504,0.027315244,-0.009922256,0.004777679,-0.01477684,0.13675827,0.13969986,8.374463,8.257348,8.902577,8.719349,,,,,,,,,81.48292682926828,81.19999999999999
535.0625,-0.1830258,-0.26395157,-0.18572848,-0.2178939,-0.23024826,-0.2193663,0.14351943,0.1515367,8.374576,8.257141,8.902598,8.719417,,,,,,,,,81.48292682926828,81.19999999999999
535.065,-0.3318196,-0.4279596,-0.34466562,-0.37514076,-0.40778503,-0.3850662,0.13506638,0.12617432,8.375435,8.2574415,8.902701,8.719398,,,,,,,,,81.48292682926828,81.19999999999999
535.0675,-0.33689207,-0.45839447,-0.39200863,-0.4089562,-0.4399086,-0.42733634,0.10970397,0.08221229,8.375977,8.258281,8.90265,8.719349,,,,,,,,,81.48292682926828,81.19999999999999
535.07,-0.22022507,-0.3789267,-0.33959314,-0.3379431,-0.35198775,-0.36477628,0.07250473,0.04163246,8.37657,8.259337,8.90263,8.719056,,,,,,,,,81.48292682926828,81.19999999999999
535.0725,-0.056213833,-0.2571872,-0.21447226,-0.18407683,-0.17445098,-0.2159841,0.02854431,-0.0074004363,8.377429,8.260053,8.902712,8.718617,,,,,,,,,81.48292682926828,81.19999999999999
535.075,0.10272491,-0.13375899,-0.06398918,-0.038666837,-0.010439758,-0.06719192,-0.006963043,-0.051362455,8.377726,8.260198,8.90298,8.718373,,,,,,,,,81.48292682926828,81.19999999999999
535.0775,0.12639542,-0.11346908,-0.016646175,0.012057953,0.016611328,-0.04351982,-0.04585098,-0.09363258,8.376948,8.260157,8.903166,8.718578,,,,,,,,,81.48292682926828,81.19999999999999
535.08,0.07567062,-0.15235703,-0.033554304,-0.0065416717,-0.03749405,-0.08917213,-0.057687834,-0.11899497,8.37568,8.259991,8.903134,8.719134,,,,,,,,,81.48292682926828,81.19999999999999
535.0825,-0.035923917,-0.2521147,-0.12993121,-0.07755638,-0.16261414,-0.18554923,-0.0661409,-0.12575935,8.375046,8.25971,8.903011,8.719894,,,,,,,,,81.48292682926828,81.19999999999999
535.085,-0.093413085,-0.29607832,-0.17051104,-0.104609065,-0.2184114,-0.23458374,-0.057687834,-0.102087244,8.375035,8.259348,8.902928,8.720422,,,,,,,,,81.48292682926828,81.19999999999999
535.0875,-0.035923917,-0.2301361,-0.102878116,-0.04373932,-0.1473967,-0.17540428,-0.064449005,-0.08348762,8.375291,8.258923,8.90263,8.720178,,,,,,,,,81.48292682926828,81.19999999999999
535.09,0.11794235,-0.076269835,0.05267764,0.08814514,0.019995116,-0.029994277,-0.07797775,-0.08348762,8.375608,8.258581,8.902588,8.719456,,,,,,,,,81.48292682926828,81.19999999999999
535.0925,0.30562088,0.10295883,0.24881303,0.26229972,0.23303925,0.15430526,-0.099956356,-0.11730468,8.37615,8.258426,8.903031,8.718666,,,,,,,,,81.48292682926828,81.19999999999999
535.09503,0.4645596,0.2568219,0.41451374,0.40940163,0.42071775,0.3149343,-0.10334015,-0.14773956,8.376918,8.258612,8.903258,8.718188,,,,,,,,,81.48292682926828,81.19999999999999
535.09753,0.50513947,0.29402113,0.43311277,0.43307292,0.46806195,0.35213193,-0.099956356,-0.14097679,8.377286,8.259224,8.903352,8.718412,,,,,,,,,81.48292682926828,81.19999999999999
535.10004,0.4442697,0.23822387,0.34180835,0.3417691,0.3902861,0.29802656,-0.07290527,-0.10039695,8.37789,8.260115,8.903372,8.7190075,,,,,,,,,81.48292682926828,81.19999999999999
535.10254,0.31069335,0.11141189,0.19977914,0.20142998,0.21612991,0.1729049,-0.04415909,-0.051362455,8.378544,8.260415,8.903196,8.719241,,,,,,,,,81.48292682926828,81.19999999999999
535.10504,0.16021088,-0.033998106,0.07634914,0.08983543,0.062263638,0.064692535,-0.012035522,-0.0040198513,8.378165,8.260208,8.902815,8.71891,,,,,,,,,81.48292682926828,81.19999999999999
535.10754,0.12808411,-0.06443298,0.045914266,0.05940056,0.031828765,0.044402618,0.0319281,0.039942168,8.377173,8.259846,8.902309,8.718442,,,,,,,,,81.48292682926828,81.19999999999999
535.11005,0.1534465,-0.027236938,0.07296756,0.08983543,0.07579239,0.061310347,0.05728729,0.07883171,8.376048,8.259669,8.901959,8.718227,,,,,,,,,81.48292682926828,81.19999999999999
535.11255,0.21600814,0.069140166,0.14567296,0.1709951,0.16371322,0.11879951,0.06912414,0.09742973,8.375373,8.259389,8.902,8.718198,,,,,,,,,81.48292682926828,81.19999999999999
535.11505,0.23629805,0.10633941,0.17779852,0.21326523,0.22289428,0.15261497,0.06743225,0.09573944,8.37479,8.258747,8.9016905,8.718412,,,,,,,,,81.48292682926828,81.19999999999999
535.11755,0.15851897,0.016726684,0.11523808,0.12703468,0.16709702,0.10189018,0.096178435,0.09404755,8.373829,8.257866,8.9013405,8.718666,,,,,,,,,81.48292682926828,81.19999999999999
535.12,-0.012253418,-0.15066512,-0.04200837,-0.048811797,0.0149226375,-0.009704361,0.128302,0.09573944,8.373501,8.257037,8.9013815,8.718881,,,,,,,,,81.48292682926828,81.19999999999999
535.1225,-0.19655135,-0.3265132,-0.23307148,-0.25001907,-0.18966842,-0.18723953,0.1519757,0.10250221,8.3739,8.256529,8.901649,8.719114,,,,,,,,,81.48292682926828,81.19999999999999
535.125,-0.36563507,-0.4736119,-0.3987722,-0.40557563,-0.37735015,-0.35463133,0.14859192,0.08728477,8.374576,8.256509,8.902247,8.719095,,,,,,,,,81.48292682926828,81.19999999999999
535.1275,-0.3774687,-0.48544875,-0.41737103,-0.42417365,-0.42300245,-0.40535614,0.13506638,0.061922375,8.374964,8.257099,8.902939,8.718842,,,,,,,,,81.48292682926828,81.19999999999999
535.13,-0.2794029,-0.39414412,-0.33959314,-0.34977835,-0.35029587,-0.36646658,0.10125091,0.01288948,8.375567,8.257762,8.903403,8.71853,,,,,,,,,81.48292682926828,81.19999999999999
