Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
300.0025,0.05226608,0.24766067,0.05984476,0.030514983,0.09030166,0.1516745,0.028060455,0.05070877,8.376161,8.26799,8.906013,8.7165985,2.0,865.0,2.0,889.0,2.0,639.5,2.0,619.5,93.16972111553784,78.73939393939393
300.005,-0.10159698,0.11408432,-0.058512554,-0.08784233,-0.050035857,0.014717559,-0.020975646,0.010130539,8.376764,8.265866,8.910417,8.7210655,4.0,0.0,4.0,2.0,4.0,0.0,4.0,0.0,93.16972111553784,78.73939393939393
300.0075,-0.17768417,0.061667632,-0.12783657,-0.16054893,-0.11766677,-0.06644211,-0.09199035,-0.04904892,8.3766,8.262881,8.91612,8.723903,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,93.16972111553784,78.73939393939393
300.01,-0.13541564,0.105631255,-0.11261913,-0.14702179,-0.09906875,-0.06475181,-0.16976623,-0.11668144,8.375782,8.261109,8.920699,8.724166,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,93.16972111553784,78.73939393939393
300.0125,-0.013676147,0.20876953,-0.026386986,-0.06417183,0.009141998,0.013027267,-0.18329498,-0.121753916,8.373522,8.260809,8.918585,8.722469,10.0,0.0,10.0,1.0,10.0,1.0,10.0,0.0,93.16972111553784,78.73939393939393
300.015,0.13173385,0.3322009,0.10549707,0.0744754,0.1799176,0.15843727,-0.12242523,-0.07441131,8.371507,8.260685,8.913345,8.720021,12.0,2.0,12.0,10.5,12.0,11.0,12.0,3.0,93.16972111553784,78.73939393939393
300.01752,0.22811095,0.39307067,0.20694666,0.16747032,0.3033458,0.26664963,-0.022664336,0.0050580595,8.370218,8.258923,8.907724,8.718373,14.0,9.0,14.0,1.5,14.0,3.0,14.0,9.0,93.16972111553784,78.73939393939393
300.02002,0.17400558,0.3355815,0.17312999,0.13534515,0.27967528,0.25143218,0.051730957,0.06423591,8.368847,8.25569,8.90396,8.717418,16.0,3.0,16.0,0.0,16.0,0.0,16.0,1.0,93.16972111553784,78.73939393939393
300.02252,0.055646665,0.24427688,0.06998972,0.033895567,0.16131637,0.15674697,0.08554641,0.08452583,8.368254,8.252809,8.904248,8.716813,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,93.16972111553784,78.73939393939393
300.02502,-0.091452025,0.124229275,-0.08049316,-0.111514434,-0.026365357,-0.00219017,0.06694839,0.06423591,8.365809,8.25225,8.906662,8.716169,20.0,0.0,20.0,1.0,20.0,0.0,20.0,0.0,93.16972111553784,78.73939393939393
