Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
520.0025,-0.009119567,-0.071469724,-0.069359265,-0.10001404,-0.10141754,-0.033752974,-0.12813857,-0.14279366,8.373389,8.254177,8.884075,8.71696,2.0,944.5,2.0,943.5,2.0,690.5,2.0,627.5,82.92765957446808,81.19999999999999
520.005,0.11769241,0.051961668,0.04899845,0.026797943,0.04737625,0.079531856,-0.02330841,-0.044726256,8.372714,8.253089,8.884107,8.716833,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,82.92765957446808,81.19999999999999
520.0075,0.24788497,0.18384613,0.17750092,0.14008278,0.21645676,0.2131066,0.10688415,0.07870354,8.372355,8.252063,8.884013,8.716686,6.0,1.0,6.0,0.0,6.0,5.0,6.0,1.0,82.92765957446808,81.19999999999999
520.01,0.2411238,0.20582473,0.18595518,0.15699211,0.2519641,0.24354148,0.14746398,0.1361927,8.372284,8.2514105,8.883766,8.716559,8.0,7.0,8.0,11.0,8.0,8.0,8.0,10.0,82.92765957446808,81.19999999999999
520.0125,0.12952927,0.12973754,0.11494068,0.096122354,0.16742386,0.17759925,0.10350357,0.102375634,8.372581,8.2514925,8.88322,8.716277,10.0,5.0,10.0,3.0,10.0,1.0,10.0,3.0,82.92765957446808,81.19999999999999
520.015,0.016242828,0.009689941,0.008418617,-0.007019119,0.0152494805,0.047406692,0.0054345704,-0.0058367155,8.372386,8.251918,8.882446,8.715955,12.0,1.0,12.0,0.0,12.0,0.0,12.0,0.0,82.92765957446808,81.19999999999999
520.0175,-0.07675049,-0.10866577,-0.099794134,-0.08648689,-0.11325119,-0.06587814,-0.11292114,-0.120813444,8.371721,8.252146,8.88162,8.71577,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,82.92765957446808,81.19999999999999
520.02,-0.071678005,-0.1255751,-0.12177475,-0.0831047,-0.13861358,-0.08785995,-0.15857345,-0.1546289,8.371139,8.252187,8.88096,8.715331,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,82.92765957446808,81.19999999999999
520.0225,-0.02095642,-0.074850306,-0.084576696,-0.034071807,-0.08788879,-0.04220764,-0.13321106,-0.11743125,8.370412,8.251607,8.880393,8.714502,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,82.92765957446808,81.19999999999999
520.025,0.08049316,0.03674423,0.016872883,0.057232816,0.04737625,0.07107719,-0.030072784,-0.01936386,8.369768,8.251234,8.880435,8.713966,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,82.92765957446808,81.19999999999999
520.0275,0.14981918,0.117903896,0.10648641,0.12824753,0.18094939,0.18774422,0.093358606,0.09392097,8.36984,8.251483,8.880373,8.713927,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,82.92765957446808,81.19999999999999
520.03,0.12952927,0.10944763,0.11494068,0.12824753,0.19447814,0.21817909,0.13563034,0.13112022,8.370279,8.252146,8.880074,8.713976,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,82.92765957446808,81.19999999999999
