Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
415.00253,0.107691646,0.25515562,0.16866113,0.06052368,0.3004811,0.3040972,0.12612624,0.146594,8.371241,8.256747,8.89771,8.717438,2.0,860.5,2.0,880.5,2.0,627.0,2.0,605.0,96.63471074380165,81.19999999999999
415.005,0.06034744,0.21795638,0.10779158,0.011490784,0.26328185,0.2550627,0.088927,0.11446723,8.371343,8.25599,8.897307,8.717037,4.0,0.0,4.0,2.0,4.0,1.0,4.0,0.0,96.63471074380165,81.19999999999999
415.0075,-0.061392058,0.10298126,-0.0021120643,-0.08657821,0.14492615,0.13839568,-0.0023776244,0.04852501,8.372089,8.255721,8.897823,8.717145,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,96.63471074380165,81.19999999999999
415.01,-0.16960602,-0.039048154,-0.11201551,-0.19479057,-0.00724823,0.018348083,-0.1055159,-0.044469908,8.37257,8.256218,8.897916,8.718061,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,96.63471074380165,81.19999999999999
415.0125,-0.20849395,-0.106679074,-0.15935852,-0.24213317,-0.0884079,-0.018851165,-0.14947952,-0.10195747,8.372396,8.256986,8.898669,8.719213,10.0,0.0,10.0,3.0,10.0,3.0,10.0,0.0,96.63471074380165,81.19999999999999
415.015,-0.12226181,-0.05933807,-0.10863373,-0.18295372,-0.05120865,0.047091063,-0.10720779,-0.0698323,8.372581,8.257721,8.900681,8.720002,12.0,5.0,12.0,8.5,12.0,10.0,12.0,10.0,96.63471074380165,81.19999999999999
415.01752,0.0011695861,0.045492094,-0.012257023,-0.06290611,0.06714706,0.16714028,-0.017595062,0.013017654,8.373317,8.258415,8.902341,8.720148,14.0,6.0,14.0,1.5,14.0,2.0,14.0,2.5,96.63471074380165,81.19999999999999
415.02002,0.13474274,0.1875215,0.11624565,0.062215574,0.2294664,0.31424215,0.08385452,0.119539715,8.373951,8.258965,8.902516,8.719875,16.0,3.0,16.0,0.0,16.0,0.0,16.0,0.5,96.63471074380165,81.19999999999999
415.02252,0.17870635,0.25515562,0.16697024,0.10617599,0.29371673,0.35820258,0.14134368,0.16857421,8.374217,8.259151,8.901866,8.719339,18.0,0.0,18.0,1.0,18.0,0.0,18.0,0.0,96.63471074380165,81.19999999999999
415.02502,0.0958548,0.2128839,0.1044098,0.0554512,0.23961136,0.29395226,0.14641616,0.14997458,8.374412,8.259296,8.900351,8.718832,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,96.63471074380165,81.19999999999999
415.02753,-0.025884705,0.10805374,-0.008875236,-0.049378965,0.11111069,0.17221275,0.07202087,0.0755793,8.374729,8.259627,8.899576,8.718491,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,96.63471074380165,81.19999999999999
415.03003,-0.13578735,-0.0119938655,-0.1137062,-0.1373014,-0.020773772,0.042018585,-0.054791104,-0.04108772,8.375169,8.259887,8.899711,8.718315,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,96.63471074380165,81.19999999999999
415.03253,-0.14255172,-0.054265592,-0.14414108,-0.14406578,-0.06980988,-0.008706207,-0.11735275,-0.10702995,8.375138,8.259938,8.899618,8.718627,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.5,96.63471074380165,81.19999999999999
415.03503,-0.06815643,-0.015377655,-0.103561245,-0.08657821,-0.015701294,0.018348083,-0.09537094,-0.091812514,8.374729,8.259918,8.900092,8.719388,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.5,96.63471074380165,81.19999999999999
415.0375,0.056966856,0.08945572,0.0046515083,0.0030361174,0.12294433,0.10458023,-0.0040663145,-0.005580368,8.374974,8.259742,8.9012575,8.720402,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,96.63471074380165,81.19999999999999
415.04,0.17532256,0.21119522,0.13315378,0.09603103,0.29371673,0.22462784,0.10921691,0.11277694,8.3757515,8.259576,8.901619,8.721309,,,,,,,,,96.63471074380165,81.19999999999999
415.0425,0.2175943,0.27206495,0.19233264,0.13492057,0.3714958,0.28380728,0.15148865,0.17702727,8.376212,8.259731,8.901629,8.721807,,,,,,,,,96.63471074380165,81.19999999999999
415.045,0.111072235,0.22302887,0.13653557,0.080813594,0.31400666,0.24153556,0.08723831,0.14997458,8.376161,8.260219,8.902093,8.721952,,,,,,,,,96.63471074380165,81.19999999999999
415.04752,-0.015739746,0.13679671,0.04523094,-0.029089049,0.18550597,0.14346817,-0.015903167,0.068814926,8.376028,8.261047,8.902568,8.7216015,,,,,,,,,96.63471074380165,81.19999999999999
415.05002,-0.14085983,0.026894072,-0.08158064,-0.15759131,0.033331603,0.0149658965,-0.13595077,-0.03939743,8.376273,8.261638,8.902124,8.720967,,,,,,,,,96.63471074380165,81.19999999999999
415.05252,-0.16284163,-0.0069213863,-0.12216047,-0.2116983,-0.019085083,-0.01715927,-0.17315002,-0.07997726,8.376621,8.261763,8.901392,8.720549,,,,,,,,,96.63471074380165,81.19999999999999
415.05502,-0.11549743,0.01336853,-0.08834381,-0.20324363,0.007969207,0.025110854,-0.14947952,-0.06814201,8.376734,8.261887,8.900546,8.720616,,,,,,,,,96.63471074380165,81.19999999999999
415.05753,-0.012359161,0.10128936,0.006342201,-0.12377586,0.11956375,0.1350151,-0.059863586,0.0045645903,8.376273,8.261939,8.899897,8.720821,,,,,,,,,96.63471074380165,81.19999999999999
415.06003,0.10599975,0.21626769,0.117936544,-0.0172538,0.26328185,0.26520768,0.058492124,0.11446723,8.376028,8.26169,8.900474,8.720753,,,,,,,,,96.63471074380165,81.19999999999999
415.06253,0.1685614,0.27713743,0.1788061,0.03854347,0.3275354,0.31593245,0.10921691,0.17026451,8.376559,8.261431,8.901464,8.720655,,,,,,,,,96.63471074380165,81.19999999999999
415.06503,0.09923538,0.2399382,0.13484468,-0.0003460693,0.25990126,0.24999022,0.06863708,0.12968467,8.376795,8.261265,8.902433,8.720549,,,,,,,,,96.63471074380165,81.19999999999999
415.0675,-0.020812225,0.15370604,0.009723987,-0.09841347,0.11787185,0.11810577,-0.012522583,0.050216902,8.37612,8.261141,8.90299,8.720919,,,,,,,,,96.63471074380165,81.19999999999999
