acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.032983016,-0.030064376,-0.04879485,-0.03350377,495.512,267.24164,-154.82126,-69.44934,-0.3167752,2.0,1352.5,154.28571428571428
-0.0349835,-0.03419397,-0.04859787,-0.035086144,497.36877,269.189,-154.85512,-69.482735,0.0731488,4.0,10.0,154.28571428571428
-0.036112435,-0.032107323,-0.04896188,-0.0359514,495.43466,266.49557,-154.83322,-69.47979,-0.33301482,6.0,3.5,154.28571428571428
-0.03514543,-0.030459559,-0.05073522,-0.03439292,495.6811,266.3129,-154.83417,-69.43564,-0.28126463,8.0,4.5,154.28571428571428
-0.036790784,-0.033215422,-0.0480568,-0.034780104,497.41336,269.00354,-154.82747,-69.48309,0.0825119,10.0,2.0,154.28571428571428
-0.031523403,-0.03193464,-0.04933127,-0.03462712,495.22415,266.84976,-154.81306,-69.47261,-0.37722197,12.0,0.5,154.28571428571428
-0.035043694,-0.031562813,-0.048812706,-0.034931254,496.205,266.1522,-154.86769,-69.47046,-0.17124663,14.0,0.0,154.28571428571428
-0.0368609,-0.032090466,-0.048158195,-0.033919904,497.04272,267.4402,-154.8485,-69.45391,0.0046783444,16.0,0.0,154.28571428571428
-0.033533283,-0.032571763,-0.048889697,-0.034703393,495.40363,267.36246,-154.85011,-69.49154,-0.33953246,18.0,0.5,154.28571428571428
-0.03456127,-0.03209511,-0.045982614,-0.032694023,496.16904,267.30255,-154.87274,-69.45574,-0.17879608,20.0,0.0,154.28571428571428
-0.03343064,-0.032175772,-0.05065655,-0.036153078,496.92694,267.96448,-154.82713,-69.486275,-0.01963623,22.0,0.5,154.28571428571428
-0.03583345,-0.032034475,-0.049944818,-0.03599364,495.5807,267.35046,-154.87433,-69.485176,-0.30234924,24.0,0.0,154.28571428571428
-0.035355043,-0.03138728,-0.047407813,-0.033388875,495.74838,267.531,-154.85284,-69.46627,-0.26713347,26.0,0.0,154.28571428571428
-0.032824665,-0.031811163,-0.048349526,-0.03360152,497.0992,267.9448,-154.83897,-69.45579,0.016540833,28.0,0.0,154.28571428571428
-0.03607232,-0.030930154,-0.04397797,-0.0342638,495.86783,266.9417,-154.79906,-69.48669,-0.24204986,30.0,0.0,154.28571428571428
-0.035797562,-0.032665372,-0.050100204,-0.036225222,496.07397,268.67163,-154.84598,-69.46659,-0.19875915,,,154.28571428571428
-0.03328157,-0.0335786,-0.04936305,-0.035984837,496.2757,267.5942,-154.84056,-69.47553,-0.1563977,,,154.28571428571428
-0.034673017,-0.031928606,-0.047508836,-0.035150595,495.70264,266.5227,-154.85452,-69.4789,-0.2767401,,,154.28571428571428
-0.036321674,-0.03137131,-0.04996983,-0.033384454,495.58176,266.31973,-154.8622,-69.48369,-0.30212492,,,154.28571428571428
-0.036021244,-0.032973,-0.044743173,-0.032805655,496.15488,267.87375,-154.78099,-69.4878,-0.18176971,,,154.28571428571428
-0.03612331,-0.033510797,-0.050765615,-0.0351409,496.037,267.1692,-154.85571,-69.46211,-0.20652649,,,154.28571428571428
-0.03566524,-0.031701073,-0.047329005,-0.034395784,495.38522,266.90286,-154.85449,-69.45323,-0.3433969,,,154.28571428571428
-0.033174757,-0.031873018,-0.047538675,-0.034871694,496.2824,268.42902,-154.84319,-69.48361,-0.15498778,,,154.28571428571428
-0.033451516,-0.030780021,-0.050791744,-0.034824792,495.9671,267.3145,-154.79774,-69.45878,-0.22120239,,,154.28571428571428
-0.03503323,-0.03155378,-0.047163155,-0.033841327,496.38626,267.19537,-154.86044,-69.49057,-0.13317901,,,154.28571428571428
-0.035798915,-0.033687998,-0.05146855,-0.036388766,496.1644,266.52353,-154.80661,-69.46906,-0.1797702,,,154.28571428571428
-0.037453476,-0.032614786,-0.04468151,-0.033512663,495.81796,267.03867,-154.82014,-69.438385,-0.25252166,,,154.28571428571428
-0.032992456,-0.031304527,-0.048538923,-0.03286345,495.72366,267.32724,-154.90714,-69.47968,-0.2723245,,,154.28571428571428
-0.033518676,-0.03071435,-0.050983615,-0.035713013,496.2987,267.36768,-154.76732,-69.44738,-0.15156555,,,154.28571428571428
-0.035605982,-0.03220802,-0.046624627,-0.03615267,495.82022,267.3588,-154.82906,-69.45201,-0.25204742,,,154.28571428571428
-0.034769185,-0.032054517,-0.050705146,-0.035562035,496.07584,266.99884,-154.87105,-69.47139,-0.19836822,,,154.28571428571428
-0.033448063,-0.03313106,-0.04588103,-0.03326609,496.4041,267.6541,-154.78276,-69.47071,-0.12942992,,,154.28571428571428
-0.035360545,-0.033382438,-0.049483657,-0.035338223,495.7586,266.37933,-154.80537,-69.47415,-0.26498657,,,154.28571428571428
-0.036752015,-0.031024931,-0.048228733,-0.034032676,496.06818,267.401,-154.92519,-69.480064,-0.1999768,,,154.28571428571428
-0.034465708,-0.0329928,-0.04694736,-0.03548286,496.0754,268.2204,-154.8025,-69.457466,-0.19845794,,,154.28571428571428
-0.03553012,-0.032983076,-0.05180434,-0.034583397,495.9311,267.4537,-154.79695,-69.47204,-0.22876464,,,154.28571428571428
-0.035063356,-0.030624324,-0.046246443,-0.034478746,496.19824,267.88278,-154.88316,-69.47665,-0.17266296,,,154.28571428571428
-0.034459732,-0.0317248,-0.04963128,-0.03678945,496.0051,267.2164,-154.76854,-69.474434,-0.21322356,,,154.28571428571428
-0.035041444,-0.03098086,-0.04823579,-0.032776397,496.1563,267.2077,-154.8202,-69.46192,-0.1814685,,,154.28571428571428
-0.035630107,-0.031864394,-0.047412697,-0.034750555,496.38184,267.6766,-154.98538,-69.49809,-0.13410828,,,154.28571428571428
-0.03506068,-0.033211563,-0.04946755,-0.034996077,495.7613,267.3165,-154.81216,-69.450165,-0.2644226,,,154.28571428571428
-0.035743777,-0.031851824,-0.047130406,-0.035852518,495.94583,267.92804,-154.82396,-69.46157,-0.22566925,,,154.28571428571428
-0.034788154,-0.030841548,-0.05207963,-0.034249056,496.48465,267.78177,-154.90355,-69.52978,-0.112517394,,,154.28571428571428
-0.03605725,-0.032409515,-0.047852643,-0.03373673,495.3024,266.29056,-154.79933,-69.4099,-0.3607901,,,154.28571428571428
-0.03464041,-0.032828752,-0.047131695,-0.03648613,496.53458,267.71848,-154.78952,-69.46261,-0.10203277,,,154.28571428571428
-0.034780297,-0.03133485,-0.049591172,-0.032779206,496.28513,267.55624,-154.87146,-69.49767,-0.15441741,,,154.28571428571428
-0.03575143,-0.034597117,-0.04868939,-0.034197383,495.8969,266.61823,-154.77252,-69.45359,-0.23594238,,,154.28571428571428
-0.03521701,-0.031677596,-0.04939352,-0.0361198,496.62933,267.50247,-154.83322,-69.45635,-0.082133785,,,154.28571428571428
-0.03432522,-0.03136592,-0.047566712,-0.03363634,496.02377,267.02777,-154.86256,-69.46087,-0.20930144,,,154.28571428571428
-0.03367879,-0.033092223,-0.051888704,-0.03700813,495.18015,266.97168,-154.78537,-69.45807,-0.3864633,,,154.28571428571428
-0.03356029,-0.030635972,-0.04763675,-0.032321602,495.9834,267.6866,-154.7908,-69.43468,-0.21778014,,,154.28571428571428
-0.03613622,-0.032243695,-0.047077205,-0.035267856,496.48895,267.03894,-154.91791,-69.47775,-0.111613765,,,154.28571428571428
-0.03569273,-0.03247534,-0.0502781,-0.03517899,495.71094,266.58298,-154.7838,-69.42809,-0.27499694,,,154.28571428571428
-0.03447231,-0.033282593,-0.048737347,-0.03418869,496.3223,266.3609,-154.81702,-69.41136,-0.14661163,,,154.28571428571428
-0.035853095,-0.032006297,-0.051391274,-0.035327688,496.56778,267.6897,-154.867,-69.467514,-0.09506012,,,154.28571428571428
-0.033735454,-0.031993613,-0.046037085,-0.033144444,495.91043,267.15253,-154.7628,-69.427025,-0.23310332,,,154.28571428571428
-0.036261864,-0.032837756,-0.04845242,-0.035885252,496.68994,267.40628,-154.84337,-69.46167,-0.06940613,,,154.28571428571428
-0.03703472,-0.031572457,-0.050077144,-0.034872606,496.2298,267.91592,-154.89651,-69.475586,-0.16603637,,,154.28571428571428
-0.030892035,-0.033704944,-0.04627343,-0.03581695,496.17642,267.59268,-154.80368,-69.48099,-0.17724517,,,154.28571428571428
-0.036412664,-0.031213645,-0.05249626,-0.035498127,496.40903,266.9273,-154.80264,-69.47305,-0.12839814,,,154.28571428571428
-0.035361983,-0.029335337,-0.047723375,-0.0330439,496.41983,267.8087,-154.9407,-69.47802,-0.12612945,,,154.28571428571428
-0.03287202,-0.03321723,-0.048188824,-0.03592305,495.29126,266.61874,-154.7587,-69.46573,-0.36312926,,,154.28571428571428
-0.039033998,-0.033372078,-0.05038031,-0.034516476,496.54974,267.45566,-154.77023,-69.426414,-0.09884765,,,154.28571428571428
-0.034565132,-0.031256862,-0.046631325,-0.033689868,496.40475,267.88467,-154.96025,-69.51562,-0.12929535,,,154.28571428571428
-0.034032404,-0.033797845,-0.05076525,-0.035026424,496.576,266.95755,-154.74281,-69.42357,-0.09333618,,,154.28571428571428
-0.034710377,-0.031207502,-0.046995476,-0.03659303,496.88412,267.008,-154.84872,-69.4688,-0.028627623,,,154.28571428571428
-0.0336282,-0.031599022,-0.05030998,-0.03378411,496.12003,267.45154,-154.9539,-69.489944,-0.18908843,,,154.28571428571428
-0.034840036,-0.031707697,-0.048286986,-0.034172844,496.0412,267.30032,-154.79967,-69.44013,-0.20564209,,,154.28571428571428
-0.033734713,-0.033086915,-0.04574897,-0.035529792,496.38287,267.51184,-154.82886,-69.49945,-0.13389038,,,154.28571428571428
-0.036153264,-0.032042723,-0.048925247,-0.033797905,496.18478,267.49405,-154.97179,-69.47517,-0.17548919,,,154.28571428571428
-0.035766277,-0.032139555,-0.04917271,-0.035213314,494.44373,266.5857,-154.78244,-69.42961,-0.5411114,,,154.28571428571428
-0.032633167,-0.033208724,-0.04927804,-0.033602316,496.72742,267.50647,-154.85315,-69.48066,-0.061536252,,,154.28571428571428
-0.035879336,-0.031018354,-0.04714705,-0.034342896,496.55637,268.43915,-154.97162,-69.51304,-0.09745697,,,154.28571428571428
-0.036318686,-0.031279676,-0.04911914,-0.037499253,495.37274,266.409,-154.78325,-69.48441,-0.34601805,,,154.28571428571428
-0.034192223,-0.03131926,-0.049244232,-0.034442924,496.62494,267.46002,-154.8676,-69.489426,-0.083056636,,,154.28571428571428
-0.03465899,-0.031528957,-0.048364103,-0.034765434,496.36264,267.93747,-154.94316,-69.5225,-0.13813934,,,154.28571428571428
-0.0340066,-0.031554673,-0.04933626,-0.0353185,495.13126,267.282,-154.79047,-69.47446,-0.39673004,,,154.28571428571428
-0.03558131,-0.03414991,-0.049058232,-0.032855358,496.7864,268.23465,-154.83122,-69.48341,-0.049148254,,,154.28571428571428
-0.038100395,-0.031379495,-0.04930896,-0.034849107,496.49088,267.2675,-154.99039,-69.47786,-0.11121002,,,154.28571428571428
