Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
145.0025,0.046857145,-0.035625916,-0.06685547,0.13034797,-0.01671707,-0.108531184,-0.30141035,-0.2244628,8.610945,8.526759,8.998009,8.799322,2.0,838.5,2.0,848.0,2.0,631.5,2.0,575.5,85.03854545454546,74.47643312101911
145.005,0.05362152,-0.018716583,-0.04656555,0.13034797,0.020482177,-0.07809631,-0.2456163,-0.19741012,8.610229,8.543951,9.0418005,8.8341055,4.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,85.03854545454546,74.47643312101911
145.0075,-0.042755585,-0.111713104,-0.109125994,0.05256889,-0.035315093,-0.1271308,-0.22532637,-0.21093726,8.5953665,8.545258,9.044905,8.862873,6.0,1.0,6.0,0.0,6.0,1.0,6.0,1.0,85.03854545454546,74.47643312101911
145.01001,-0.15096954,-0.22330764,-0.19197635,-0.06071594,-0.14183715,-0.21674514,-0.21518143,-0.24982521,8.571248,8.522076,9.015088,8.86261,8.0,2.0,8.0,2.0,8.0,4.0,8.0,2.0,85.03854545454546,74.47643312101911
145.01251,-0.21521987,-0.27910492,-0.24101044,-0.12158569,-0.23821425,-0.28437766,-0.20672515,-0.28364226,8.555302,8.483733,8.975319,8.832887,10.0,1.0,10.0,3.0,10.0,1.0,10.0,1.0,85.03854545454546,74.47643312101911
145.015,-0.1120784,-0.20132583,-0.1547783,-0.050570983,-0.20777938,-0.23703505,-0.20503646,-0.30054998,8.549686,8.446531,8.952526,8.795519,12.0,1.0,12.0,1.0,12.0,5.0,12.0,2.0,85.03854545454546,74.47643312101911
145.0175,0.068838954,-0.05084335,-0.0042950246,0.096530914,-0.09111236,-0.108531184,-0.1982721,-0.28533256,8.537422,8.419391,8.954238,8.782715,14.0,3.0,14.0,1.0,14.0,1.0,14.0,1.0,85.03854545454546,74.47643312101911
145.02,0.302173,0.16558136,0.19014947,0.29943007,0.11516739,0.085913315,-0.15092789,-0.22108223,8.506175,8.403183,8.971617,8.794134,16.0,0.0,16.0,1.0,16.0,1.0,16.0,3.5,85.03854545454546,74.47643312101911
145.0225,0.45603606,0.31775573,0.31696105,0.436387,0.31637466,0.24315856,-0.08498565,-0.13823067,8.46836,8.387318,8.994946,8.811229,18.0,3.0,18.0,3.5,18.0,4.0,18.0,4.0,85.03854545454546,74.47643312101911
145.02501,0.42560118,0.3228282,0.31527036,0.42624205,0.41782424,0.30064774,-0.005517883,-0.03509079,8.431395,8.363898,8.998824,8.815051,20.0,2.0,20.0,1.5,20.0,0.0,20.0,0.0,85.03854545454546,74.47643312101911
145.02751,0.24637572,0.19940002,0.2087487,0.2960479,0.351882,0.22117835,0.051971283,0.05959442,8.399564,8.327846,8.984849,8.811989,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.5,85.03854545454546,74.47643312101911
145.03001,0.06376648,0.0337001,0.06671928,0.13372856,0.17434844,0.05209625,0.07564178,0.10862892,8.385018,8.283887,8.980693,8.80606,24.0,1.0,24.0,0.0,24.0,0.0,24.0,0.0,85.03854545454546,74.47643312101911
145.0325,-0.042755585,-0.08465881,-0.026275635,0.008608474,0.008645324,-0.1051506,0.07394989,0.13230102,8.371149,8.2422285,8.973999,8.792535,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.5,85.03854545454546,74.47643312101911
145.035,0.011349792,-0.079586335,0.015994892,-0.006608963,-0.04038757,-0.14911102,0.045206908,0.15089904,8.340964,8.200466,8.954331,8.7705345,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,85.03854545454546,74.47643312101911
145.0375,0.11111069,-0.0051910398,0.12758903,0.05256889,-0.008260803,-0.11698585,-0.015662841,0.15766342,8.302638,8.176125,8.929682,8.7401,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,85.03854545454546,74.47643312101911
145.04001,0.2277777,0.12500152,0.29159907,0.1472557,0.09826126,-0.022300644,-0.0494783,0.17795174,8.266521,8.161793,8.91085,8.701328,,,,,,,32.0,0.0,85.03854545454546,74.47643312101911
145.04251,0.2565207,0.17065383,0.37275833,0.16247314,0.19294646,0.062241208,-0.06638763,0.20162383,8.227889,8.142176,8.892305,8.667578,,,,,,,34.0,0.5,85.03854545454546,74.47643312101911
145.04501,0.13647307,0.05567871,0.3101979,0.04580612,0.17603713,0.048714064,-0.073152006,0.2354409,8.20062,8.112745,8.863521,8.649488,,,,,,,,,85.03854545454546,74.47643312101911
145.0475,-0.09009979,-0.16243789,0.14787894,-0.15371086,0.027246552,-0.08486068,-0.11880432,0.2371312,8.184039,8.069854,8.846844,8.638469,,,,,,,,,85.03854545454546,74.47643312101911
145.05,-0.3031407,-0.39069945,-0.05163803,-0.3616825,-0.16719955,-0.2505606,-0.18643524,0.21853156,8.176184,8.030942,8.837633,8.619795,,,,,,,,,85.03854545454546,74.47643312101911
145.0525,-0.45531508,-0.5259645,-0.19873953,-0.50032973,-0.28386655,-0.35539237,-0.28450423,0.16780837,8.157148,8.01233,8.810757,8.602163,,,,,,,,,85.03854545454546,74.47643312101911
145.05501,-0.43333647,-0.48031217,-0.17675892,-0.49018475,-0.2771022,-0.36215514,-0.39947936,0.088339,8.136937,8.013605,8.777485,8.585421,,,,,,,,,85.03854545454546,74.47643312101911
145.05751,-0.29976013,-0.34335524,-0.04656555,-0.38873518,-0.23483367,-0.3503199,-0.5026208,0.024087066,8.135976,8.018486,8.765109,8.566931,,,,,,,,,85.03854545454546,74.47643312101911
145.06001,-0.09009979,-0.12693053,0.16985956,-0.21458061,-0.17903641,-0.3283381,-0.55503434,0.0037971495,8.136907,8.009667,8.762974,8.547447,,,,,,,,,85.03854545454546,74.47643312101911
145.0625,0.07560333,0.040461272,0.3558502,-0.06916901,-0.13507278,-0.29283074,-0.5533456,0.029159546,8.129287,7.9957705,8.768966,8.534253,,,,,,,,,85.03854545454546,74.47643312101911
145.065,0.09758194,0.06075119,0.39473894,-0.047188796,-0.12661971,-0.26577803,-0.5076933,0.06635879,8.1202345,7.9938326,8.791388,8.543615,,,,,,,,,85.03854545454546,74.47643312101911
145.0675,0.011349792,-0.042387083,0.29836223,-0.10636825,-0.14014526,-0.26746994,-0.462041,0.06973938,8.121144,8.004579,8.810035,8.560105,,,,,,,,,85.03854545454546,74.47643312101911
145.07,-0.1120784,-0.1861084,0.17493203,-0.17061858,-0.17396392,-0.28945014,-0.4332948,0.05959442,8.139576,8.014994,8.827279,8.574537,,,,,,,,,85.03854545454546,74.47643312101911
145.07251,-0.19492996,-0.25374252,0.12589833,-0.18076354,-0.24497864,-0.36553732,-0.42822233,0.034232024,8.162754,8.033398,8.818987,8.577288,,,,,,,,,85.03854545454546,74.47643312101911
145.07501,-0.13067962,-0.160746,0.20198512,-0.0945314,-0.21623245,-0.35708266,-0.4383673,-0.011420288,8.191148,8.0553465,8.819523,8.573484,,,,,,,,,85.03854545454546,74.47643312101911
145.0775,0.0028967285,-0.0018072509,0.33725098,0.055951077,-0.05560501,-0.2268901,-0.4197693,-0.033400495,8.209079,8.076238,8.819915,8.576937,,,,,,,,,85.03854545454546,74.47643312101911
145.08,0.19903152,0.20616119,0.5063335,0.25715834,0.19632705,0.004753647,-0.33353713,0.034232024,8.214244,8.089388,8.822865,8.604416,,,,,,,,,85.03854545454546,74.47643312101911
145.0825,0.36811522,0.36509994,0.62807256,0.40764242,0.39246184,0.19412567,-0.20841704,0.14920875,8.221681,8.092891,8.83883,8.649625,,,,,,,,,85.03854545454546,74.47643312101911
145.085,0.41376755,0.37862548,0.61116445,0.43300483,0.41275176,0.23132332,-0.10020309,0.22360404,8.228104,8.09343,8.860354,8.675769,,,,,,,,,85.03854545454546,74.47643312101911
145.08751,0.33260787,0.27886778,0.47082612,0.3400099,0.26903364,0.12987372,-0.041025236,0.25065833,8.245901,8.103803,8.869853,8.668016,,,,,,,,,85.03854545454546,74.47643312101911
145.09001,0.18381408,0.12669341,0.27299982,0.16754562,0.12700424,0.033496626,-0.010590362,0.27094826,8.269294,8.133823,8.866222,8.65257,,,,,,,,,85.03854545454546,74.47643312101911
145.09251,0.045168456,-0.008571625,0.1106809,0.032278974,0.091496885,-0.00031883238,0.019844512,0.2810932,8.2928295,8.164,8.872153,8.658937,,,,,,,,,85.03854545454546,74.47643312101911
145.095,0.02149475,-0.028861541,0.09377277,0.022134017,0.14052978,-0.003701019,0.023225097,0.24051337,8.321664,8.187233,8.89442,8.677777,,,,,,,,,85.03854545454546,74.47643312101911
145.0975,0.07560333,0.028627623,0.14956965,0.08469566,0.22507003,0.0030617523,-0.0021372985,0.17795174,8.335544,8.211016,8.921503,8.705823,,,,,,,,,85.03854545454546,74.47643312101911
145.1,0.17198043,0.1334578,0.23918357,0.1945983,0.36371887,0.05716873,-0.029188383,0.14244598,8.348534,8.244394,8.943708,8.733732,,,,,,,,,85.03854545454546,74.47643312101911
145.10251,0.23961136,0.17572631,0.2780723,0.25039557,0.44657043,0.10620323,-0.015662841,0.15259093,8.372151,8.277835,8.949246,8.74992,,,,,,,,,85.03854545454546,74.47643312101911
145.10501,0.17536102,0.07596862,0.18000452,0.17430839,0.36541075,0.05209625,0.02998947,0.19147888,8.3969555,8.306281,8.92995,8.7529335,,,,,,,,,85.03854545454546,74.47643312101911
145.10751,0.001204834,-0.09987625,-0.007676811,0.008608474,0.19801894,-0.07302383,0.038442533,0.19486107,8.416164,8.320188,8.908168,8.75306,,,,,,,,,85.03854545454546,74.47643312101911
