acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
0.028046262,0.024783092,0.017240874,0.0077112713,549.69965,432.08994,-421.30176,-284.91516,0.07976257,2.0,1172.0,139.35483870967744
0.028488746,0.025952064,0.017601695,0.008689083,549.4205,432.18005,-421.4518,-284.70712,0.021135863,4.0,6.0,139.35483870967744
0.02739721,0.02546238,0.017234255,0.009449533,549.3374,432.21548,-421.19858,-284.90457,0.0036914062,6.0,5.5,139.35483870967744
0.02697266,0.025185239,0.01721819,0.007484139,549.46277,432.12097,-421.20364,-284.88028,0.03001831,8.0,2.5,139.35483870967744
0.028539965,0.025615994,0.017690413,0.009104642,549.39246,432.1444,-421.47394,-284.72836,0.015252685,10.0,0.0,139.35483870967744
0.02845795,0.026141541,0.01787348,0.00923289,549.4044,431.98468,-421.32562,-284.88733,0.017764892,12.0,0.0,139.35483870967744
0.027179739,0.024690785,0.01693476,0.008104401,549.50287,432.3226,-421.4025,-284.87485,0.03843933,14.0,0.0,139.35483870967744
0.028069528,0.025821136,0.017235912,0.008420018,549.57996,432.08383,-421.7193,-284.68347,0.054627683,16.0,0.5,139.35483870967744
0.028428292,0.025510399,0.017025236,0.0095748585,549.4901,432.10364,-421.5789,-284.88593,0.035760496,18.0,0.0,139.35483870967744
0.028510531,0.02547406,0.017775128,0.007362301,549.3223,432.19867,-421.07413,-284.88925,0.0005255127,20.0,0.5,139.35483870967744
0.028302627,0.025270002,0.017597485,0.008932512,549.54,431.83374,-421.4297,-284.7205,0.046232298,22.0,0.0,139.35483870967744
0.02825686,0.02562121,0.017286107,0.00859695,549.5235,432.1488,-421.4614,-284.87747,0.042771604,24.0,0.0,139.35483870967744
0.027554587,0.025713924,0.016824327,0.008081557,549.51575,432.2399,-421.36108,-284.8681,0.041143797,26.0,0.0,139.35483870967744
0.02867438,0.026079645,0.017258393,0.008467274,549.5794,432.0496,-421.56503,-284.71152,0.054512326,28.0,0.0,139.35483870967744
0.028584449,0.025721764,0.017636074,0.009050177,549.5649,431.8615,-421.25705,-284.8822,0.05146179,30.0,0.0,139.35483870967744
0.027942829,0.02506528,0.017276326,0.008067393,549.3278,432.04016,-421.3379,-284.87738,0.001679077,,,139.35483870967744
0.028486336,0.02540969,0.016767852,0.008186102,549.3909,431.90298,-421.55112,-284.73962,0.014932251,,,139.35483870967744
0.028566347,0.025975013,0.016758496,0.008604262,549.55615,431.90057,-421.11984,-284.8778,0.049628906,,,139.35483870967744
0.027713846,0.025811225,0.017334566,0.007733333,549.35706,432.2021,-421.54443,-284.88916,0.007818603,,,139.35483870967744
0.028539287,0.025815897,0.016914144,0.008611684,549.57184,432.0417,-421.74896,-284.69965,0.05292297,,,139.35483870967744
0.029057471,0.02574771,0.01725609,0.008275366,549.4766,431.8032,-421.10635,-284.8714,0.032927856,,,139.35483870967744
0.0278494,0.025672274,0.016589694,0.0075708595,549.4831,432.16745,-421.6704,-284.8832,0.0342865,,,139.35483870967744
0.02827616,0.026467297,0.017059062,0.008342487,549.4768,432.02582,-421.58176,-284.69394,0.03296631,,,139.35483870967744
0.02797169,0.025485316,0.016892424,0.00848359,549.4522,431.92294,-421.45593,-284.89536,0.027800903,,,139.35483870967744
0.028042292,0.02529779,0.016842084,0.0071730814,549.4875,431.91437,-421.5967,-284.87708,0.03520935,,,139.35483870967744
0.028985301,0.025529057,0.017292906,0.008467101,549.58966,432.16528,-421.459,-284.7031,0.056665648,,,139.35483870967744
0.02868611,0.025855856,0.0170633,0.008283584,549.41223,431.98468,-420.99902,-284.8356,0.019405518,,,139.35483870967744
0.027565857,0.025303844,0.016882328,0.007867538,549.6965,432.12552,-421.54382,-284.90344,0.079096064,,,139.35483870967744
0.028390557,0.025962813,0.01642159,0.008434037,549.4927,432.4452,-421.52365,-284.7009,0.036298826,,,139.35483870967744
0.02905456,0.025244495,0.01733757,0.008670216,549.50745,432.17215,-421.20654,-284.87494,0.039400633,,,139.35483870967744
0.027757108,0.025243517,0.017172,0.00690572,549.8376,432.34497,-422.10483,-284.91702,0.108729854,,,139.35483870967744
0.028393263,0.025411913,0.017184092,0.00862887,549.32587,432.0717,-421.48743,-284.68546,0.0012689208,,,139.35483870967744
0.02828641,0.0264211,0.016861193,0.008995974,549.46936,432.15616,-421.31598,-284.8723,0.031402588,,,139.35483870967744
0.028283803,0.02496774,0.017053308,0.007714493,549.6157,432.18076,-421.69998,-284.87918,0.06213867,,,139.35483870967744
0.028250208,0.025493402,0.016879298,0.0085275,549.4686,432.10077,-421.38373,-284.71268,0.031248778,,,139.35483870967744
0.027813597,0.025523007,0.017371546,0.008858779,549.79834,432.05545,-421.40298,-284.8912,0.100488275,,,139.35483870967744
0.027443266,0.025410194,0.016966442,0.007883949,549.63,432.52448,-422.0537,-284.8682,0.06513794,,,139.35483870967744
0.028957179,0.02528512,0.016963517,0.008875368,549.4289,432.27737,-421.24957,-284.6831,0.022904662,,,139.35483870967744
0.028943295,0.025222195,0.017400512,0.008916788,549.3621,432.09024,-421.21246,-284.86505,0.008882446,,,139.35483870967744
0.027276987,0.024646902,0.017388074,0.0075718476,549.5996,432.3319,-421.6136,-284.8728,0.05875488,,,139.35483870967744
0.027830739,0.026075395,0.017385669,0.008403866,549.5949,432.1394,-421.42184,-284.64066,0.057767943,,,139.35483870967744
0.027742334,0.026184859,0.016777353,0.009490236,549.6618,432.2103,-421.52808,-284.8811,0.071815796,,,139.35483870967744
0.027790394,0.02493446,0.017593365,0.008139834,549.593,432.3594,-421.74194,-284.87363,0.057370603,,,139.35483870967744
0.028323533,0.02469749,0.017974295,0.008782093,549.2895,432.26956,-421.40198,-284.70544,-0.006370239,,,139.35483870967744
0.028491046,0.025619913,0.017915659,0.008987616,549.4433,432.07956,-421.17523,-284.85135,0.025929565,,,139.35483870967744
0.02762878,0.025576478,0.016922124,0.008079078,549.72974,432.1596,-421.67548,-284.86288,0.08608154,,,139.35483870967744
0.0284978,0.026026728,0.017080732,0.008713616,549.74927,432.07712,-421.1184,-284.6662,0.0901831,,,139.35483870967744
0.02824748,0.024724843,0.017235873,0.009246304,549.766,432.37576,-421.6411,-284.83704,0.09369507,,,139.35483870967744
0.027621344,0.02541242,0.017783362,0.007918748,549.52386,432.05508,-421.94247,-284.89233,0.04284851,,,139.35483870967744
0.028521363,0.025821924,0.017329372,0.008495896,549.5381,431.88986,-421.25604,-284.6993,0.04583496,,,139.35483870967744
0.028511483,0.026740199,0.01763709,0.009107326,549.374,432.24826,-421.45264,-284.84155,0.011381836,,,139.35483870967744
0.027584227,0.024921473,0.017125128,0.008080368,549.476,432.18195,-421.17313,-284.84915,0.03279968,,,139.35483870967744
0.028177962,0.02525603,0.01728003,0.008481329,549.4919,431.97443,-421.247,-284.71814,0.0361322,,,139.35483870967744
0.028330551,0.025238397,0.016808832,0.008743206,549.4993,432.1856,-421.77377,-284.86923,0.037695922,,,139.35483870967744
0.027753532,0.02612683,0.017155694,0.008158417,549.495,432.18863,-421.41235,-284.90613,0.036785886,,,139.35483870967744
0.028610932,0.025676562,0.017036757,0.008534186,549.30273,432.10275,-421.34055,-284.69595,-0.0035888671,,,139.35483870967744
0.028635295,0.025521353,0.017914165,0.008351083,549.4792,432.0614,-421.4697,-284.85455,0.033466186,,,139.35483870967744
0.028059455,0.025191912,0.016746668,0.0076340004,549.5421,432.43048,-421.42197,-284.87466,0.046680905,,,139.35483870967744
0.028540514,0.026589533,0.016886888,0.008777481,549.6159,432.08978,-421.2294,-284.7189,0.06217712,,,139.35483870967744
0.028256532,0.026080584,0.01670824,0.008659154,549.61053,432.02817,-421.31366,-284.86362,0.061049193,,,139.35483870967744
0.027425788,0.025698641,0.017028112,0.007341578,549.39716,432.0005,-421.47885,-284.87082,0.016239623,,,139.35483870967744
0.028834239,0.02524069,0.017307123,0.00849695,549.6689,432.11734,-421.19302,-284.71252,0.07330261,,,139.35483870967744
0.028989865,0.025754487,0.017357985,0.008167748,549.6211,432.1944,-421.61554,-284.8615,0.0632666,,,139.35483870967744
0.027750744,0.026080074,0.016486133,0.007908835,549.30225,431.9611,-421.06873,-284.887,-0.0036914062,,,139.35483870967744
0.028311519,0.025979603,0.016601916,0.008094724,549.68207,431.8811,-421.2556,-284.69217,0.076071166,,,139.35483870967744
0.02857516,0.025538158,0.016807994,0.008477462,549.3885,432.28613,-421.2965,-284.84177,0.014419556,,,139.35483870967744
0.028717691,0.025182834,0.016961547,0.0076968097,549.1855,431.98315,-421.21024,-284.87207,-0.028211059,,,139.35483870967744
0.028733732,0.025935097,0.01724711,0.008796947,549.51733,432.02252,-421.46814,-284.69406,0.04147705,,,139.35483870967744
0.028089523,0.02633587,0.01679521,0.008423079,549.5263,431.93665,-421.41653,-284.89026,0.043361206,,,139.35483870967744
0.027519524,0.025361467,0.016722593,0.007204876,549.399,432.02637,-421.01382,-284.88766,0.016624145,,,139.35483870967744
0.028884007,0.025506666,0.017018862,0.008478654,549.5064,431.85147,-421.10727,-284.6833,0.039182737,,,139.35483870967744
0.028852733,0.025849542,0.017346825,0.008557657,549.84973,432.00415,-421.38583,-284.89243,0.111280516,,,139.35483870967744
0.027419461,0.025333362,0.01685799,0.007620337,549.5758,432.27954,-421.48203,-284.82898,0.053756103,,,139.35483870967744
0.028113062,0.02586538,0.016535653,0.00858212,549.53326,432.1074,-421.33206,-284.65463,0.044822387,,,139.35483870967744
0.028380087,0.025031252,0.017255418,0.008772645,549.38293,432.13846,-421.6046,-284.8662,0.013253174,,,139.35483870967744
0.028030027,0.025568634,0.017158596,0.0078018727,549.5468,432.11743,-420.97293,-284.87964,0.047667846,,,139.35483870967744
0.028446173,0.02504964,0.017716492,0.00869615,549.5222,432.3879,-421.23984,-284.68866,0.04250244,,,139.35483870967744
0.02787079,0.026027739,0.016878998,0.008581168,549.2917,432.15417,-421.698,-284.90805,-0.0059088133,,,139.35483870967744
0.027531875,0.024986556,0.017413007,0.008078426,549.58575,432.11627,-421.1071,-284.89566,0.055845335,,,139.35483870967744
0.028240556,0.026069913,0.017254813,0.008220657,549.69714,432.44476,-421.62036,-284.68958,0.07923706,,,139.35483870967744
0.027899321,0.024831396,0.017527845,0.009386321,549.58575,432.3334,-421.79504,-284.87985,0.055845335,,,139.35483870967744
0.02750167,0.025283787,0.017090494,0.007446791,549.4462,431.97726,-420.6912,-284.88895,0.026544798,,,139.35483870967744
0.028597634,0.02504096,0.017230371,0.009600412,549.5288,432.175,-421.21646,-284.6726,0.043886717,,,139.35483870967744
0.028702699,0.026098846,0.018099973,0.008698895,549.50964,432.1591,-421.4516,-284.90088,0.03986206,,,139.35483870967744
0.027717823,0.024701806,0.017523078,0.008015707,549.7221,432.3202,-421.3292,-284.87482,0.08447937,,,139.35483870967744
0.028052779,0.025602262,0.016971176,0.0088905245,549.9186,432.20316,-421.50754,-284.68457,0.12573852,,,139.35483870967744
0.028307896,0.025242107,0.017141186,0.009522005,549.7474,432.1583,-421.60345,-284.89,0.08978576,,,139.35483870967744
0.028055781,0.025659263,0.017318057,0.007947209,549.5573,431.9854,-421.1256,-284.91382,0.049872436,,,139.35483870967744
0.028004935,0.025346568,0.017636118,0.008566562,549.49524,432.1507,-421.3672,-284.67105,0.036837157,,,139.35483870967744
0.02819568,0.025199821,0.017984938,0.008656126,549.792,432.38217,-421.5425,-284.88623,0.09915527,,,139.35483870967744
0.027768135,0.024764933,0.0171048,0.00803652,549.248,431.99908,-420.95367,-284.91092,-0.015086059,,,139.35483870967744
0.028904941,0.026048008,0.017211346,0.008941704,549.8809,432.15625,-421.58334,-284.69385,0.117830195,,,139.35483870967744
0.027608756,0.02585514,0.017099248,0.0090362495,549.6702,432.3366,-421.47702,-284.86624,0.073584594,,,139.35483870967744
0.02765072,0.025464138,0.017050892,0.0076806745,549.5979,431.96158,-420.97037,-284.85065,0.058395993,,,139.35483870967744
0.02854892,0.025109421,0.017450327,0.008466896,549.63544,432.0202,-421.48627,-284.65988,0.06627868,,,139.35483870967744
0.029337974,0.02547811,0.01768442,0.009441396,549.4727,431.84302,-420.96515,-284.88205,0.032107543,,,139.35483870967744
0.027633887,0.025920086,0.017287435,0.0075160693,549.6074,432.32712,-421.34204,-284.88092,0.060395505,,,139.35483870967744
0.028068896,0.026077671,0.016814701,0.008811259,549.65607,432.26672,-421.6196,-284.67996,0.07061096,,,139.35483870967744
0.028243128,0.025957862,0.01665885,0.008065977,550.01044,432.29922,-421.4559,-284.8726,0.14502868,,,139.35483870967744
0.028269637,0.024839181,0.017249512,0.008267308,549.9289,432.0002,-421.51843,-284.8666,0.12790465,,,139.35483870967744
0.029095821,0.026236817,0.016801616,0.0082758395,549.5355,431.96814,-421.5473,-284.67627,0.045296628,,,139.35483870967744
