Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
445.00253,0.017909087,-0.13273682,0.008831177,-0.05815727,-0.06503219,-0.06107002,0.019729156,-0.100957714,8.372877,8.251307,8.883715,8.716589,2.0,944.5,2.0,948.5,2.0,754.0,2.0,761.5,87.58651685393258,88.24754716981131
445.00504,0.07877883,-0.09384888,0.037574958,-0.026032103,-0.037977904,-0.027254561,0.03156601,-0.07728561,8.372693,8.2514105,8.884045,8.716268,4.0,0.0,4.0,6.0,4.0,0.0,4.0,0.0,87.58651685393258,88.24754716981131
445.0075,0.1869928,0.004220123,0.12211641,0.06865471,0.063471675,0.06912254,0.092435755,0.017401198,8.37302,8.251949,8.884354,8.716268,6.0,1.0,6.0,1.0,6.0,2.0,6.0,1.0,87.58651685393258,88.24754716981131
445.01,0.27491364,0.09890533,0.20834816,0.1650318,0.17506301,0.18409927,0.15837799,0.10025115,8.373747,8.252819,8.884529,8.716277,8.0,1.0,8.0,6.0,8.0,5.0,8.0,4.0,87.58651685393258,88.24754716981131
445.0125,0.26984113,0.10905029,0.22694717,0.18532172,0.19366424,0.21791473,0.17359543,0.11884918,8.374084,8.253741,8.884715,8.716277,10.0,5.0,10.0,1.0,10.0,1.0,10.0,2.0,87.58651685393258,88.24754716981131
445.015,0.15317413,0.01943756,0.14071523,0.1193795,0.085450284,0.12491981,0.11441757,0.05797943,8.374084,8.254508,8.884726,8.716268,12.0,1.0,12.0,0.0,12.0,0.0,12.0,1.0,87.58651685393258,88.24754716981131
445.01752,-0.010833892,-0.13273682,-0.01653122,-0.017577438,-0.09039459,-0.027254561,-0.015778197,-0.07390343,8.3739,8.254995,8.884643,8.716296,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,87.58651685393258,88.24754716981131
445.02002,-0.1765338,-0.2781468,-0.17039628,-0.15791495,-0.2831488,-0.19295448,-0.14935134,-0.21593285,8.373379,8.255285,8.884467,8.71657,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,87.58651685393258,88.24754716981131
445.02252,-0.2509323,-0.33732468,-0.25324625,-0.23907462,-0.37276152,-0.26735136,-0.20514861,-0.28525725,8.373286,8.255607,8.884034,8.716824,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,87.58651685393258,88.24754716981131
445.02502,-0.19851562,-0.3001286,-0.22112067,-0.2204766,-0.3338736,-0.24367927,-0.17133315,-0.24298553,8.373634,8.256373,8.883426,8.716579,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,87.58651685393258,88.24754716981131
445.02753,-0.10383041,-0.22404143,-0.11459901,-0.13424446,-0.22227904,-0.17604674,-0.07326416,-0.11786544,8.373911,8.256975,8.882858,8.715945,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,87.58651685393258,88.24754716981131
445.03003,0.0398909,-0.1124469,0.024048613,-0.022649918,-0.075177155,-0.076287456,0.051855925,0.017401198,8.374054,8.256778,8.882549,8.715204,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,87.58651685393258,88.24754716981131
445.03253,0.0889238,-0.08539261,0.07139162,0.016239623,-0.019379882,-0.042471997,0.09750824,0.05121666,8.374258,8.25629,8.882683,8.714971,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,87.58651685393258,88.24754716981131
445.03503,0.028054046,-0.14118987,0.03419357,-0.010814667,-0.05657913,-0.074597165,0.07891022,0.017401198,8.374769,8.2559595,8.882993,8.715439,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,87.58651685393258,88.24754716981131
