Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
170.0025,-0.26283005,-0.37578642,-0.3059425,-0.3089582,-0.38257644,-0.39656982,-0.25227493,-0.24985884,8.385683,8.267223,8.919946,8.725093,2.0,953.5,2.0,952.5,2.0,618.5,2.0,585.0,82.92765957446808,81.48292682926828
170.005,-0.21717773,-0.37578642,-0.27888942,-0.2582334,-0.33861282,-0.37120742,-0.2641118,-0.26676658,8.388445,8.26882,8.9219675,8.725648,4.0,0.0,4.0,0.0,4.0,0.5,4.0,0.0,82.92765957446808,81.48292682926828
170.0075,-0.10051071,-0.29969925,-0.17236775,-0.15002105,-0.18982223,-0.24777602,-0.18971649,-0.20927902,8.39002,8.268861,8.922906,8.724361,6.0,0.0,6.0,0.0,6.0,3.0,6.0,1.0,82.92765957446808,81.48292682926828
170.01001,0.029685058,-0.1897966,-0.042174395,-0.031663742,-0.03595596,-0.11758346,-0.07473816,-0.092612,8.389908,8.268167,8.922813,8.721962,8.0,4.0,8.0,10.0,8.0,10.5,8.0,8.0,82.92765957446808,81.48292682926828
170.01251,0.10238846,-0.13399932,0.040675964,0.027515715,0.031674955,-0.048259046,0.0030377195,-0.0097620385,8.386533,8.2667465,8.923101,8.719651,10.0,10.0,10.0,4.0,10.0,0.5,10.0,4.0,82.92765957446808,81.48292682926828
170.01501,0.044902496,-0.16612609,0.02207714,-0.002919159,-0.002140503,-0.053331528,-0.0071072388,-0.019906998,8.381336,8.263773,8.92239,8.718061,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,82.92765957446808,81.48292682926828
170.0175,-0.0531665,-0.2371408,-0.042174395,-0.0908432,-0.098517604,-0.12941872,-0.0882669,-0.090920106,8.376447,8.259742,8.920802,8.717145,14.0,0.0,14.0,0.0,14.0,0.0,14.0,1.0,82.92765957446808,81.48292682926828
170.02,-0.15461609,-0.3098442,-0.13516971,-0.1872203,-0.21687652,-0.2308683,-0.1880246,-0.16869919,8.373798,8.25683,8.91976,8.717466,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,82.92765957446808,81.48292682926828
170.0225,-0.13770676,-0.29462677,-0.12671545,-0.19229278,-0.21011214,-0.23425049,-0.20493393,-0.17207977,8.3756695,8.255441,8.91974,8.718862,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,82.92765957446808,81.48292682926828
170.02501,-0.015967254,-0.20501404,-0.042174395,-0.10944122,-0.11035446,-0.15140052,-0.14744475,-0.10613754,8.378595,8.255359,8.919605,8.719944,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,82.92765957446808,81.48292682926828
170.02751,0.15142135,-0.04776718,0.109999575,0.04273155,0.06549362,-0.002606735,-0.008795929,0.040962752,8.379853,8.256322,8.919038,8.72051,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,82.92765957446808,81.48292682926828
170.03001,0.29007018,0.11962463,0.25879216,0.18645287,0.24979156,0.14111297,0.17212142,0.21342704,8.380048,8.25798,8.918223,8.720734,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,82.92765957446808,81.48292682926828
170.0325,0.35093993,0.21261795,0.31289834,0.24563071,0.33940428,0.21212769,0.28878844,0.3165669,8.379536,8.259006,8.918234,8.720646,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,82.92765957446808,81.48292682926828
170.035,0.27485275,0.18387496,0.2486472,0.2236505,0.29375198,0.19183776,0.28709656,0.2996592,8.380948,8.259161,8.920483,8.720197,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,82.92765957446808,81.48292682926828
170.0375,0.14804077,0.07228042,0.13874376,0.16278076,0.16017883,0.087005995,0.19917251,0.20835456,8.382932,8.258716,8.92239,8.719232,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,82.92765957446808,81.48292682926828
