acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
0.023765294,0.02110547,0.0014501446,-0.0003408937,549.3534,448.36108,-379.8209,-235.14365,0.12059875,2.0,1382.0,116.75675675675677
0.023885611,0.021200053,0.0017021451,-0.00038822307,549.356,448.42847,-379.8304,-235.16072,0.1211499,4.0,3.0,116.75675675675677
0.025220945,0.02076295,0.002869052,0.0003218985,549.4285,448.55765,-379.78693,-235.00914,0.13637695,6.0,0.0,116.75675675675677
0.024410598,0.020789891,0.0022065456,1.8140758e-05,549.4019,448.43402,-379.81036,-235.12172,0.13078856,8.0,0.0,116.75675675675677
0.023662705,0.021833481,0.0014153117,-0.00028572147,549.6491,448.67715,-379.83093,-235.14847,0.18269897,10.0,0.0,116.75675675675677
0.024912272,0.021443231,0.0019241857,0.0005563592,549.5862,448.51846,-379.80212,-235.0284,0.16948424,12.0,0.0,116.75675675675677
0.024430718,0.02096302,0.0018893857,0.0005669778,549.2719,448.45337,-379.79727,-235.13075,0.103487544,14.0,0.0,116.75675675675677
0.024118172,0.020252386,0.002424034,-0.0009774881,549.524,448.39453,-379.82144,-235.16673,0.15642333,16.0,1.0,116.75675675675677
0.025139883,0.020862874,0.0023276908,-0.00016870546,549.59625,448.41077,-379.83472,-235.00034,0.17159912,18.0,0.0,116.75675675675677
0.023985198,0.02128021,0.0017793991,0.0003570074,549.2736,448.4382,-379.75427,-235.14003,0.10384643,20.0,0.0,116.75675675675677
0.023607386,0.020986915,0.0015766082,-0.00082265015,549.42755,448.176,-379.86807,-235.18765,0.13617188,22.0,0.0,116.75675675675677
0.02472017,0.020755012,0.0020420395,3.7270158e-05,549.36334,448.21335,-379.83737,-235.03151,0.12268799,24.0,0.0,116.75675675675677
0.024333825,0.021139227,0.0015698822,0.00042792477,549.2656,448.39447,-379.804,-235.12506,0.10216735,26.0,0.0,116.75675675675677
0.023717731,0.021371521,0.0022160083,-0.00027352548,549.4437,448.32422,-379.8236,-235.15459,0.13956848,28.0,0.0,116.75675675675677
0.024947338,0.02131647,0.0024396062,0.0007512906,549.47314,448.54828,-379.79263,-235.03699,0.14574645,30.0,0.0,116.75675675675677
0.024497213,0.021002414,0.0019504905,0.00016723205,549.41956,448.37683,-379.7928,-235.12714,0.1344928,,,116.75675675675677
0.024121698,0.020514619,0.0021661916,-0.0009154751,549.4315,448.21494,-379.845,-235.17876,0.137005,,,116.75675675675677
0.024308994,0.021310318,0.0016854893,0.0004191832,549.33167,448.13022,-379.8043,-235.00299,0.11603576,,,116.75675675675677
0.024021583,0.021318384,0.0017890296,0.0005695906,549.3026,448.14258,-379.812,-235.10533,0.10993469,,,116.75675675675677
0.024156474,0.021229327,0.0024582269,-0.0010260817,549.1768,448.42792,-379.81012,-235.17728,0.083518066,,,116.75675675675677
0.024781635,0.020858863,0.0019297984,0.00038725545,549.3843,448.389,-379.81903,-235.01532,0.12708434,,,116.75675675675677
0.024067532,0.020674502,0.0019719936,3.1661977e-05,549.35724,448.39682,-379.76587,-235.13844,0.12140625,,,116.75675675675677
0.023624063,0.020647572,0.0018768425,-0.0005320104,549.43066,448.28696,-379.79404,-235.14833,0.13682556,,,116.75675675675677
0.024675954,0.021675961,0.0013393884,0.00082481286,549.7181,448.51797,-379.83685,-235.03827,0.19718261,,,116.75675675675677
0.024410058,0.021171,0.0024930495,0.00015096237,549.6384,448.5573,-379.78387,-235.1111,0.18045592,,,116.75675675675677
0.024398427,0.020647598,0.0025182185,-0.0010425259,549.2693,448.3479,-379.8108,-235.12532,0.102936395,,,116.75675675675677
0.024412928,0.021119742,0.0021537486,0.00059092493,549.188,448.44037,-379.82086,-234.98785,0.08586364,,,116.75675675675677
0.024455823,0.021286383,0.001970289,0.00027316835,549.32544,448.31042,-379.79703,-235.09868,0.11472839,,,116.75675675675677
0.023499925,0.020941082,0.0020268068,-0.0007431595,549.3845,448.15738,-379.8333,-235.18405,0.12713562,,,116.75675675675677
0.024661992,0.020961002,0.0016560388,0.0009339849,549.51276,448.40262,-379.80847,-235.0365,0.15406494,,,116.75675675675677
0.024355501,0.02070246,0.002509508,-0.0006334056,549.5028,448.5457,-379.80914,-235.1127,0.1519757,,,116.75675675675677
0.024172463,0.021018665,0.0018542896,-0.0006004703,549.3909,448.46307,-379.84842,-235.18254,0.12848145,,,116.75675675675677
0.024656368,0.02192662,0.0017458793,0.0008812699,549.3994,448.41232,-379.7676,-235.01703,0.13026306,,,116.75675675675677
0.024099305,0.020579157,0.0020390805,-0.00022082594,549.30035,448.46152,-379.79227,-235.10199,0.10946044,,,116.75675675675677
0.024044193,0.02111219,0.001779249,-0.00083379325,549.35626,448.3928,-379.83075,-235.15205,0.121201165,,,116.75675675675677
0.025083695,0.021237435,0.0023945277,0.00053761085,549.3361,448.81995,-379.81564,-234.99356,0.11697143,,,116.75675675675677
0.024687484,0.021124564,0.0022518947,0.00029526086,549.34784,448.31027,-379.79916,-235.139,0.11943237,,,116.75675675675677
0.02405565,0.021454735,0.0018266813,-0.00024564483,549.21484,448.26193,-379.8155,-235.15793,0.09150329,,,116.75675675675677
0.024936812,0.021311428,0.0018901199,0.00037301178,549.55646,448.40115,-379.78748,-235.04713,0.16324218,,,116.75675675675677
0.024319509,0.020944858,0.002082701,-0.00038451114,549.3355,448.28604,-379.7982,-235.07571,0.11684326,,,116.75675675675677
0.02374417,0.020969303,0.001325576,-0.0002247554,549.27893,448.48898,-379.83682,-235.17789,0.104961544,,,116.75675675675677
0.025021678,0.02120818,0.0020490265,0.00051050336,549.66125,448.44073,-379.80847,-235.02129,0.18524963,,,116.75675675675677
0.024810674,0.020891352,0.002331362,-0.00011524935,549.3033,448.45514,-379.80923,-235.11787,0.11007568,,,116.75675675675677
