acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
0.06489114,0.039018124,0.05115432,0.031067962,439.7495,246.59175,-323.2567,-240.88069,-0.20991027,2.0,1330.0,130.90909090909093
0.06419575,0.036981244,0.050942075,0.028533032,440.972,247.0641,-323.26233,-240.8952,0.04680908,4.0,7.0,130.90909090909093
0.06340983,0.039742116,0.04962941,0.03237554,440.72073,247.14435,-323.25958,-240.9097,-0.005953674,6.0,3.0,130.90909090909093
0.06479313,0.038851757,0.049715042,0.030846493,440.83478,247.25897,-323.27243,-240.85893,0.017995605,8.0,6.5,130.90909090909093
0.06532496,0.03616468,0.050488755,0.027582977,440.4715,247.14297,-323.2901,-240.87723,-0.058293454,10.0,1.5,130.90909090909093
0.063631,0.038681824,0.0508758,0.031537954,440.0759,246.37842,-323.2887,-240.89946,-0.14136931,12.0,0.0,130.90909090909093
0.06405113,0.039068088,0.05135087,0.03104174,441.81314,248.28316,-323.2608,-240.86786,0.22345184,14.0,0.0,130.90909090909093
0.064656556,0.036836527,0.050363794,0.027756069,440.35907,247.0578,-323.27155,-240.86986,-0.08190307,16.0,0.0,130.90909090909093
0.063902214,0.038970158,0.05053579,0.03116085,439.6202,246.52234,-323.27145,-240.89755,-0.2370639,18.0,0.5,130.90909090909093
0.063983835,0.038962364,0.050736807,0.031468596,441.215,247.69705,-323.26862,-240.89969,0.09784149,20.0,0.0,130.90909090909093
0.06377943,0.03677532,0.050182838,0.027961995,439.96167,246.89,-323.32278,-240.83641,-0.16535705,22.0,0.5,130.90909090909093
0.06414344,0.039334662,0.050102063,0.032376453,441.0437,247.36507,-323.2866,-240.90657,0.061869506,24.0,0.0,130.90909090909093
0.06487671,0.03926831,0.050261233,0.03142815,440.72107,247.292,-323.24814,-240.92802,-0.0058831787,26.0,0.0,130.90909090909093
0.064587735,0.036188915,0.05133312,0.027935954,440.2837,246.8378,-323.32565,-240.8727,-0.097732544,28.0,0.0,130.90909090909093
0.06411192,0.03883566,0.051107187,0.03166128,441.34613,247.80736,-323.28717,-240.91673,0.12537964,30.0,0.0,130.90909090909093
0.06395764,0.039306834,0.050110567,0.031092592,439.97787,246.29027,-323.2919,-240.87485,-0.16195403,,,130.90909090909093
0.064657845,0.03696485,0.050326634,0.027800323,440.94882,247.46425,-323.2341,-240.86089,0.041944884,,,130.90909090909093
0.0642531,0.038698714,0.050549306,0.031139366,440.7707,247.10025,-323.2906,-240.92975,0.0045373533,,,130.90909090909093
0.06382837,0.038976524,0.051099814,0.03133075,439.9177,246.85411,-323.26178,-240.92635,-0.17459197,,,130.90909090909093
0.06356016,0.036083322,0.050815906,0.02782163,440.64127,247.4728,-323.2691,-240.8622,-0.022641907,,,130.90909090909093
0.06387487,0.039062347,0.049918283,0.031719375,441.76416,248.37898,-323.27225,-240.88394,0.2131659,,,130.90909090909093
0.06504071,0.03930829,0.05029096,0.032564875,439.6539,246.47305,-323.2797,-240.88992,-0.2299887,,,130.90909090909093
0.06458101,0.03644038,0.050883368,0.028352687,440.7299,247.13094,-323.2529,-240.89095,-0.004031067,,,130.90909090909093
0.06408436,0.03900872,0.050623868,0.031733952,440.66403,247.10439,-323.30298,-240.90181,-0.017861022,,,130.90909090909093
0.06506486,0.03872603,0.050977398,0.031022772,441.24982,247.40898,-323.30695,-240.88489,0.10515381,,,130.90909090909093
0.06469216,0.03660447,0.051430754,0.027622161,440.65762,246.79776,-323.2764,-240.8787,-0.019206848,,,130.90909090909093
0.06295929,0.03937125,0.05027815,0.03150008,440.9109,247.55945,-323.28247,-240.87723,0.03397888,,,130.90909090909093
0.06345427,0.038786527,0.050396428,0.030847048,441.46204,248.06908,-323.3436,-240.86394,0.14971985,,,130.90909090909093
0.06417393,0.0360827,0.05037943,0.027852425,439.8088,246.6476,-323.31042,-240.90045,-0.19745818,,,130.90909090909093
0.06456651,0.03883363,0.05021818,0.03140648,439.5287,246.46745,-323.27954,-240.89493,-0.25628355,,,130.90909090909093
0.064710036,0.039761875,0.050641015,0.032214858,441.895,247.97731,-323.26474,-240.86082,0.24063994,,,130.90909090909093
0.063666,0.036033224,0.050162934,0.028476497,440.46426,247.06021,-323.29703,-240.83212,-0.059812315,,,130.90909090909093
0.06349316,0.038135305,0.050492957,0.031512555,439.50104,246.24974,-323.2764,-240.9034,-0.26208985,,,130.90909090909093
0.06502116,0.03965088,0.051247943,0.03186178,440.51904,247.0091,-323.23654,-240.93031,-0.048308715,,,130.90909090909093
0.0646004,0.036723334,0.05097564,0.027441716,440.3398,246.89037,-323.3058,-240.8391,-0.085946955,,,130.90909090909093
0.06303139,0.03889668,0.05047686,0.031480864,440.11972,247.40802,-323.28006,-240.89131,-0.13216645,,,130.90909090909093
