Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
400.00253,0.42908752,0.20970519,0.3815865,0.31480932,0.32259429,0.2798259,0.22899535,0.33215606,8.351213,8.201223,8.874742,8.6711855,2.0,926.5,2.0,926.0,2.0,631.0,2.0,528.0,76.17459283387622,74.71437699680511
400.005,0.33271042,0.1116394,0.26999214,0.20997836,0.19747421,0.17668602,0.15628876,0.25607046,8.355683,8.209265,8.881157,8.677407,4.0,0.0,4.0,0.5,4.0,0.0,4.0,0.0,76.17459283387622,74.71437699680511
400.0075,0.19575347,-0.025317535,0.121199764,0.095002435,0.030082397,0.03127441,0.046386108,0.152929,8.3611145,8.217483,8.886716,8.685949,6.0,1.0,6.0,0.0,6.0,4.0,6.0,1.0,76.17459283387622,74.71437699680511
400.01,0.12304687,-0.08787918,0.056948632,0.066258654,-0.07474777,-0.06848327,-0.000954895,0.09375114,8.369513,8.220363,8.89641,8.69457,8.0,6.0,8.0,11.0,8.0,9.0,8.0,10.0,76.17459283387622,74.71437699680511
400.0125,0.12135818,-0.08618728,0.06878428,0.11191097,-0.08996521,-0.092155375,0.015951233,0.09375114,8.390358,8.218435,8.906951,8.704146,10.0,6.0,10.0,3.0,10.0,1.0,10.0,2.5,76.17459283387622,74.71437699680511
400.015,0.19575347,-0.0337706,0.13979898,0.174471,-0.01387802,-0.034667816,0.080201566,0.15969338,8.402387,8.220695,8.909179,8.710533,12.0,1.0,12.0,0.0,12.0,0.0,12.0,0.5,76.17459283387622,74.71437699680511
400.01752,0.27860504,0.018642882,0.21081349,0.21674193,0.09433273,0.04649185,0.15967254,0.23239838,8.403409,8.226498,8.911623,8.712416,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,76.17459283387622,74.71437699680511
400.02002,0.3124205,0.04231659,0.23110342,0.21505085,0.16534744,0.08707168,0.19856048,0.250998,8.41197,8.236436,8.913324,8.71339,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,76.17459283387622,74.71437699680511
400.02252,0.21604338,-0.042226866,0.11950907,0.13558227,0.09433273,0.02451164,0.14783569,0.16983832,8.421442,8.253949,8.915779,8.716862,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,76.17459283387622,74.71437699680511
400.02502,0.050343473,-0.19947372,-0.04450075,0.008770294,-0.0679866,-0.0870829,0.03455246,0.031189498,8.431732,8.272198,8.925432,8.72129,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,76.17459283387622,74.71437699680511
