Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
460.00253,0.03568359,0.18253234,0.10648961,0.13984084,0.1857527,0.16752158,0.1490918,0.16692238,8.374851,8.260291,8.909612,8.7186365,2.0,876.0,2.0,894.0,2.0,613.5,2.0,605.5,94.67854251012145,79.81433447098975
460.00504,-0.0877478,0.08446334,0.0033497429,0.056990888,0.097831875,0.089744106,0.09329452,0.087453,8.373563,8.266218,8.907332,8.719603,4.0,0.0,4.0,2.0,4.0,1.0,4.0,2.0,94.67854251012145,79.81433447098975
460.0075,-0.22977722,-0.04234863,-0.12177114,-0.049531173,-0.04419754,-0.052285306,-0.023372497,-0.049503934,8.3773775,8.27168,8.905878,8.718159,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,94.67854251012145,79.81433447098975
460.01,-0.25175583,-0.07785598,-0.14882423,-0.074893564,-0.14057465,-0.15542518,-0.118057705,-0.14757133,8.384057,8.271048,8.906064,8.7132635,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,94.67854251012145,79.81433447098975
460.0125,-0.17059615,-0.016986236,-0.09640875,-0.029241256,-0.13550216,-0.15880737,-0.14849257,-0.16109848,8.385715,8.263524,8.9061775,8.708076,10.0,0.0,10.0,1.0,10.0,3.0,10.0,0.0,94.67854251012145,79.81433447098975
460.015,-0.020113677,0.09968078,0.011803607,0.06882614,-0.03912506,-0.06412056,-0.07747787,-0.081629105,8.3822155,8.2529545,8.899752,8.706896,12.0,3.0,12.0,10.5,12.0,9.5,12.0,7.0,94.67854251012145,79.81433447098975
460.01752,0.13374938,0.22480087,0.103108235,0.18380287,0.08768692,0.06945419,0.03580536,0.046873167,8.376427,8.245876,8.891058,8.708661,14.0,8.0,14.0,1.5,14.0,1.5,14.0,5.0,94.67854251012145,79.81433447098975
460.02002,0.2013835,0.2856706,0.14199696,0.226073,0.19420898,0.17428435,0.12880188,0.1618499,8.3676195,8.244592,8.892161,8.712386,16.0,3.0,16.0,0.0,16.0,1.0,16.0,1.0,94.67854251012145,79.81433447098975
460.02252,0.11684326,0.24847457,0.103108235,0.16013077,0.1891365,0.18442932,0.15247238,0.19566536,8.361094,8.246498,8.900525,8.718071,18.0,0.0,18.0,0.5,18.0,0.0,18.0,0.0,94.67854251012145,79.81433447098975
460.02502,-0.04547607,0.14026062,0.010112915,0.04008316,0.097831875,0.12863365,0.10174759,0.14832275,8.357177,8.247005,8.905424,8.720178,20.0,0.0,20.0,0.5,20.0,0.0,20.0,0.0,94.67854251012145,79.81433447098975
460.02753,-0.2077954,0.025285492,-0.1065537,-0.095183484,-0.042508848,0.020419693,-0.0115356445,0.04180069,8.355019,8.244446,8.907745,8.715243,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,94.67854251012145,79.81433447098975
460.03003,-0.27542952,-0.03051178,-0.1555878,-0.16957878,-0.14733902,-0.07595741,-0.111296535,-0.039358977,8.353259,8.241907,8.905868,8.707715,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,94.67854251012145,79.81433447098975
460.03253,-0.18919738,0.0033036803,-0.07273744,-0.14252609,-0.14564712,-0.08272018,-0.13496704,-0.057956997,8.350088,8.241462,8.90298,8.704165,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,94.67854251012145,79.81433447098975
460.03503,-0.053932343,0.077698976,0.04731096,-0.05460365,-0.06448746,-0.013395767,-0.07747787,-0.01906906,8.348902,8.240436,8.895008,8.705277,28.0,0.0,28.0,0.0,28.0,0.0,28.0,1.0,94.67854251012145,79.81433447098975
460.03754,0.09655334,0.19774978,0.17412254,0.07220832,0.085995026,0.11341621,0.051022794,0.08069023,8.345915,8.238021,8.895565,8.710807,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,94.67854251012145,79.81433447098975
460.04,0.13206069,0.23494582,0.19779424,0.1026432,0.20097014,0.19795646,0.15078369,0.1618499,8.34341,8.236156,8.897545,8.715341,,,,,,,,,94.67854251012145,79.81433447098975
