acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.007125157,-0.0020749175,-0.024081528,-0.018183282,575.1306,456.39487,-333.34186,-198.45488,-0.37037107,2.0,1053.0,154.28571428571428
-0.0058498443,-0.0020597863,-0.024024876,-0.018082133,575.0356,456.11035,-333.31577,-198.45955,-0.39032775,4.0,8.0,154.28571428571428
-0.005160843,-0.0018361688,-0.02427634,-0.017758958,575.0228,456.29675,-333.2871,-198.51424,-0.3930066,6.0,4.0,154.28571428571428
-0.006448975,-0.0016651396,-0.02386618,-0.018331282,575.0012,456.6182,-333.29523,-198.4761,-0.39754394,8.0,4.0,154.28571428571428
-0.0062605287,-0.0020143318,-0.024010656,-0.017819218,574.9884,456.46347,-333.30588,-198.47192,-0.4002356,10.0,1.0,154.28571428571428
-0.005710179,-0.0017831028,-0.023845406,-0.017938469,575.12994,456.4631,-333.31656,-198.51163,-0.37051207,12.0,0.0,154.28571428571428
-0.0059919767,-0.002125795,-0.024264978,-0.018062366,575.0202,456.2162,-333.28568,-198.45502,-0.39355773,14.0,0.0,154.28571428571428
-0.005924038,-0.001238683,-0.023585342,-0.018286666,575.06195,456.18182,-333.34082,-198.47821,-0.38479063,16.0,0.5,154.28571428571428
-0.005395365,-0.0017020378,-0.023895184,-0.018091395,575.1597,456.20508,-333.28787,-198.51556,-0.3642572,18.0,0.0,154.28571428571428
-0.006177822,-0.0017918249,-0.023719853,-0.018311644,575.21844,456.08075,-333.3125,-198.47253,-0.35192686,20.0,0.5,154.28571428571428
-0.006048895,-0.0019841418,-0.023806795,-0.018873092,575.2165,456.35696,-333.32468,-198.44682,-0.35233703,22.0,0.0,154.28571428571428
-0.0048212493,-0.0018199785,-0.02411009,-0.01808534,575.3039,456.2578,-333.31894,-198.46396,-0.33398253,24.0,0.0,154.28571428571428
-0.0066045374,-0.0016394662,-0.023765348,-0.01915795,575.21094,456.2555,-333.3056,-198.47733,-0.3535034,26.0,0.0,154.28571428571428
-0.005233715,-0.0024486813,-0.024478562,-0.017630748,574.9902,456.16895,-333.34653,-198.47133,-0.39986387,28.0,0.0,154.28571428571428
-0.0053128665,-0.0017796952,-0.02379035,-0.018257942,575.1455,456.607,-333.3406,-198.47897,-0.36724365,30.0,0.0,154.28571428571428
-0.006403134,-0.001834639,-0.023621785,-0.018166222,575.0982,456.31436,-333.3118,-198.49095,-0.37717712,,,154.28571428571428
-0.0059728576,-0.0016521695,-0.02423343,-0.018242482,575.15735,456.3156,-333.32608,-198.46645,-0.36475706,,,154.28571428571428
-0.0056263776,-0.0021239347,-0.023487326,-0.017913241,575.11945,456.17783,-333.311,-198.48434,-0.37271667,,,154.28571428571428
-0.0062871953,-0.0021143109,-0.024171961,-0.017915478,574.97034,456.17273,-333.30698,-198.48877,-0.40402952,,,154.28571428571428
-0.0059759305,-0.0020162873,-0.023539584,-0.018290268,574.9783,456.4716,-333.286,-198.46628,-0.40236327,,,154.28571428571428
-0.0048915804,-0.0017788311,-0.024304304,-0.01820081,575.07465,456.1316,-333.31094,-198.52121,-0.38212463,,,154.28571428571428
-0.006707147,-0.0016300222,-0.024146099,-0.018937021,574.95447,456.1472,-333.30682,-198.48264,-0.40736204,,,154.28571428571428
-0.0057766815,-0.0020673082,-0.02447356,-0.018131325,574.9885,456.21564,-333.28473,-198.47011,-0.40020996,,,154.28571428571428
