Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
430.00253,-0.05383621,0.08290603,-0.06045519,-0.07769096,0.059658505,0.042832486,0.08160507,0.11804329,8.372979,8.253721,8.9012985,8.718472,2.0,915.0,2.0,930.0,2.0,572.5,2.0,590.5,85.97647058823529,72.40123839009287
430.00504,0.10848312,0.21817107,0.09340948,0.0153039545,0.10531082,0.1121553,0.10020309,0.13326073,8.371487,8.253275,8.903279,8.717935,4.0,0.0,4.0,2.0,4.0,0.0,4.0,0.0,85.97647058823529,72.40123839009287
430.0075,0.21500517,0.31624007,0.20331292,0.077864,0.2033766,0.20007774,0.08667755,0.1366429,8.370299,8.253649,8.901928,8.716706,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,85.97647058823529,72.40123839009287
430.01,0.19133468,0.30102265,0.19147727,0.05081131,0.29637313,0.2609475,0.08498565,0.1400235,8.368868,8.253856,8.898628,8.71579,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,85.97647058823529,72.40123839009287
430.0125,0.049305268,0.18266372,0.08495542,-0.05571075,0.29637313,0.23727699,0.08498565,0.13157043,8.366311,8.253255,8.898123,8.715829,10.0,0.0,10.0,5.0,10.0,5.0,10.0,1.0,85.97647058823529,72.40123839009287
430.015,-0.113014065,0.04401489,-0.058764495,-0.1875952,0.21521346,0.14259018,0.08160507,0.12649795,8.3643465,8.251586,8.898226,8.716999,12.0,7.0,12.0,7.0,12.0,9.0,12.0,10.0,85.97647058823529,72.40123839009287
430.01752,-0.26518843,-0.0777214,-0.18557607,-0.28397232,0.078256525,0.009015426,0.078221284,0.13326073,8.363733,8.249462,8.89739,8.71736,14.0,5.0,14.0,1.0,14.0,1.0,14.0,1.5,85.97647058823529,72.40123839009287
430.02002,-0.27194962,-0.09463073,-0.18219468,-0.2552277,-0.0012112426,-0.065379865,0.06638763,0.1366429,8.364684,8.247233,8.89443,8.715643,16.0,2.0,16.0,0.5,16.0,0.0,16.0,0.5,85.97647058823529,72.40123839009287
430.02252,-0.1755757,-0.018543549,-0.094271846,-0.14532508,-0.009667511,-0.09243415,0.041025236,0.13157043,8.365513,8.246104,8.891377,8.712873,18.0,0.0,18.0,0.5,18.0,0.0,18.0,0.0,85.97647058823529,72.40123839009287
430.02502,-0.008183898,0.14715637,0.049448058,0.008539581,0.079948425,-0.050162427,0.024115905,0.11804329,8.364859,8.246115,8.893017,8.711333,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,85.97647058823529,72.40123839009287
