Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
435.00253,-0.28775984,-0.1362616,-0.20465034,-0.2162068,-0.28324494,-0.22093162,-0.19277343,-0.2066146,8.372141,8.260394,8.900351,8.717642,2.0,945.5,2.0,961.5,2.0,774.5,2.0,766.0,85.66153846153846,71.29756097560976
435.00504,-0.09500565,0.012532196,-0.062621325,-0.079249874,-0.11754501,-0.08228439,-0.10992187,-0.1322177,8.371875,8.260094,8.902031,8.7186365,4.0,0.0,4.0,0.0,4.0,1.0,4.0,1.5,85.66153846153846,71.29756097560976
435.0075,0.10451294,0.16808715,0.10815187,0.09152252,0.06844803,0.08848961,0.040560607,0.011501999,8.371303,8.258965,8.904579,8.719524,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,85.66153846153846,71.29756097560976
435.01,0.26344848,0.29151535,0.23496345,0.19973487,0.21216613,0.22544654,0.19611877,0.14676704,8.371353,8.257006,8.90627,8.720256,8.0,1.0,8.0,1.0,8.0,1.0,8.0,0.0,85.66153846153846,71.29756097560976
435.0125,0.25330353,0.30504408,0.21467353,0.19466239,0.23752853,0.24573646,0.26544157,0.18903877,8.371844,8.255213,8.9066725,8.720675,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,85.66153846153846,71.29756097560976
435.015,0.17383575,0.2543193,0.13182317,0.13548453,0.18342315,0.19331977,0.2569853,0.17212944,8.371446,8.254022,8.905538,8.720441,12.0,0.0,12.0,0.5,12.0,1.0,12.0,0.0,85.66153846153846,71.29756097560976
435.01752,0.02842575,0.14948593,0.025301512,0.056015164,0.04815811,0.06819969,0.17075637,0.10956939,8.370433,8.253824,8.904631,8.71967,14.0,0.0,14.0,4.5,14.0,3.0,14.0,1.0,85.66153846153846,71.29756097560976
435.02002,-0.06795135,0.09199996,-0.025423277,0.022198103,-0.022856597,-0.0045053097,0.094669186,0.058844604,8.370647,8.254663,8.903455,8.718334,16.0,4.0,16.0,0.0,16.0,1.0,16.0,3.0,85.66153846153846,71.29756097560976
435.02252,-0.032444,0.12243484,0.0016298103,0.044179916,-0.00763916,0.019165192,0.059161834,0.058844604,8.370903,8.256032,8.900969,8.716374,18.0,2.0,18.0,1.0,18.0,0.0,18.0,1.5,85.66153846153846,71.29756097560976
435.02502,0.069005586,0.17823212,0.054045293,0.10673995,0.06506424,0.103707045,0.07945175,0.11295158,8.369799,8.256705,8.898535,8.714512,20.0,0.0,20.0,0.0,20.0,1.0,20.0,0.5,85.66153846153846,71.29756097560976
435.02753,0.19750625,0.27291733,0.13689566,0.21326202,0.17665878,0.22037406,0.15722762,0.20087402,8.368254,8.255918,8.898515,8.713508,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,85.66153846153846,71.29756097560976
435.03003,0.258376,0.32871458,0.17916618,0.2639868,0.24091232,0.27786162,0.23162292,0.26174375,8.36805,8.2546015,8.896957,8.714112,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,85.66153846153846,71.29756097560976
435.03253,0.1890532,0.28982666,0.12167822,0.20480736,0.19526,0.23051903,0.22147796,0.2515988,8.369481,8.253607,8.897349,8.715107,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,85.66153846153846,71.29756097560976
435.03503,0.021661377,0.1562503,-0.03218645,0.05770546,0.05491928,0.09525238,0.114959106,0.14676704,8.37031,8.252809,8.899567,8.715799,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,85.66153846153846,71.29756097560976
435.0375,-0.14403854,-0.01790268,-0.20634143,-0.1215216,-0.13445114,-0.10088241,-0.057505187,-0.012170104,8.371098,8.252301,8.902784,8.716355,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,85.66153846153846,71.29756097560976
435.04,-0.2809955,-0.1582434,-0.32638985,-0.25678664,-0.27817243,-0.2479843,-0.22828078,-0.15081733,8.370351,8.251814,8.902949,8.716257,,,,,,,,,85.66153846153846,71.29756097560976
435.0425,-0.2776149,-0.1582434,-0.3179356,-0.28722152,-0.29677045,-0.26996452,-0.2976036,-0.19985183,8.3676605,8.25083,8.904434,8.715965,,,,,,,,,85.66153846153846,71.29756097560976
435.045,-0.19814391,-0.08215622,-0.24692087,-0.23818862,-0.2409732,-0.20740448,-0.28238615,-0.16603477,8.366679,8.250187,8.901041,8.715848,,,,,,,,,85.66153846153846,71.29756097560976
