acc_1,acc_2,acc_3,acc_4,strain_1,strain_2,WIM_1,WIM_2,offset_stress_1,Range,Cycles,velocity
-0.0008421812,-0.00025606636,-0.021093104,-0.017518125,586.16943,442.1141,-335.76877,-204.81744,0.23932616,2.0,1075.0,139.35483870967744
-0.00111248,-0.00040763261,-0.02137973,-0.017493956,586.01117,441.98007,-335.81473,-204.78406,0.20609069,4.0,7.0,139.35483870967744
-0.0019116178,-0.0005830217,-0.020952063,-0.018146379,586.1849,441.90854,-335.7817,-204.82388,0.24256895,6.0,5.0,139.35483870967744
-0.0009777428,-0.0006693711,-0.020837648,-0.017444484,586.06036,441.68854,-335.7731,-204.82184,0.2164215,8.0,4.5,139.35483870967744
-0.0012872706,-0.00049499073,-0.021104718,-0.017697416,586.0582,442.1042,-335.8052,-204.82639,0.2159729,10.0,0.0,139.35483870967744
-0.0021002402,-0.0005860643,-0.02104007,-0.0174896,586.21643,441.99063,-335.7664,-204.81328,0.24919555,12.0,0.0,139.35483870967744
-0.0010278558,-0.00086419034,-0.021045674,-0.017278772,586.0074,442.0625,-335.80786,-204.82153,0.20529601,14.0,0.0,139.35483870967744
-0.001279121,-0.00019580401,-0.020919757,-0.017376581,586.15155,442.1555,-335.83118,-204.82976,0.23557067,16.0,0.0,139.35483870967744
-0.0018011511,-0.0003030095,-0.021058582,-0.017628837,586.09344,441.8266,-335.7915,-204.8452,0.22336853,18.0,0.5,139.35483870967744
-0.0013784101,-0.0005054748,-0.02071167,-0.017640987,586.04236,441.8849,-335.75864,-204.83405,0.21264037,20.0,0.0,139.35483870967744
-0.0017761638,-0.0006931662,-0.020651221,-0.017679004,586.31244,442.14554,-335.7943,-204.82518,0.2693573,22.0,0.5,139.35483870967744
-0.002141069,-0.0010658903,-0.020890154,-0.018273909,586.04626,442.24057,-335.79596,-204.83511,0.21346068,24.0,0.0,139.35483870967744
-0.0012940856,-0.00053894235,-0.020977516,-0.017994808,586.11755,441.91547,-335.77823,-204.79985,0.22843139,26.0,0.0,139.35483870967744
-0.0018556593,-0.00017956703,-0.021126071,-0.017512307,586.25885,441.95734,-335.78818,-204.8353,0.25810364,28.0,0.0,139.35483870967744
-0.00267356,-0.00021619718,-0.021073759,-0.017841605,586.3074,442.14502,-335.76303,-204.81801,0.26829344,30.0,0.0,139.35483870967744
-0.0011047624,-0.00064501417,-0.020674352,-0.017636085,585.97345,441.9513,-335.74832,-204.80247,0.19816954,,,139.35483870967744
-0.0012097296,-0.0005357457,-0.02060337,-0.01786434,585.9676,442.0683,-335.82446,-204.86125,0.19693908,,,139.35483870967744
-0.0018823631,-0.00075099414,-0.020624245,-0.018180994,586.1542,441.96893,-335.7638,-204.83745,0.23612182,,,139.35483870967744
