Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
235.00252,-0.30235884,-0.123101346,-0.14375216,-0.13896446,-0.12745926,-0.21983573,-0.034430694,0.057956997,8.372151,8.253483,8.865759,8.675593,2.0,980.5,2.0,982.5,2.0,797.5,2.0,786.0,75.19485530546623,64.6011049723757
235.005,-0.13158645,0.04259857,0.021948567,0.0064471434,0.05514999,-0.05582611,-0.022593841,0.04612175,8.372284,8.257462,8.860736,8.675106,4.0,4.0,4.0,5.0,4.0,6.0,4.0,1.0,75.19485530546623,64.6011049723757
235.0075,0.0493309,0.22013533,0.17412254,0.15354903,0.23606734,0.1115657,-0.019213255,0.032594603,8.3725605,8.258737,8.855764,8.675535,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,75.19485530546623,64.6011049723757
235.01001,0.14570801,0.30805936,0.23499209,0.20596412,0.3206076,0.18765129,0.007841034,0.056266706,8.374054,8.258281,8.856816,8.677661,8.0,0.0,8.0,1.0,8.0,0.0,8.0,1.0,75.19485530546623,64.6011049723757
235.01251,0.10343948,0.2759326,0.18595819,0.1653843,0.2918646,0.15890831,0.058565825,0.07993881,8.372581,8.257068,8.855177,8.6812105,10.0,1.0,10.0,4.0,10.0,6.0,10.0,0.0,75.19485530546623,64.6011049723757
235.01501,-0.025064392,0.16433807,0.07774544,0.05548004,0.171817,0.042241286,0.10759872,0.08670158,8.372069,8.252446,8.859374,8.690805,12.0,5.0,12.0,3.0,12.0,0.0,12.0,4.0,75.19485530546623,64.6011049723757
235.01752,-0.1941481,0.020619964,-0.050756834,-0.079785004,-0.0057197567,-0.130223,0.12788863,0.08839187,8.36671,8.245752,8.863139,8.704429,14.0,0.0,14.0,0.0,14.0,1.0,14.0,1.0,75.19485530546623,64.6011049723757
235.02,-0.2651596,-0.03179672,-0.07104675,-0.13727257,-0.07504257,-0.21814544,0.13296111,0.09177406,8.357259,8.239483,8.881631,8.715097,16.0,2.0,16.0,0.0,16.0,1.0,16.0,2.0,75.19485530546623,64.6011049723757
235.0225,-0.2161267,0.0138555905,0.013494301,-0.08823967,-0.0192453,-0.19954582,0.109290615,0.07993881,8.350406,8.2345705,8.896874,8.720529,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,75.19485530546623,64.6011049723757
235.02501,-0.10284347,0.12713882,0.14199696,0.036882017,0.124472804,-0.09471565,0.07039947,0.06979385,8.350599,8.2345085,8.895493,8.720977,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,75.19485530546623,64.6011049723757
235.02751,0.032424774,0.2539508,0.26880854,0.14340408,0.27495527,0.049004056,0.036584012,0.05288452,8.354486,8.232684,8.892573,8.719709,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,75.19485530546623,64.6011049723757
235.03001,0.064548336,0.2742407,0.2806442,0.13156722,0.30877393,0.08958389,0.019674681,0.042739563,8.350436,8.22428,8.894874,8.719993,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,75.19485530546623,64.6011049723757
235.03252,-0.018300017,0.20153731,0.18764888,0.04364479,0.21408553,0.02871414,0.036584012,0.044431455,8.342888,8.216622,8.897566,8.720889,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,75.19485530546623,64.6011049723757
235.035,-0.19076431,0.052743528,0.01856678,-0.10176521,0.017950743,-0.10824119,0.055182036,0.029214019,8.342642,8.214798,8.892295,8.724878,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,75.19485530546623,64.6011049723757
235.0375,-0.3649205,-0.099430844,-0.15220642,-0.24717681,-0.19340149,-0.26717994,0.050109558,0.007232208,8.346018,8.218021,8.889356,8.730427,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,75.19485530546623,64.6011049723757
235.04001,-0.4393158,-0.16198929,-0.22491181,-0.30804655,-0.2830142,-0.3449574,-0.003995819,-0.03165573,8.357116,8.222788,8.898411,8.734113,,,,,,,,,75.19485530546623,64.6011049723757
235.04251,-0.3649205,-0.10788391,-0.17249633,-0.26070395,-0.22721694,-0.3009954,-0.07162994,-0.06716309,8.367292,8.230612,8.899638,8.738247,,,,,,,,,75.19485530546623,64.6011049723757
235.04501,-0.23134413,0.0020187378,-0.055829313,-0.14234504,-0.07166199,-0.16742066,-0.11728226,-0.10098015,8.373645,8.240695,8.901062,8.744381,,,,,,,,,75.19485530546623,64.6011049723757
235.04752,-0.06564423,0.13897568,0.087890394,0.0064471434,0.105874784,-0.013555984,-0.12404342,-0.13141502,8.381561,8.249026,8.910623,8.746107,,,,,,,,,75.19485530546623,64.6011049723757
235.05002,-0.047046203,0.1541931,0.12508844,0.07069748,0.15828827,0.027023848,-0.1054454,-0.14494056,8.391789,8.256467,8.909952,8.743504,,,,,,,,,75.19485530546623,64.6011049723757
235.0525,-0.14003952,0.07979782,0.067600474,0.047026977,0.112635955,-0.020318756,-0.07331863,-0.12972313,8.395534,8.265658,8.904785,8.734083,,,,,,,,,75.19485530546623,64.6011049723757
235.05501,-0.28206894,-0.048706055,-0.055829313,-0.06118538,-0.01417282,-0.14205825,-0.053028714,-0.10267044,8.387576,8.272374,8.890728,8.724595,,,,,,,,,75.19485530546623,64.6011049723757
235.05751,-0.39366347,-0.14169937,-0.1826413,-0.17277992,-0.1376042,-0.26717994,-0.0073764035,-0.040110394,8.380897,8.278218,8.884839,8.716296,,,,,,,,,75.19485530546623,64.6011049723757
235.06001,-0.41564527,-0.16368118,-0.23674747,-0.19306983,-0.17311157,-0.3043776,0.017985992,0.015686873,8.386767,8.284975,8.879785,8.706916,,,,,,,,,75.19485530546623,64.6011049723757
235.06252,-0.30912322,-0.085902095,-0.18602267,-0.113602065,-0.08857132,-0.21814544,0.024747161,0.049503934,8.396259,8.289224,8.862551,8.697378,,,,,,,,,75.19485530546623,64.6011049723757
235.06502,-0.14003952,0.052743528,-0.0592111,0.025045166,0.0771286,-0.047373045,0.017985992,0.056266706,8.4021,8.294519,8.859395,8.69299,,,,,,,,,75.19485530546623,64.6011049723757
235.0675,0.05271469,0.2066098,0.111562096,0.17552924,0.2479042,0.12340095,0.021366576,0.056266706,8.405844,8.297752,8.863645,8.692707,,,,,,,,,75.19485530546623,64.6011049723757
235.07,0.12034561,0.25564268,0.17750393,0.2347079,0.29017273,0.16905326,0.024747161,0.04612175,8.409086,8.295037,8.8644285,8.694677,,,,,,,,,75.19485530546623,64.6011049723757
235.07251,0.06962082,0.2285884,0.15214193,0.20089164,0.24113983,0.11663818,0.041656494,0.056266706,8.410498,8.291504,8.869719,8.703746,,,,,,,,,75.19485530546623,64.6011049723757
235.07501,-0.05380737,0.13897568,0.050692346,0.10282425,0.11094726,-0.008483505,0.05687393,0.07655662,8.411377,8.2896385,8.880713,8.716852,,,,,,,,,75.19485530546623,64.6011049723757
235.07751,-0.19076431,0.030764922,-0.050756834,-0.008770294,-0.039535217,-0.14374855,0.097453766,0.11037368,8.408043,8.286374,8.892037,8.725229,,,,,,,,,75.19485530546623,64.6011049723757
235.08002,-0.25501463,-0.008126221,-0.06935606,-0.064567566,-0.0936438,-0.18940085,0.11774368,0.112063974,8.401803,8.281825,8.896988,8.727696,,,,,,,,,75.19485530546623,64.6011049723757
235.0825,-0.20767364,0.01892807,-0.016940573,-0.04427765,-0.024317779,-0.14544044,0.10590683,0.081629105,8.398008,8.278043,8.893244,8.73067,,,,,,,,,75.19485530546623,64.6011049723757
235.085,-0.0707167,0.09501526,0.087890394,0.050407562,0.13799834,-0.032155607,0.077163845,0.049503934,8.397631,8.273524,8.903671,8.736121,,,,,,,,,75.19485530546623,64.6011049723757
235.08751,0.078077085,0.18462798,0.21301128,0.17045677,0.32906386,0.12509124,0.046728972,0.032594603,8.397426,8.270892,8.908725,8.740539,,,,,,,,,75.19485530546623,64.6011049723757
