Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
50.002502,-0.18488754,-0.15862152,-0.12635656,-0.20761757,-0.08823807,-0.15487564,-0.04705902,-0.04939819,8.376815,8.257917,8.904579,8.720724,2.0,881.0,2.0,907.0,2.0,683.5,2.0,657.5,92.06929133858267,77.43576158940397
50.005,-0.12232589,-0.10958862,-0.089158714,-0.16703773,-0.040897064,-0.14303878,-0.0994725,-0.08828773,8.376836,8.25826,8.907249,8.721835,4.0,0.0,4.0,2.0,4.0,1.0,4.0,1.0,92.06929133858267,77.43576158940397
50.007504,0.01970352,0.012150878,0.032580584,-0.05037071,0.07069748,-0.06188072,-0.089327544,-0.08828773,8.376775,8.2591095,8.909581,8.7221575,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,92.06929133858267,77.43576158940397
50.010002,0.15834914,0.13389038,0.15431988,0.07136879,0.21441878,0.06831344,-0.03691406,-0.06292534,8.377603,8.260074,8.9064865,8.722137,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,92.06929133858267,77.43576158940397
50.0125,0.22767517,0.18292327,0.20673537,0.11871139,0.29726714,0.1511634,0.045937497,-0.010508652,8.376959,8.260146,8.904961,8.721562,10.0,0.0,10.0,3.0,10.0,7.0,10.0,1.0,92.06929133858267,77.43576158940397
50.015003,0.15496856,0.12036484,0.14586562,0.079821855,0.27190474,0.12411071,0.09666229,0.023306808,8.37524,8.259752,8.903382,8.721504,12.0,6.0,12.0,9.5,12.0,6.0,12.0,10.0,92.06929133858267,77.43576158940397
50.0175,0.034920957,0.0070783994,0.03596217,-0.0047183987,0.17891143,0.026043318,0.09666229,0.021616515,8.3758335,8.259224,8.901598,8.721767,14.0,6.0,14.0,0.5,14.0,1.0,14.0,1.5,92.06929133858267,77.43576158940397
50.020004,-0.10372787,-0.12987854,-0.089158714,-0.11124046,0.023356475,-0.117676385,0.025647582,-0.01558113,8.376918,8.258291,8.9014435,8.721153,16.0,2.0,16.0,0.0,16.0,0.0,16.0,0.5,92.06929133858267,77.43576158940397
50.022503,-0.15107208,-0.17215027,-0.11113952,-0.14674781,-0.049350128,-0.19207329,-0.04367523,-0.05278038,8.3773775,8.2575865,8.900495,8.719456,18.0,0.0,18.0,0.0,18.0,1.0,18.0,0.0,92.06929133858267,77.43576158940397
50.025,-0.06822052,-0.10282425,-0.024907378,-0.08587807,-0.010462188,-0.14980316,-0.062276457,-0.05278038,8.375957,8.25797,8.900195,8.717272,20.0,0.0,20.0,1.0,20.0,0.0,20.0,0.0,92.06929133858267,77.43576158940397
50.027504,0.05859146,0.00031402588,0.100213505,0.03416954,0.09775177,-0.031445846,-0.03691406,-0.01558113,8.374821,8.258374,8.90003,8.715848,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,92.06929133858267,77.43576158940397
50.030003,0.1955484,0.12205353,0.2236435,0.15252686,0.2566873,0.11396576,0.015502624,0.030071182,8.374524,8.258281,8.901639,8.715965,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,92.06929133858267,77.43576158940397
50.0325,0.23782012,0.17108642,0.247315,0.1643637,0.33784696,0.18328857,0.07975296,0.06895912,8.374279,8.257876,8.900516,8.71694,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,92.06929133858267,77.43576158940397
50.035004,0.17695038,0.14065476,0.17968208,0.095039286,0.29219466,0.16300026,0.13893081,0.09432151,8.374994,8.257006,8.90133,8.717632,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.5,92.06929133858267,77.43576158940397
50.037502,0.056899566,0.042585753,0.06977863,-0.013173065,0.163694,0.06831344,0.14400329,0.08924904,8.375628,8.256871,8.902454,8.718071,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.5,92.06929133858267,77.43576158940397
50.04,-0.066528626,-0.074081264,-0.043506403,-0.12138542,0.0149002075,-0.050043866,0.10004287,0.062196348,8.376232,8.257576,8.902485,8.71813,,,,,,,,,92.06929133858267,77.43576158940397
50.042503,-0.13416274,-0.13325912,-0.10268526,-0.17211021,-0.062875666,-0.115986094,0.010430145,0.0063990783,8.375803,8.2590685,8.901495,8.717194,,,,,,,,,92.06929133858267,77.43576158940397
50.045002,-0.06822052,-0.08422622,-0.04181571,-0.13153037,-0.030752106,-0.07878845,-0.05551208,-0.035871048,8.374801,8.260477,8.901825,8.715955,,,,,,,,,92.06929133858267,77.43576158940397
50.0475,0.038301542,0.008770294,0.068087935,-0.033462983,0.065625,-0.001010971,-0.07242142,-0.046016004,8.373941,8.2606325,8.899959,8.714775,,,,,,,,,92.06929133858267,77.43576158940397
50.050003,0.17695038,0.14065476,0.19320883,0.08827652,0.21949126,0.107202984,-0.016624145,-0.00374588,8.373031,8.259151,8.898834,8.714122,,,,,,,,,92.06929133858267,77.43576158940397
50.0525,0.22091079,0.20152129,0.21349853,0.12378387,0.2871222,0.15285529,0.0679161,0.06895912,8.373286,8.255887,8.897514,8.714648,,,,,,,,,92.06929133858267,77.43576158940397
50.055004,0.13805923,0.1524884,0.14079334,0.06629631,0.24316177,0.12411071,0.13724212,0.12475639,8.372673,8.253027,8.897018,8.715614,,,,,,,,,92.06929133858267,77.43576158940397
50.057503,-0.012423248,0.039205167,0.027508106,-0.046990126,0.1366397,0.027733611,0.12709716,0.11292114,8.372591,8.252094,8.897988,8.717018,,,,,,,,,92.06929133858267,77.43576158940397
50.06,-0.15107208,-0.092679285,-0.08746782,-0.16365714,0.016592102,-0.10584114,0.0679161,0.055433575,8.373092,8.253089,8.901402,8.717886,,,,,,,,,92.06929133858267,77.43576158940397
50.062504,-0.19503249,-0.14847656,-0.13650152,-0.20592727,-0.042585753,-0.1650206,-0.018312834,-0.013890838,8.37166,8.255223,8.903785,8.718306,,,,,,,,,92.06929133858267,77.43576158940397
