Time,SG5,SG7,SG13,SG16,SG33,SG35,SG42,SG43,A1,A2,A4,A5,SG13Range,SG13Cycles,SG16Range,SG16Cycles,SG42Range,SG42Cycles,SG43Range,SG43Cycles,velocity_16,velocity_5+7
535.0025,0.100876,0.11039932,0.12601049,0.07712539,0.30131423,0.16290893,0.116295315,0.0670285,8.36805,8.254965,8.903248,8.724625,2.0,885.5,2.0,902.5,2.0,589.5,2.0,616.5,95.45142857142855,80.64
535.005,-0.02424408,0.019094696,0.009343872,-0.04292381,0.19141158,0.049624097,0.03344696,-0.02427452,8.370402,8.256965,8.90099,8.724156,4.0,0.0,4.0,2.0,4.0,0.0,4.0,1.0,95.45142857142855,80.64
535.0075,-0.13583861,-0.06544556,-0.10563205,-0.15451676,0.056146543,-0.07042511,-0.079839475,-0.10543419,8.373184,8.258281,8.898421,8.723845,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,95.45142857142855,80.64
535.01,-0.122313075,-0.053611908,-0.10225027,-0.16973418,0.008802338,-0.10762275,-0.12887236,-0.118961334,8.374862,8.258675,8.89935,8.723483,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,95.45142857142855,80.64
535.0125,-0.05805954,-0.0045758057,-0.037999135,-0.10548385,0.042621,-0.083952256,-0.10689376,-0.07330902,8.376314,8.25882,8.900804,8.722762,10.0,0.0,10.0,1.0,10.0,3.0,10.0,1.0,95.45142857142855,80.64
535.015,0.051843107,0.085036926,0.05668688,0.011183166,0.1389981,-0.0027925873,-0.018969726,0.019685898,8.376375,8.259565,8.901082,8.722236,12.0,4.0,12.0,11.5,12.0,9.0,12.0,9.0,95.45142857142855,80.64
535.0175,0.12285782,0.15097915,0.12939228,0.10248779,0.24551696,0.10372947,0.079096064,0.08901031,8.375301,8.260819,8.899886,8.721338,14.0,7.0,14.0,0.5,14.0,3.0,14.0,2.0,95.45142857142855,80.64
535.02,0.10764038,0.14928725,0.13615544,0.095725015,0.29793364,0.14938179,0.1433496,0.09915527,8.3757,8.261959,8.89772,8.719778,16.0,3.0,16.0,0.0,16.0,0.0,16.0,1.0,95.45142857142855,80.64
535.0225,0.00788269,0.07658386,0.0752861,0.02471031,0.25058943,0.093584515,0.12982085,0.041666105,8.376059,8.262768,8.895028,8.717418,18.0,0.0,18.0,0.5,18.0,0.0,18.0,0.0,95.45142857142855,80.64
535.025,-0.110476226,-0.041775055,-0.034617748,-0.08519394,0.118708186,-0.009555358,0.040208127,-0.06316406,8.376518,8.262716,8.892254,8.715049,20.0,0.0,20.0,0.5,20.0,0.0,20.0,0.0,95.45142857142855,80.64
535.0275,-0.20854202,-0.16013397,-0.14959367,-0.18495162,-0.04530304,-0.13467544,-0.06969452,-0.16461365,8.378115,8.26168,8.890697,8.713527,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.5,95.45142857142855,80.64
535.03,-0.17810714,-0.178732,-0.15297505,-0.19678847,-0.106172785,-0.17356499,-0.11703873,-0.16630393,8.378749,8.260447,8.88982,8.713741,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.5,95.45142857142855,80.64
535.03253,-0.06482391,-0.104336694,-0.07688827,-0.13760902,-0.06390106,-0.12284019,-0.10520187,-0.08007179,8.377715,8.2591715,8.891429,8.715087,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,95.45142857142855,80.64
535.03503,0.06536865,0.0004966736,0.05330509,-0.022633895,0.07136398,0.0022798919,-0.029114684,0.05519325,8.375056,8.258447,8.895131,8.716559,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,95.45142857142855,80.64
535.03754,0.1735826,0.08841751,0.15644537,0.07881568,0.22015457,0.12401939,0.080787964,0.17186026,8.372795,8.258809,8.89741,8.717135,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,95.45142857142855,80.64
535.04004,0.17020202,0.08841751,0.15644537,0.083888166,0.27595183,0.15445426,0.14842208,0.188768,8.371425,8.259482,8.897225,8.716804,,,,,,,,,95.45142857142855,80.64
535.04254,0.09580352,0.024167174,0.078667484,0.0078009795,0.23199141,0.110493846,0.1196759,0.11437271,8.371037,8.25968,8.895915,8.716082,,,,,,,,,95.45142857142855,80.64
535.04504,-0.025935974,-0.080662996,-0.034617748,-0.09702919,0.118708186,0.017497329,-0.0071328734,-0.0073667904,8.370392,8.259586,8.894182,8.715955,,,,,,,,,95.45142857142855,80.64
535.04755,-0.122313075,-0.14998901,-0.12592196,-0.1680439,-0.00810379,-0.0957875,-0.15254608,-0.13417877,8.370177,8.258913,8.89409,8.717203,,,,,,,,,95.45142857142855,80.64
535.05005,-0.124001764,-0.13646026,-0.12423128,-0.16297142,-0.043611143,-0.12622237,-0.2184883,-0.18659385,8.371374,8.257772,8.89574,8.719202,,,,,,,,,95.45142857142855,80.64
535.05255,-0.03608093,-0.041775055,-0.017709216,-0.08857612,0.008802338,-0.07042511,-0.16437973,-0.13586906,8.372949,8.256716,8.898215,8.72088,,,,,,,,,95.45142857142855,80.64
535.05505,0.07213303,0.085036926,0.10910236,0.011183166,0.13054183,0.025951995,-0.034187164,-0.027656706,8.37392,8.256053,8.899473,8.7217865,,,,,,,,,95.45142857142855,80.64
535.0575,0.18880004,0.2118489,0.2223876,0.09741531,0.29286116,0.13416435,0.09262481,0.09915527,8.373102,8.255576,8.900381,8.72246,,,,,,,,,95.45142857142855,80.64
535.06,0.18880004,0.210157,0.21900581,0.10756027,0.34358597,0.14430931,0.13320465,0.13466263,8.371548,8.255223,8.9012785,8.723201,,,,,,,,,95.45142857142855,80.64
535.0625,0.12285782,0.14928725,0.14460972,0.06867073,0.2844081,0.0969667,0.10107788,0.092390895,8.371834,8.255099,8.902238,8.724235,,,,,,,,,95.45142857142855,80.64
